Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
22.9,1145.0,39.581
23.0,1150.0,39.5129
23.1,1155.0,39.4439
23.2,1160.0,39.3747
23.3,1165.0,39.3068
23.4,1170.0,39.2353
23.5,1175.0,39.1672
23.6,1180.0,39.0948
23.7,1185.0,39.024
23.8,1190.0,38.9534
23.9,1195.0,38.8789
24.0,1200.0,38.8075
24.1,1205.0,38.7352
24.2,1210.0,38.6612
24.3,1215.0,38.587
24.4,1220.0,38.5133
24.5,1225.0,38.4398
24.6,1230.0,38.364
24.7,1235.0,38.2885
24.8,1240.0,38.2146
24.9,1245.0,38.1397
25.0,1250.0,38.067
25.1,1255.0,37.9954
25.2,1260.0,37.9219
25.3,1265.0,37.8464
25.4,1270.0,37.7731
25.5,1275.0,37.7014
25.6,1280.0,37.6298
25.7,1285.0,37.5592
25.8,1290.0,37.4871
25.9,1295.0,37.416
26.0,1300.0,37.345
26.1,1305.0,37.2738
26.2,1310.0,37.2027
26.3,1315.0,37.1318
26.4,1320.0,37.0614
26.5,1325.0,36.991
26.6,1330.0,36.9207
26.7,1335.0,36.8505
26.8,1340.0,36.7811
26.9,1345.0,36.7114
27.0,1350.0,36.6407
27.1,1355.0,36.57
27.2,1360.0,36.4989
27.3,1365.0,36.4274
27.4,1370.0,36.3572
27.5,1375.0,36.2884
27.6,1380.0,36.2207
27.7,1385.0,36.1531
27.8,1390.0,36.0833
27.9,1395.0,36.0137
28.0,1400.0,35.9448
28.1,1405.0,35.8787
28.2,1410.0,35.8125
28.3,1415.0,35.7455
28.4,1420.0,35.6773
28.5,1425.0,35.6092
28.6,1430.0,35.5423
28.7,1435.0,35.4755
28.8,1440.0,35.4076
28.9,1445.0,35.3399
29.0,1450.0,35.2713
29.1,1455.0,35.2015
29.2,1460.0,35.1338
29.3,1465.0,35.0675
29.4,1470.0,35.0005
29.5,1475.0,34.9332
29.6,1480.0,34.8656
29.7,1485.0,34.7989
29.8,1490.0,34.7314
29.9,1495.0,34.664
30.0,1500.0,34.5951
30.1,1505.0,34.5281
30.2,1510.0,34.4619
30.3,1515.0,34.3939
30.4,1520.0,34.3283
30.5,1525.0,34.2625
30.6,1530.0,34.1946
30.7,1535.0,34.1281
30.8,1540.0,34.0604
30.9,1545.0,33.9931
31.0,1550.0,33.9256
31.1,1555.0,33.8568
31.2,1560.0,33.7868
31.3,1565.0,33.7183
31.4,1570.0,33.6504
31.5,1575.0,33.5815
31.6,1580.0,33.511
31.7,1585.0,33.443
31.8,1590.0,33.3742
31.9,1595.0,33.306
32.0,1600.0,33.2368
32.1,1605.0,33.1681
32.2,1610.0,33.0986
32.3,1615.0,33.0304
32.4,1620.0,32.9602
32.5,1625.0,32.8898
32.6,1630.0,32.816
32.7,1635.0,32.7436
32.8,1640.0,32.6712
32.9,1645.0,32.6
33.0,1650.0,32.5275
33.1,1655.0,32.4558
33.2,1660.0,32.3846
33.3,1665.0,32.3122
33.4,1670.0,32.2383
33.5,1675.0,32.1641
33.6,1680.0,32.0919
33.7,1685.0,32.0192
33.8,1690.0,31.9466
33.9,1695.0,31.8727
34.0,1700.0,31.7969
34.1,1705.0,31.7216
34.2,1710.0,31.6463
34.3,1715.0,31.5711
34.4,1720.0,31.4946
34.5,1725.0,31.4167
34.6,1730.0,31.3391
34.7,1735.0,31.2619
34.8,1740.0,31.181
34.9,1745.0,31.1036
35.0,1750.0,31.025
35.1,1755.0,30.9467
35.2,1760.0,30.8677
35.3,1765.0,30.7861
35.4,1770.0,30.7043
35.5,1775.0,30.6247
35.6,1780.0,30.5448
35.7,1785.0,30.4649
35.8,1790.0,30.3852
35.9,1795.0,30.3043
36.0,1800.0,30.223
36.1,1805.0,30.1419
36.2,1810.0,30.0559
36.3,1815.0,29.9734
36.4,1820.0,29.8902
36.5,1825.0,29.808
36.6,1830.0,29.7228
36.7,1835.0,29.6406
36.8,1840.0,29.5579
36.9,1845.0,29.4739
37.0,1850.0,29.3881
37.1,1855.0,29.3038
37.2,1860.0,29.2183
37.3,1865.0,29.1315
37.4,1870.0,29.0449
37.5,1875.0,28.9579
37.6,1880.0,28.871
37.7,1885.0,28.7817
37.8,1890.0,28.6945
37.9,1895.0,28.6075
38.0,1900.0,28.5183
38.1,1905.0,28.427
38.2,1910.0,28.3373
38.3,1915.0,28.2484
38.4,1920.0,28.1618
38.5,1925.0,28.0732
38.6,1930.0,27.9823
38.7,1935.0,27.889
38.8,1940.0,27.7964
38.9,1945.0,27.7035
39.0,1950.0,27.6116
39.1,1955.0,27.517
39.2,1960.0,27.4237
39.3,1965.0,27.3298
39.4,1970.0,27.2363
39.5,1975.0,27.1429
39.6,1980.0,27.0473
39.7,1985.0,26.9498
39.8,1990.0,26.8542
39.9,1995.0,26.7582
40.0,2000.0,26.6629
40.1,2005.0,26.5635
40.2,2010.0,26.465
40.3,2015.0,26.3659
40.4,2020.0,26.2618
40.5,2025.0,26.1566
40.6,2030.0,26.0527
40.7,2035.0,25.9489
40.8,2040.0,25.8449
40.9,2045.0,25.7377
41.0,2050.0,25.6297
41.1,2055.0,25.5205
41.2,2060.0,25.4051
41.3,2065.0,25.2824
41.4,2070.0,25.1612
41.5,2075.0,25.0427
41.6,2080.0,24.9223
41.7,2085.0,24.8033
41.8,2090.0,24.6865
41.9,2095.0,24.5676
42.0,2100.0,24.4458
42.1,2105.0,24.3281
42.2,2110.0,24.2091
42.3,2115.0,24.0908
42.4,2120.0,23.9696
42.5,2125.0,23.8507
42.6,2130.0,23.7322
42.7,2135.0,23.6148
42.8,2140.0,23.4936
42.9,2145.0,23.3715
43.0,2150.0,23.2507
43.1,2155.0,23.1263
43.2,2160.0,22.9994
43.3,2165.0,22.8735
43.4,2170.0,22.747
43.5,2175.0,22.6187
43.6,2180.0,22.4916
43.7,2185.0,22.368
43.8,2190.0,22.2426
43.9,2195.0,22.1171
44.0,2200.0,21.9931
44.1,2205.0,21.8652
44.2,2210.0,21.7395
44.3,2215.0,21.6149
44.4,2220.0,21.4965
44.5,2225.0,21.3737
44.6,2230.0,21.2508
44.7,2235.0,21.1306
44.8,2240.0,21.0114
44.9,2245.0,20.8895
45.0,2250.0,20.7676
45.1,2255.0,20.6469
45.2,2260.0,20.5265
45.3,2265.0,20.4069
45.4,2270.0,20.2871
45.5,2275.0,20.1648
45.6,2280.0,20.0421
45.7,2285.0,19.9175
45.8,2290.0,19.7932
45.9,2295.0,19.6689
46.0,2300.0,19.5454
46.1,2305.0,19.4226
46.2,2310.0,19.2976
46.3,2315.0,19.1754
46.4,2320.0,19.0517
46.5,2325.0,18.9302
46.6,2330.0,18.8088
46.7,2335.0,18.6896
46.8,2340.0,18.571
46.9,2345.0,18.4573
47.0,2350.0,18.3421
47.1,2355.0,18.2272
47.2,2360.0,18.1128
47.3,2365.0,18.0019
47.4,2370.0,17.8867
47.5,2375.0,17.7739
47.6,2380.0,17.6635
47.7,2385.0,17.552
47.8,2390.0,17.4415
47.9,2395.0,17.3262
48.0,2400.0,17.2079
48.1,2405.0,17.0883
48.2,2410.0,16.9725
48.3,2415.0,16.8654
48.4,2420.0,16.7651
48.5,2425.0,16.6639
48.6,2430.0,16.5682
48.7,2435.0,16.4771
48.8,2440.0,16.388
48.9,2445.0,16.2976
49.0,2450.0,16.2101
49.1,2455.0,16.1231
49.2,2460.0,16.0334
49.3,2465.0,15.946
49.4,2470.0,15.86
49.5,2475.0,15.7699
49.6,2480.0,15.6816
49.7,2485.0,15.5928
49.8,2490.0,15.497
49.9,2495.0,15.4013
50.0,2500.0,15.3058
50.1,2505.0,15.2124
50.2,2510.0,15.1227
50.3,2515.0,15.0314
50.4,2520.0,14.937
50.5,2525.0,14.8465
50.6,2530.0,14.7558
50.7,2535.0,14.665
50.8,2540.0,14.5771
50.9,2545.0,14.4933
51.0,2550.0,14.4067
51.1,2555.0,14.3218
51.2,2560.0,14.2387
51.3,2565.0,14.1599
51.4,2570.0,14.0783
51.5,2575.0,13.9921
51.6,2580.0,13.9062
51.7,2585.0,13.8276
51.8,2590.0,13.7515
51.9,2595.0,13.673
52.0,2600.0,13.5975
52.1,2605.0,13.52
52.2,2610.0,13.4422
52.3,2615.0,13.3657
52.4,2620.0,13.2912
52.5,2625.0,13.2159
52.6,2630.0,13.1408
52.7,2635.0,13.0562
52.8,2640.0,12.9819
52.9,2645.0,12.9091
53.0,2650.0,12.8361
53.1,2655.0,12.7631
53.2,2660.0,12.6937
53.3,2665.0,12.6234
53.4,2670.0,12.5524
53.5,2675.0,12.4818
53.6,2680.0,12.4123
53.7,2685.0,12.344
53.8,2690.0,12.2766
53.9,2695.0,12.2053
54.0,2700.0,12.1295
54.1,2705.0,12.0609
54.2,2710.0,11.9947
54.3,2715.0,11.9289
54.4,2720.0,11.8642
54.5,2725.0,11.8004
54.6,2730.0,11.7366
54.7,2735.0,11.6737
54.8,2740.0,11.6108
54.9,2745.0,11.5478
55.0,2750.0,11.4846
55.1,2755.0,11.4214
55.2,2760.0,11.3578
55.3,2765.0,11.2937
55.4,2770.0,11.2296
55.5,2775.0,11.1655
55.6,2780.0,11.1011
55.7,2785.0,11.0365
55.8,2790.0,10.9723
55.9,2795.0,10.9085
56.0,2800.0,10.8446
56.1,2805.0,10.7809
56.2,2810.0,10.7175
56.3,2815.0,10.6537
56.4,2820.0,10.5897
56.5,2825.0,10.5256
56.6,2830.0,10.4613
56.7,2835.0,10.3969
56.8,2840.0,10.3325
56.9,2845.0,10.268
57.0,2850.0,10.2034
57.1,2855.0,10.1387
57.2,2860.0,10.074
57.3,2865.0,10.0092
57.4,2870.0,9.94429
57.5,2875.0,9.8793
57.6,2880.0,9.81415
57.7,2885.0,9.7489
57.8,2890.0,9.68352
57.9,2895.0,9.61826
58.0,2900.0,9.55308
58.1,2905.0,9.48783
58.2,2910.0,9.42252
58.3,2915.0,9.35713
58.4,2920.0,9.2916
58.5,2925.0,9.22607
58.6,2930.0,9.16077
58.7,2935.0,9.09536
58.8,2940.0,9.02984
58.9,2945.0,8.96426
59.0,2950.0,8.89879
59.1,2955.0,8.83331
59.2,2960.0,8.76796
59.3,2965.0,8.70276
59.4,2970.0,8.63768
59.5,2975.0,8.5726
59.6,2980.0,8.50763
59.7,2985.0,8.44271
59.8,2990.0,8.37779
59.9,2995.0,8.31303
60.0,3000.0,8.24816
60.1,3005.0,8.18325
60.2,3010.0,8.11825
60.3,3015.0,8.05322
60.4,3020.0,7.98806
60.5,3025.0,7.9227
60.6,3030.0,7.85726
60.7,3035.0,7.79184
60.8,3040.0,7.7264
60.9,3045.0,7.66082
61.0,3050.0,7.59521
61.1,3055.0,7.52948
61.2,3060.0,7.46376
61.3,3065.0,7.39785
61.4,3070.0,7.33185
61.5,3075.0,7.26566
61.6,3080.0,7.19924
61.7,3085.0,7.13259
61.8,3090.0,7.06591
61.9,3095.0,6.99916
62.0,3100.0,6.93257
62.1,3105.0,6.86583
62.2,3110.0,6.79882
62.3,3115.0,6.73174
62.4,3120.0,6.66456
62.5,3125.0,6.59759
62.6,3130.0,6.53091
62.7,3135.0,6.46432
62.8,3140.0,6.3978
62.9,3145.0,6.33135
63.0,3150.0,6.26512
63.1,3155.0,6.19886
63.2,3160.0,6.13247
63.3,3165.0,6.06612
63.4,3170.0,5.99999
63.5,3175.0,5.93414
63.6,3180.0,5.86824
63.7,3185.0,5.80224
63.8,3190.0,5.73626
63.9,3195.0,5.67033
64.0,3200.0,5.60428
64.1,3205.0,5.53778
64.2,3210.0,5.47075
64.3,3215.0,5.40335
64.4,3220.0,5.33538
64.5,3225.0,5.26695
64.6,3230.0,5.19799
64.7,3235.0,5.12864
64.8,3240.0,5.05898
64.9,3245.0,4.98892
65.0,3250.0,4.91831
65.1,3255.0,4.84732
65.2,3260.0,4.7758
65.3,3265.0,4.70344
65.4,3270.0,4.63053
65.5,3275.0,4.5574
65.6,3280.0,4.48408
65.7,3285.0,4.41062
65.8,3290.0,4.33715
65.9,3295.0,4.26398
66.0,3300.0,4.19081
66.1,3305.0,4.11791
66.2,3310.0,4.04507
66.3,3315.0,3.97202
66.4,3320.0,3.89903
66.5,3325.0,3.82659
66.6,3330.0,3.75442
66.7,3335.0,3.68275
66.8,3340.0,3.61152
66.9,3345.0,3.54074
67.0,3350.0,3.4706
67.1,3355.0,3.40124
67.2,3360.0,3.33231
67.3,3365.0,3.26431
67.4,3370.0,3.19749
67.5,3375.0,3.13219
67.6,3380.0,3.06673
67.7,3385.0,3.00256
67.8,3390.0,2.93901
67.9,3395.0,2.87691
68.0,3400.0,2.81502
68.1,3405.0,2.75441
68.2,3410.0,2.69514
68.3,3415.0,2.63685
68.4,3420.0,2.5798
68.5,3425.0,2.52481
68.6,3430.0,2.47097
68.7,3435.0,2.41842
68.8,3440.0,2.36664
68.9,3445.0,2.3178
69.0,3450.0,2.27106
69.1,3455.0,2.22559
69.2,3460.0,2.18172
69.3,3465.0,2.13912
69.4,3470.0,2.09701
69.5,3475.0,2.05557
69.6,3480.0,2.01542
69.7,3485.0,1.9766
69.8,3490.0,1.93843
69.9,3495.0,1.90076
70.0,3500.0,1.86386
70.1,3505.0,1.8267
70.2,3510.0,1.79024
70.3,3515.0,1.75451
70.4,3520.0,1.7196
70.5,3525.0,1.68529
70.6,3530.0,1.65157
70.7,3535.0,1.61708
70.8,3540.0,1.58448
70.9,3545.0,1.55245
71.0,3550.0,1.52075
71.1,3555.0,1.48927
71.2,3560.0,1.45798
71.3,3565.0,1.42561
71.4,3570.0,1.39578
71.5,3575.0,1.36636
71.6,3580.0,1.33751
71.7,3585.0,1.30903
71.8,3590.0,1.28036
71.9,3595.0,1.25175
72.0,3600.0,1.22409
72.1,3605.0,1.19745
72.2,3610.0,1.1712
72.3,3615.0,1.1449
72.4,3620.0,1.11878
72.5,3625.0,1.09297
72.6,3630.0,1.0676
72.7,3635.0,1.04276
72.8,3640.0,1.01859
72.9,3645.0,0.994793
73.0,3650.0,0.971312
73.1,3655.0,0.947816
73.2,3660.0,0.924325
73.3,3665.0,0.901107
73.4,3670.0,0.87846
73.5,3675.0,0.856836
73.6,3680.0,0.83553
73.7,3685.0,0.814639
73.8,3690.0,0.793753
73.9,3695.0,0.772663
74.0,3700.0,0.752247
74.1,3705.0,0.732736
74.2,3710.0,0.713703
74.3,3715.0,0.695129
74.4,3720.0,0.676564
74.5,3725.0,0.658595
74.6,3730.0,0.640521
74.7,3735.0,0.624001
74.8,3740.0,0.607671
74.9,3745.0,0.591175
75.0,3750.0,0.575144
75.1,3755.0,0.560445
75.2,3760.0,0.545355
75.3,3765.0,0.53097
75.4,3770.0,0.516531
75.5,3775.0,0.502728
75.6,3780.0,0.489556
75.7,3785.0,0.476877
75.8,3790.0,0.465088
75.9,3795.0,0.454224
76.0,3800.0,0.443832
76.1,3805.0,0.433778
76.2,3810.0,0.424047
76.3,3815.0,0.414714
76.4,3820.0,0.405636
76.5,3825.0,0.396747
76.6,3830.0,0.387996
76.7,3835.0,0.37953
76.8,3840.0,0.371373
76.9,3845.0,0.363384
77.0,3850.0,0.355647
77.1,3855.0,0.348127
77.2,3860.0,0.34081
77.3,3865.0,0.333638
77.4,3870.0,0.326622
77.5,3875.0,0.319755
77.6,3880.0,0.313044
77.7,3885.0,0.306473
77.8,3890.0,0.300015
77.9,3895.0,0.293674
78.0,3900.0,0.28744
78.1,3905.0,0.281325
78.2,3910.0,0.275325
78.3,3915.0,0.269452
78.4,3920.0,0.263654
78.5,3925.0,0.257968
78.6,3930.0,0.252395
78.7,3935.0,0.246926
78.8,3940.0,0.241518
78.9,3945.0,0.236194
79.0,3950.0,0.230939
79.1,3955.0,0.225773
79.2,3960.0,0.22074
79.3,3965.0,0.215817
79.4,3970.0,0.211019
79.5,3975.0,0.206367
79.6,3980.0,0.201791
79.7,3985.0,0.19726
79.8,3990.0,0.192778
79.9,3995.0,0.188341
80.0,4000.0,0.183925
80.1,4005.0,0.179538
80.2,4010.0,0.175178
80.3,4015.0,0.170831
80.4,4020.0,0.166533
80.5,4025.0,0.162254
80.6,4030.0,0.158021
80.7,4035.0,0.153864
80.8,4040.0,0.149727
80.9,4045.0,0.145635
81.0,4050.0,0.141621
81.1,4055.0,0.137604
81.2,4060.0,0.133599
81.3,4065.0,0.129612
81.4,4070.0,0.125682
81.5,4075.0,0.12181
81.6,4080.0,0.117956
81.7,4085.0,0.114192
81.8,4090.0,0.110541
81.9,4095.0,0.107002
82.0,4100.0,0.103588
82.1,4105.0,0.100251
82.2,4110.0,0.0970163
82.3,4115.0,0.0939174
82.4,4120.0,0.0909126
82.5,4125.0,0.0879709
82.6,4130.0,0.0851055
82.7,4135.0,0.0822882
82.8,4140.0,0.0795056
82.9,4145.0,0.0767701
83.0,4150.0,0.0740937
83.1,4155.0,0.0714766
83.2,4160.0,0.0689308
83.3,4165.0,0.0664518
83.4,4170.0,0.0640259
83.5,4175.0,0.0616781
83.6,4180.0,0.0593816
83.7,4185.0,0.0571369
83.8,4190.0,0.0549356
83.9,4195.0,0.0527912
84.0,4200.0,0.0508017
84.1,4205.0,0.0489185
84.2,4210.0,0.0471362
84.3,4215.0,0.0454024
84.4,4220.0,0.0437218
84.5,4225.0,0.0421277
84.6,4230.0,0.040585
84.7,4235.0,0.0390787
84.8,4240.0,0.0376479
84.9,4245.0,0.0362818
85.0,4250.0,0.034996
85.1,4255.0,0.0337437
85.2,4260.0,0.0325599
85.3,4265.0,0.031444
85.4,4270.0,0.0303319
85.5,4275.0,0.0292677
85.6,4280.0,0.0282133
85.7,4285.0,0.0271873
85.8,4290.0,0.026203
85.9,4295.0,0.0252485
86.0,4300.0,0.024329
86.1,4305.0,0.0234455
86.2,4310.0,0.0225878
86.3,4315.0,0.0217967
86.4,4320.0,0.0210343
86.5,4325.0,0.0202891
86.6,4330.0,0.0195513
86.7,4335.0,0.0188294
86.8,4340.0,0.0181184
86.9,4345.0,0.0174169
87.0,4350.0,0.0167135
87.1,4355.0,0.0160125
87.2,4360.0,0.0153284
87.3,4365.0,0.0146621
87.4,4370.0,0.0140147
87.5,4375.0,0.0133673
87.6,4380.0,0.0127386
87.7,4385.0,0.012111
87.8,4390.0,0.0114892
87.9,4395.0,0.0109042
88.0,4400.0,0.0103427
88.1,4405.0,0.00978077
88.2,4410.0,0.00923851
88.3,4415.0,0.00871137
88.4,4420.0,0.00820651
88.5,4425.0,0.00771347
88.6,4430.0,0.00727175
88.7,4435.0,0.00685238
88.8,4440.0,0.00646459
88.9,4445.0,0.0060853
89.0,4450.0,0.00571923
89.1,4455.0,0.00535679
89.2,4460.0,0.00502095
89.3,4465.0,0.00467898
89.4,4470.0,0.0043382
89.5,4475.0,0.00402005
89.6,4480.0,0.00371152
89.7,4485.0,0.00341903
89.8,4490.0,0.00314387
89.9,4495.0,0.00285343
90.0,4500.0,0.00258632
90.1,4505.0,0.00233216
90.2,4510.0,0.00206534
90.3,4515.0,0.00180828
90.4,4520.0,0.00158463
90.5,4525.0,0.0013527
90.6,4530.0,0.00112401
90.7,4535.0,0.000913519
90.8,4540.0,0.000714204
90.9,4545.0,0.000546663
91.0,4550.0,0.000403552
91.1,4555.0,0.00030664
91.2,4560.0,0.000237234
91.3,4565.0,0.000164577
91.4,4570.0,0.000109013
91.5,4575.0,5.50164e-05
91.6,4580.0,1.97761e-05
91.7,4585.0,0.0
91.8,4590.0,0.0
91.9,4595.0,0.0
92.0,4600.0,0.0
92.1,4605.0,0.0
92.2,4610.0,0.0
92.3,4615.0,0.0
92.4,4620.0,0.0
92.5,4625.0,0.0
92.6,4630.0,0.0
92.7,4635.0,0.0
92.8,4640.0,0.0
92.9,4645.0,0.0
93.0,4650.0,0.0
93.1,4655.0,0.0
93.2,4660.0,0.0
93.3,4665.0,0.0
93.4,4670.0,0.0
93.5,4675.0,0.0
93.6,4680.0,0.0
93.7,4685.0,0.0
93.8,4690.0,0.0
93.9,4695.0,0.0
94.0,4700.0,0.0
94.1,4705.0,0.0
94.2,4710.0,0.0
94.3,4715.0,0.0
94.4,4720.0,0.0
94.5,4725.0,0.0
94.6,4730.0,0.0
94.7,4735.0,0.0
94.8,4740.0,0.0
94.9,4745.0,0.0
95.0,4750.0,0.0
95.1,4755.0,0.0
95.2,4760.0,0.0
95.3,4765.0,0.0
95.4,4770.0,0.0
95.5,4775.0,0.0
95.6,4780.0,0.0
95.7,4785.0,0.0
95.8,4790.0,0.0
95.9,4795.0,0.0
96.0,4800.0,0.0
96.1,4805.0,0.0
96.2,4810.0,0.0
96.3,4815.0,0.0
96.4,4820.0,0.0
96.5,4825.0,0.0
96.6,4830.0,0.0
96.7,4835.0,0.0
96.8,4840.0,0.0
96.9,4845.0,0.0
97.0,4850.0,0.0
97.1,4855.0,0.0
97.2,4860.0,0.0
97.3,4865.0,0.0
97.4,4870.0,0.0
97.5,4875.0,0.0
97.6,4880.0,0.0
97.7,4885.0,0.0
97.8,4890.0,0.0
97.9,4895.0,0.0
98.0,4900.0,0.0
98.1,4905.0,0.0
98.2,4910.0,0.0
98.3,4915.0,0.0
98.4,4920.0,0.0
98.5,4925.0,0.0
98.6,4930.0,0.0
98.7,4935.0,0.0
98.8,4940.0,0.0
98.9,4945.0,0.0
99.0,4950.0,0.0
99.1,4955.0,0.0
99.2,4960.0,0.0
99.3,4965.0,0.0
99.4,4970.0,0.0
99.5,4975.0,0.0
99.6,4980.0,0.0
99.7,4985.0,0.0
99.8,4990.0,0.0
99.9,4995.0,0.0
100.0,5000.0,0.0
100.1,5005.0,0.0
100.2,5010.0,0.0
100.3,5015.0,0.0
100.4,5020.0,0.0
100.5,5025.0,0.0
100.6,5030.0,0.0
100.7,5035.0,0.0
100.8,5040.0,0.0
100.9,5045.0,0.0
101.0,5050.0,0.0
101.1,5055.0,0.0
101.2,5060.0,0.0
101.3,5065.0,0.0
101.4,5070.0,0.0
