Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
23.1,1155.0,48.9484
23.2,1160.0,48.7792
23.3,1165.0,48.6077
23.4,1170.0,48.4434
23.5,1175.0,48.2762
23.6,1180.0,48.113
23.7,1185.0,47.9494
23.8,1190.0,47.7858
23.9,1195.0,47.6285
24.0,1200.0,47.4685
24.1,1205.0,47.3092
24.2,1210.0,47.1559
24.3,1215.0,46.9968
24.4,1220.0,46.8404
24.5,1225.0,46.6843
24.6,1230.0,46.5284
24.7,1235.0,46.375
24.8,1240.0,46.2186
24.9,1245.0,46.0695
25.0,1250.0,45.9135
25.1,1255.0,45.7558
25.2,1260.0,45.5969
25.3,1265.0,45.4499
25.4,1270.0,45.2992
25.5,1275.0,45.1422
25.6,1280.0,44.9777
25.7,1285.0,44.825
25.8,1290.0,44.6759
25.9,1295.0,44.5225
26.0,1300.0,44.367
26.1,1305.0,44.2123
26.2,1310.0,44.062
26.3,1315.0,43.909
26.4,1320.0,43.7535
26.5,1325.0,43.5959
26.6,1330.0,43.4406
26.7,1335.0,43.2856
26.8,1340.0,43.1273
26.9,1345.0,42.9731
27.0,1350.0,42.8194
27.1,1355.0,42.6646
27.2,1360.0,42.5102
27.3,1365.0,42.3552
27.4,1370.0,42.1992
27.5,1375.0,42.0411
27.6,1380.0,41.8861
27.7,1385.0,41.7298
27.8,1390.0,41.5713
27.9,1395.0,41.4143
28.0,1400.0,41.2516
28.1,1405.0,41.0983
28.2,1410.0,40.9467
28.3,1415.0,40.7936
28.4,1420.0,40.637
28.5,1425.0,40.473
28.6,1430.0,40.3212
28.7,1435.0,40.1655
28.8,1440.0,40.0086
28.9,1445.0,39.8452
29.0,1450.0,39.6836
29.1,1455.0,39.5264
29.2,1460.0,39.3706
29.3,1465.0,39.2059
29.4,1470.0,39.0403
29.5,1475.0,38.8836
29.6,1480.0,38.7294
29.7,1485.0,38.5709
29.8,1490.0,38.4031
29.9,1495.0,38.2423
30.0,1500.0,38.0879
30.1,1505.0,37.93
30.2,1510.0,37.7653
30.3,1515.0,37.5976
30.4,1520.0,37.4371
30.5,1525.0,37.2765
30.6,1530.0,37.1145
30.7,1535.0,36.9456
30.8,1540.0,36.7815
30.9,1545.0,36.6219
31.0,1550.0,36.456
31.1,1555.0,36.2943
31.2,1560.0,36.1307
31.3,1565.0,35.9715
31.4,1570.0,35.8073
31.5,1575.0,35.6466
31.6,1580.0,35.4841
31.7,1585.0,35.3248
31.8,1590.0,35.1643
31.9,1595.0,34.9969
32.0,1600.0,34.8339
32.1,1605.0,34.6668
32.2,1610.0,34.5023
32.3,1615.0,34.336
32.4,1620.0,34.1708
32.5,1625.0,34.0066
32.6,1630.0,33.8357
32.7,1635.0,33.6709
32.8,1640.0,33.509
32.9,1645.0,33.342
33.0,1650.0,33.1763
33.1,1655.0,33.009
33.2,1660.0,32.846
33.3,1665.0,32.683
33.4,1670.0,32.5182
33.5,1675.0,32.3489
33.6,1680.0,32.1834
33.7,1685.0,32.0252
33.8,1690.0,31.8627
33.9,1695.0,31.6983
34.0,1700.0,31.5348
34.1,1705.0,31.3669
34.2,1710.0,31.2106
34.3,1715.0,31.0487
34.4,1720.0,30.8889
34.5,1725.0,30.7336
34.6,1730.0,30.5734
34.7,1735.0,30.4145
34.8,1740.0,30.2557
34.9,1745.0,30.1015
35.0,1750.0,29.948
35.1,1755.0,29.7922
35.2,1760.0,29.633
35.3,1765.0,29.4757
35.4,1770.0,29.322
35.5,1775.0,29.1698
35.6,1780.0,29.0174
35.7,1785.0,28.8661
35.8,1790.0,28.7156
35.9,1795.0,28.5648
36.0,1800.0,28.4069
36.1,1805.0,28.2537
36.2,1810.0,28.1019
36.3,1815.0,27.9487
36.4,1820.0,27.7952
36.5,1825.0,27.6391
36.6,1830.0,27.4901
36.7,1835.0,27.3359
36.8,1840.0,27.1836
36.9,1845.0,27.0286
37.0,1850.0,26.8791
37.1,1855.0,26.7264
37.2,1860.0,26.5783
37.3,1865.0,26.4314
37.4,1870.0,26.2774
37.5,1875.0,26.1251
37.6,1880.0,25.9783
37.7,1885.0,25.8262
37.8,1890.0,25.6707
37.9,1895.0,25.5207
38.0,1900.0,25.3739
38.1,1905.0,25.2194
38.2,1910.0,25.0504
38.3,1915.0,24.8815
38.4,1920.0,24.727
38.5,1925.0,24.5737
38.6,1930.0,24.4186
38.7,1935.0,24.2616
38.8,1940.0,24.1018
38.9,1945.0,23.9494
39.0,1950.0,23.7908
39.1,1955.0,23.6331
39.2,1960.0,23.4733
39.3,1965.0,23.3201
39.4,1970.0,23.1721
39.5,1975.0,23.0156
39.6,1980.0,22.8555
39.7,1985.0,22.71
39.8,1990.0,22.5667
39.9,1995.0,22.425
40.0,2000.0,22.2784
40.1,2005.0,22.132
40.2,2010.0,21.9904
40.3,2015.0,21.853
40.4,2020.0,21.7177
40.5,2025.0,21.5775
40.6,2030.0,21.443
40.7,2035.0,21.304
40.8,2040.0,21.1693
40.9,2045.0,21.034
41.0,2050.0,20.907
41.1,2055.0,20.7783
41.2,2060.0,20.6483
41.3,2065.0,20.5165
41.4,2070.0,20.3834
41.5,2075.0,20.2575
41.6,2080.0,20.135
41.7,2085.0,20.0134
41.8,2090.0,19.8922
41.9,2095.0,19.7676
42.0,2100.0,19.6385
42.1,2105.0,19.5148
42.2,2110.0,19.4009
42.3,2115.0,19.2897
42.4,2120.0,19.1819
42.5,2125.0,19.0667
42.6,2130.0,18.9467
42.7,2135.0,18.8373
42.8,2140.0,18.7276
42.9,2145.0,18.6193
43.0,2150.0,18.5146
43.1,2155.0,18.4008
43.2,2160.0,18.2897
43.3,2165.0,18.1894
43.4,2170.0,18.0945
43.5,2175.0,17.9947
43.6,2180.0,17.895
43.7,2185.0,17.7986
43.8,2190.0,17.6982
43.9,2195.0,17.5957
44.0,2200.0,17.5003
44.1,2205.0,17.4067
44.2,2210.0,17.3155
44.3,2215.0,17.2191
44.4,2220.0,17.1243
44.5,2225.0,17.0336
44.6,2230.0,16.9414
44.7,2235.0,16.8511
44.8,2240.0,16.763
44.9,2245.0,16.6722
45.0,2250.0,16.582
45.1,2255.0,16.4952
45.2,2260.0,16.4078
45.3,2265.0,16.3236
45.4,2270.0,16.2381
45.5,2275.0,16.1554
45.6,2280.0,16.0686
45.7,2285.0,15.9857
45.8,2290.0,15.9047
45.9,2295.0,15.8224
46.0,2300.0,15.7377
46.1,2305.0,15.6587
46.2,2310.0,15.5805
46.3,2315.0,15.5013
46.4,2320.0,15.4203
46.5,2325.0,15.3442
46.6,2330.0,15.2681
46.7,2335.0,15.1922
46.8,2340.0,15.1162
46.9,2345.0,15.0415
47.0,2350.0,14.9689
47.1,2355.0,14.8947
47.2,2360.0,14.8213
47.3,2365.0,14.7486
47.4,2370.0,14.6778
47.5,2375.0,14.6063
47.6,2380.0,14.5375
47.7,2385.0,14.4704
47.8,2390.0,14.4009
47.9,2395.0,14.3347
48.0,2400.0,14.2693
48.1,2405.0,14.2043
48.2,2410.0,14.1416
48.3,2415.0,14.0779
48.4,2420.0,14.0145
48.5,2425.0,13.9528
48.6,2430.0,13.89
48.7,2435.0,13.8287
48.8,2440.0,13.7686
48.9,2445.0,13.7075
49.0,2450.0,13.6482
49.1,2455.0,13.5889
49.2,2460.0,13.5297
49.3,2465.0,13.4712
49.4,2470.0,13.4114
49.5,2475.0,13.3531
49.6,2480.0,13.2958
49.7,2485.0,13.2396
49.8,2490.0,13.1836
49.9,2495.0,13.1281
50.0,2500.0,13.0733
50.1,2505.0,13.0196
50.2,2510.0,12.9662
50.3,2515.0,12.9131
50.4,2520.0,12.8609
50.5,2525.0,12.8095
50.6,2530.0,12.7585
50.7,2535.0,12.7078
50.8,2540.0,12.6572
50.9,2545.0,12.6071
51.0,2550.0,12.5572
51.1,2555.0,12.5081
51.2,2560.0,12.4597
51.3,2565.0,12.412
51.4,2570.0,12.3643
51.5,2575.0,12.3168
51.6,2580.0,12.2693
51.7,2585.0,12.2223
51.8,2590.0,12.1757
51.9,2595.0,12.1293
52.0,2600.0,12.0835
52.1,2605.0,12.038
52.2,2610.0,11.993
52.3,2615.0,11.9483
52.4,2620.0,11.904
52.5,2625.0,11.8601
52.6,2630.0,11.8171
52.7,2635.0,11.7745
52.8,2640.0,11.7323
52.9,2645.0,11.6902
53.0,2650.0,11.6482
53.1,2655.0,11.6065
53.2,2660.0,11.5646
53.3,2665.0,11.5231
53.4,2670.0,11.4816
53.5,2675.0,11.4402
53.6,2680.0,11.3988
53.7,2685.0,11.3575
53.8,2690.0,11.3164
53.9,2695.0,11.2755
54.0,2700.0,11.2346
54.1,2705.0,11.1938
54.2,2710.0,11.1534
54.3,2715.0,11.1131
54.4,2720.0,11.0729
54.5,2725.0,11.0331
54.6,2730.0,10.9934
54.7,2735.0,10.9541
54.8,2740.0,10.915
54.9,2745.0,10.8762
55.0,2750.0,10.8376
55.1,2755.0,10.7993
55.2,2760.0,10.7611
55.3,2765.0,10.7231
55.4,2770.0,10.6854
55.5,2775.0,10.6479
55.6,2780.0,10.6107
55.7,2785.0,10.5737
55.8,2790.0,10.5368
55.9,2795.0,10.5002
56.0,2800.0,10.4636
56.1,2805.0,10.427
56.2,2810.0,10.3907
56.3,2815.0,10.3546
56.4,2820.0,10.3186
56.5,2825.0,10.2825
56.6,2830.0,10.2465
56.7,2835.0,10.2107
56.8,2840.0,10.1751
56.9,2845.0,10.1398
57.0,2850.0,10.1046
57.1,2855.0,10.0696
57.2,2860.0,10.0347
57.3,2865.0,9.99991
57.4,2870.0,9.96516
57.5,2875.0,9.93043
57.6,2880.0,9.89567
57.7,2885.0,9.861
57.8,2890.0,9.82658
57.9,2895.0,9.79249
58.0,2900.0,9.75864
58.1,2905.0,9.72506
58.2,2910.0,9.69161
58.3,2915.0,9.65839
58.4,2920.0,9.62536
58.5,2925.0,9.59243
58.6,2930.0,9.55964
58.7,2935.0,9.52678
58.8,2940.0,9.4938
58.9,2945.0,9.46091
59.0,2950.0,9.42795
59.1,2955.0,9.39494
59.2,2960.0,9.36181
59.3,2965.0,9.32875
59.4,2970.0,9.29598
59.5,2975.0,9.2634
59.6,2980.0,9.23088
59.7,2985.0,9.19815
59.8,2990.0,9.16525
59.9,2995.0,9.13229
60.0,3000.0,9.09943
60.1,3005.0,9.06682
60.2,3010.0,9.03483
60.3,3015.0,9.00282
60.4,3020.0,8.97078
60.5,3025.0,8.93891
60.6,3030.0,8.90722
60.7,3035.0,8.8754
60.8,3040.0,8.84355
60.9,3045.0,8.81152
61.0,3050.0,8.77938
61.1,3055.0,8.74739
61.2,3060.0,8.71543
61.3,3065.0,8.68319
61.4,3070.0,8.65086
61.5,3075.0,8.61873
61.6,3080.0,8.58668
61.7,3085.0,8.5549
61.8,3090.0,8.52289
61.9,3095.0,8.4912
62.0,3100.0,8.46008
62.1,3105.0,8.42897
62.2,3110.0,8.39805
62.3,3115.0,8.36714
62.4,3120.0,8.33595
62.5,3125.0,8.30336
62.6,3130.0,8.27214
62.7,3135.0,8.24086
62.8,3140.0,8.20897
62.9,3145.0,8.17667
63.0,3150.0,8.1449
63.1,3155.0,8.11359
63.2,3160.0,8.08217
63.3,3165.0,8.05043
63.4,3170.0,8.01879
63.5,3175.0,7.98733
63.6,3180.0,7.95622
63.7,3185.0,7.9244
63.8,3190.0,7.89323
63.9,3195.0,7.86181
64.0,3200.0,7.82981
64.1,3205.0,7.79804
64.2,3210.0,7.76624
64.3,3215.0,7.73395
64.4,3220.0,7.70097
64.5,3225.0,7.66527
64.6,3230.0,7.62896
64.7,3235.0,7.59054
64.8,3240.0,7.5489
64.9,3245.0,7.50931
65.0,3250.0,7.46617
65.1,3255.0,7.42368
65.2,3260.0,7.38226
65.3,3265.0,7.34028
65.4,3270.0,7.30044
65.5,3275.0,7.25882
65.6,3280.0,7.21822
65.7,3285.0,7.17733
65.8,3290.0,7.13613
65.9,3295.0,7.09379
66.0,3300.0,7.04877
66.1,3305.0,7.00574
66.2,3310.0,6.96294
66.3,3315.0,6.91997
66.4,3320.0,6.87703
66.5,3325.0,6.8342
66.6,3330.0,6.79131
66.7,3335.0,6.74845
66.8,3340.0,6.70489
66.9,3345.0,6.66003
67.0,3350.0,6.61365
67.1,3355.0,6.56887
67.2,3360.0,6.52486
67.3,3365.0,6.4811
67.4,3370.0,6.43722
67.5,3375.0,6.39225
67.6,3380.0,6.34556
67.7,3385.0,6.30214
67.8,3390.0,6.25978
67.9,3395.0,6.21324
68.0,3400.0,6.16964
68.1,3405.0,6.12793
68.2,3410.0,6.08794
68.3,3415.0,6.04796
68.4,3420.0,6.00752
68.5,3425.0,5.97116
68.6,3430.0,5.93535
68.7,3435.0,5.89867
68.8,3440.0,5.86282
68.9,3445.0,5.82832
69.0,3450.0,5.794
69.1,3455.0,5.75923
69.2,3460.0,5.72396
69.3,3465.0,5.68865
69.4,3470.0,5.65449
69.5,3475.0,5.62044
69.6,3480.0,5.58689
69.7,3485.0,5.55454
69.8,3490.0,5.52218
69.9,3495.0,5.49001
70.0,3500.0,5.45855
70.1,3505.0,5.4278
70.2,3510.0,5.39746
70.3,3515.0,5.36708
70.4,3520.0,5.3367
70.5,3525.0,5.30654
70.6,3530.0,5.2766
70.7,3535.0,5.24658
70.8,3540.0,5.2161
70.9,3545.0,5.18725
71.0,3550.0,5.15889
71.1,3555.0,5.13
71.2,3560.0,5.10022
71.3,3565.0,5.07062
71.4,3570.0,5.04319
71.5,3575.0,5.01667
71.6,3580.0,4.99039
71.7,3585.0,4.96446
71.8,3590.0,4.93886
71.9,3595.0,4.91376
72.0,3600.0,4.88889
72.1,3605.0,4.86426
72.2,3610.0,4.84021
72.3,3615.0,4.81643
72.4,3620.0,4.79281
72.5,3625.0,4.76949
72.6,3630.0,4.74654
72.7,3635.0,4.72375
72.8,3640.0,4.70107
72.9,3645.0,4.67859
73.0,3650.0,4.65618
73.1,3655.0,4.63383
73.2,3660.0,4.61104
73.3,3665.0,4.58839
73.4,3670.0,4.56662
73.5,3675.0,4.54525
73.6,3680.0,4.524
73.7,3685.0,4.50287
73.8,3690.0,4.48189
73.9,3695.0,4.46102
74.0,3700.0,4.44027
74.1,3705.0,4.4197
74.2,3710.0,4.3994
74.3,3715.0,4.37912
74.4,3720.0,4.35892
74.5,3725.0,4.3388
74.6,3730.0,4.31867
74.7,3735.0,4.29856
74.8,3740.0,4.27849
74.9,3745.0,4.25846
75.0,3750.0,4.23853
75.1,3755.0,4.21861
75.2,3760.0,4.19869
75.3,3765.0,4.17876
75.4,3770.0,4.15878
75.5,3775.0,4.13881
75.6,3780.0,4.11887
75.7,3785.0,4.09899
75.8,3790.0,4.07921
75.9,3795.0,4.05943
76.0,3800.0,4.03966
76.1,3805.0,4.0199
76.2,3810.0,4.00024
76.3,3815.0,3.98066
76.4,3820.0,3.96129
76.5,3825.0,3.94202
76.6,3830.0,3.92284
76.7,3835.0,3.90383
76.8,3840.0,3.88498
76.9,3845.0,3.86618
77.0,3850.0,3.84754
77.1,3855.0,3.82904
77.2,3860.0,3.81074
77.3,3865.0,3.79249
77.4,3870.0,3.77444
77.5,3875.0,3.75623
77.6,3880.0,3.73804
77.7,3885.0,3.71985
77.8,3890.0,3.70176
77.9,3895.0,3.68379
78.0,3900.0,3.66588
78.1,3905.0,3.64807
78.2,3910.0,3.63034
78.3,3915.0,3.61282
78.4,3920.0,3.59548
78.5,3925.0,3.57826
78.6,3930.0,3.56108
78.7,3935.0,3.54396
78.8,3940.0,3.52699
78.9,3945.0,3.51015
79.0,3950.0,3.49339
79.1,3955.0,3.47673
79.2,3960.0,3.46015
79.3,3965.0,3.44363
79.4,3970.0,3.42719
79.5,3975.0,3.41097
79.6,3980.0,3.39501
79.7,3985.0,3.3792
79.8,3990.0,3.36346
79.9,3995.0,3.34782
80.0,4000.0,3.33232
80.1,4005.0,3.31678
80.2,4010.0,3.30144
80.3,4015.0,3.28626
80.4,4020.0,3.27116
80.5,4025.0,3.25613
80.6,4030.0,3.24127
80.7,4035.0,3.2265
80.8,4040.0,3.21188
80.9,4045.0,3.19743
81.0,4050.0,3.18304
81.1,4055.0,3.16864
81.2,4060.0,3.15431
81.3,4065.0,3.14011
81.4,4070.0,3.12603
81.5,4075.0,3.11199
81.6,4080.0,3.09795
81.7,4085.0,3.08396
81.8,4090.0,3.0701
81.9,4095.0,3.05648
82.0,4100.0,3.043
82.1,4105.0,3.0295
82.2,4110.0,3.01605
82.3,4115.0,3.00273
82.4,4120.0,2.98953
82.5,4125.0,2.97639
82.6,4130.0,2.96336
82.7,4135.0,2.9503
82.8,4140.0,2.93726
82.9,4145.0,2.92423
83.0,4150.0,2.9113
83.1,4155.0,2.89843
83.2,4160.0,2.88572
83.3,4165.0,2.87304
83.4,4170.0,2.86036
83.5,4175.0,2.8477
83.6,4180.0,2.83504
83.7,4185.0,2.8225
83.8,4190.0,2.81001
83.9,4195.0,2.79758
84.0,4200.0,2.78529
84.1,4205.0,2.773
84.2,4210.0,2.76076
84.3,4215.0,2.74854
84.4,4220.0,2.73647
84.5,4225.0,2.72446
84.6,4230.0,2.71248
84.7,4235.0,2.70053
84.8,4240.0,2.6886
84.9,4245.0,2.67672
85.0,4250.0,2.66491
85.1,4255.0,2.65336
85.2,4260.0,2.64182
85.3,4265.0,2.63028
85.4,4270.0,2.61881
85.5,4275.0,2.60729
85.6,4280.0,2.59572
85.7,4285.0,2.58418
85.8,4290.0,2.5726
85.9,4295.0,2.56105
86.0,4300.0,2.54952
86.1,4305.0,2.53812
86.2,4310.0,2.52673
86.3,4315.0,2.51548
86.4,4320.0,2.5043
86.5,4325.0,2.49317
86.6,4330.0,2.48203
86.7,4335.0,2.47091
86.8,4340.0,2.45988
86.9,4345.0,2.44884
87.0,4350.0,2.4378
87.1,4355.0,2.42669
87.2,4360.0,2.41558
87.3,4365.0,2.40447
87.4,4370.0,2.3933
87.5,4375.0,2.38215
87.6,4380.0,2.37098
87.7,4385.0,2.35975
87.8,4390.0,2.3486
87.9,4395.0,2.33746
88.0,4400.0,2.32631
88.1,4405.0,2.31513
88.2,4410.0,2.30402
88.3,4415.0,2.29276
88.4,4420.0,2.28144
88.5,4425.0,2.27017
88.6,4430.0,2.25884
88.7,4435.0,2.2474
88.8,4440.0,2.23583
88.9,4445.0,2.22415
89.0,4450.0,2.21231
89.1,4455.0,2.20033
89.2,4460.0,2.18832
89.3,4465.0,2.17621
89.4,4470.0,2.16402
89.5,4475.0,2.1517
89.6,4480.0,2.13934
89.7,4485.0,2.12703
89.8,4490.0,2.11476
89.9,4495.0,2.10259
90.0,4500.0,2.09049
90.1,4505.0,2.07842
90.2,4510.0,2.06632
90.3,4515.0,2.05425
90.4,4520.0,2.04225
90.5,4525.0,2.03032
90.6,4530.0,2.01845
90.7,4535.0,2.00659
90.8,4540.0,1.99475
90.9,4545.0,1.98268
91.0,4550.0,1.97057
91.1,4555.0,1.9585
91.2,4560.0,1.9464
91.3,4565.0,1.93408
91.4,4570.0,1.92163
91.5,4575.0,1.90901
91.6,4580.0,1.89627
91.7,4585.0,1.8835
91.8,4590.0,1.87084
91.9,4595.0,1.85817
92.0,4600.0,1.84549
92.1,4605.0,1.83278
92.2,4610.0,1.81993
92.3,4615.0,1.80708
92.4,4620.0,1.79431
92.5,4625.0,1.78146
92.6,4630.0,1.76847
92.7,4635.0,1.75533
92.8,4640.0,1.74205
92.9,4645.0,1.72898
93.0,4650.0,1.71611
93.1,4655.0,1.70315
93.2,4660.0,1.69006
93.3,4665.0,1.67714
93.4,4670.0,1.66433
93.5,4675.0,1.65145
93.6,4680.0,1.63856
93.7,4685.0,1.6257
93.8,4690.0,1.6129
93.9,4695.0,1.60013
94.0,4700.0,1.58707
94.1,4705.0,1.57394
94.2,4710.0,1.56099
94.3,4715.0,1.54803
94.4,4720.0,1.53491
94.5,4725.0,1.52173
94.6,4730.0,1.50847
94.7,4735.0,1.4948
94.8,4740.0,1.48135
94.9,4745.0,1.46772
95.0,4750.0,1.45424
95.1,4755.0,1.44093
95.2,4760.0,1.42729
95.3,4765.0,1.41394
95.4,4770.0,1.40025
95.5,4775.0,1.38564
95.6,4780.0,1.37151
95.7,4785.0,1.35612
95.8,4790.0,1.34181
95.9,4795.0,1.32792
96.0,4800.0,1.31424
96.1,4805.0,1.30072
96.2,4810.0,1.28747
96.3,4815.0,1.2719
96.4,4820.0,1.25891
96.5,4825.0,1.24609
96.6,4830.0,1.23205
96.7,4835.0,1.21686
96.8,4840.0,1.20332
96.9,4845.0,1.18779
97.0,4850.0,1.17286
97.1,4855.0,1.15835
97.2,4860.0,1.14235
97.3,4865.0,1.12605
97.4,4870.0,1.10776
97.5,4875.0,1.0906
97.6,4880.0,1.0736
97.7,4885.0,1.05803
97.8,4890.0,1.04242
97.9,4895.0,1.02718
98.0,4900.0,1.01184
98.1,4905.0,0.997197
98.2,4910.0,0.981775
98.3,4915.0,0.96805
98.4,4920.0,0.953752
98.5,4925.0,0.93945
98.6,4930.0,0.923365
98.7,4935.0,0.907459
98.8,4940.0,0.893292
98.9,4945.0,0.877446
99.0,4950.0,0.863653
99.1,4955.0,0.850359
99.2,4960.0,0.835236
99.3,4965.0,0.818332
99.4,4970.0,0.80362
99.5,4975.0,0.789097
99.6,4980.0,0.774228
99.7,4985.0,0.759353
99.8,4990.0,0.740546
99.9,4995.0,0.721835
100.0,5000.0,0.70641
100.1,5005.0,0.692207
100.2,5010.0,0.675416
100.3,5015.0,0.657068
100.4,5020.0,0.635476
100.5,5025.0,0.612468
100.6,5030.0,0.588443
100.7,5035.0,0.563488
100.8,5040.0,0.538422
100.9,5045.0,0.510621
101.0,5050.0,0.488032
101.1,5055.0,0.467571
101.2,5060.0,0.451744
101.3,5065.0,0.431101
101.4,5070.0,0.409965
101.5,5075.0,0.392716
101.6,5080.0,0.373748
