Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
23.0,1150.0,96.0995
23.1,1155.0,96.0903
23.2,1160.0,96.0811
23.3,1165.0,96.072
23.4,1170.0,96.0627
23.5,1175.0,96.0535
23.6,1180.0,96.0443
23.7,1185.0,96.035
23.8,1190.0,96.0258
23.9,1195.0,96.0165
24.0,1200.0,96.0072
24.1,1205.0,95.9978
24.2,1210.0,95.9884
24.3,1215.0,95.979
24.4,1220.0,95.9696
24.5,1225.0,95.9601
24.6,1230.0,95.9507
24.7,1235.0,95.9412
24.8,1240.0,95.9316
24.9,1245.0,95.9221
25.0,1250.0,95.9125
25.1,1255.0,95.9029
25.2,1260.0,95.8933
25.3,1265.0,95.8836
25.4,1270.0,95.874
25.5,1275.0,95.8643
25.6,1280.0,95.8545
25.7,1285.0,95.8448
25.8,1290.0,95.835
25.9,1295.0,95.8252
26.0,1300.0,95.8154
26.1,1305.0,95.8055
26.2,1310.0,95.7956
26.3,1315.0,95.7856
26.4,1320.0,95.7757
26.5,1325.0,95.7657
26.6,1330.0,95.7556
26.7,1335.0,95.7455
26.8,1340.0,95.7353
26.9,1345.0,95.7252
27.0,1350.0,95.715
27.1,1355.0,95.7047
27.2,1360.0,95.6944
27.3,1365.0,95.684
27.4,1370.0,95.6736
27.5,1375.0,95.6632
27.6,1380.0,95.6527
27.7,1385.0,95.6421
27.8,1390.0,95.6315
27.9,1395.0,95.6209
28.0,1400.0,95.6102
28.1,1405.0,95.5995
28.2,1410.0,95.5886
28.3,1415.0,95.5778
28.4,1420.0,95.5668
28.5,1425.0,95.5558
28.6,1430.0,95.5447
28.7,1435.0,95.5335
28.8,1440.0,95.5222
28.9,1445.0,95.5108
29.0,1450.0,95.4992
29.1,1455.0,95.4875
29.2,1460.0,95.4758
29.3,1465.0,95.4638
29.4,1470.0,95.4518
29.5,1475.0,95.4398
29.6,1480.0,95.4277
29.7,1485.0,95.4155
29.8,1490.0,95.4032
29.9,1495.0,95.3909
30.0,1500.0,95.3784
30.1,1505.0,95.3659
30.2,1510.0,95.3533
30.3,1515.0,95.3407
30.4,1520.0,95.3281
30.5,1525.0,95.3154
30.6,1530.0,95.3026
30.7,1535.0,95.2896
30.8,1540.0,95.2766
30.9,1545.0,95.2635
31.0,1550.0,95.2503
31.1,1555.0,95.237
31.2,1560.0,95.2235
31.3,1565.0,95.21
31.4,1570.0,95.1961
31.5,1575.0,95.1821
31.6,1580.0,95.1679
31.7,1585.0,95.1534
31.8,1590.0,95.1386
31.9,1595.0,95.1237
32.0,1600.0,95.1084
32.1,1605.0,95.0928
32.2,1610.0,95.0768
32.3,1615.0,95.0602
32.4,1620.0,95.043
32.5,1625.0,95.0252
32.6,1630.0,95.0065
32.7,1635.0,94.987
32.8,1640.0,94.9666
32.9,1645.0,94.9453
33.0,1650.0,94.9231
33.1,1655.0,94.9002
33.2,1660.0,94.8766
33.3,1665.0,94.8524
33.4,1670.0,94.8276
33.5,1675.0,94.802
33.6,1680.0,94.7757
33.7,1685.0,94.7488
33.8,1690.0,94.7212
33.9,1695.0,94.6927
34.0,1700.0,94.6634
34.1,1705.0,94.6334
34.2,1710.0,94.6025
34.3,1715.0,94.5707
34.4,1720.0,94.5381
34.5,1725.0,94.5045
34.6,1730.0,94.4682
34.7,1735.0,94.4249
34.8,1740.0,94.3676
34.9,1745.0,94.299
35.0,1750.0,94.2221
35.1,1755.0,94.1362
35.2,1760.0,94.0422
35.3,1765.0,93.9404
35.4,1770.0,93.8333
35.5,1775.0,93.718
35.6,1780.0,93.5978
35.7,1785.0,93.4702
35.8,1790.0,93.3395
35.9,1795.0,93.2007
36.0,1800.0,93.0582
36.1,1805.0,92.9083
36.2,1810.0,92.7555
36.3,1815.0,92.5951
36.4,1820.0,92.4288
36.5,1825.0,92.2581
36.6,1830.0,92.0794
36.7,1835.0,91.8952
36.8,1840.0,91.706
36.9,1845.0,91.509
37.0,1850.0,91.3045
37.1,1855.0,91.0943
37.2,1860.0,90.8743
37.3,1865.0,90.6474
37.4,1870.0,90.42
37.5,1875.0,90.1879
37.6,1880.0,89.9495
37.7,1885.0,89.7019
37.8,1890.0,89.4514
37.9,1895.0,89.1955
38.0,1900.0,88.9325
38.1,1905.0,88.6571
38.2,1910.0,88.3755
38.3,1915.0,88.0853
38.4,1920.0,87.7836
38.5,1925.0,87.4718
38.6,1930.0,87.1467
38.7,1935.0,86.8037
38.8,1940.0,86.4414
38.9,1945.0,86.0625
39.0,1950.0,85.662
39.1,1955.0,85.2469
39.2,1960.0,84.8106
39.3,1965.0,84.3637
39.4,1970.0,83.9
39.5,1975.0,83.4309
39.6,1980.0,82.9395
39.7,1985.0,82.403
39.8,1990.0,81.7889
39.9,1995.0,81.1731
40.0,2000.0,80.55
40.1,2005.0,79.9234
40.2,2010.0,79.2974
40.3,2015.0,78.6617
40.4,2020.0,78.0079
40.5,2025.0,77.3522
40.6,2030.0,76.6688
40.7,2035.0,75.9668
40.8,2040.0,75.249
40.9,2045.0,74.5099
41.0,2050.0,73.7456
41.1,2055.0,72.9536
41.2,2060.0,72.1472
41.3,2065.0,71.3275
41.4,2070.0,70.4971
41.5,2075.0,69.6407
41.6,2080.0,68.7761
41.7,2085.0,67.8873
41.8,2090.0,66.991
41.9,2095.0,66.069
42.0,2100.0,65.1151
42.1,2105.0,64.1557
42.2,2110.0,63.1678
42.3,2115.0,62.1442
42.4,2120.0,61.1137
42.5,2125.0,60.0547
42.6,2130.0,59.0019
42.7,2135.0,57.9051
42.8,2140.0,56.7955
42.9,2145.0,55.6832
43.0,2150.0,54.5657
43.1,2155.0,53.4192
43.2,2160.0,52.2783
43.3,2165.0,51.1267
43.4,2170.0,49.9619
43.5,2175.0,48.8261
43.6,2180.0,47.6814
43.7,2185.0,46.4964
43.8,2190.0,45.3149
43.9,2195.0,44.1473
44.0,2200.0,43.0337
44.1,2205.0,41.967
44.2,2210.0,40.9568
44.3,2215.0,39.9702
44.4,2220.0,39.0468
44.5,2225.0,38.1883
44.6,2230.0,37.4047
44.7,2235.0,36.6851
44.8,2240.0,36.0025
44.9,2245.0,35.3344
45.0,2250.0,34.6866
45.1,2255.0,34.0812
45.2,2260.0,33.5057
45.3,2265.0,32.9601
45.4,2270.0,32.4348
45.5,2275.0,31.9442
45.6,2280.0,31.4832
45.7,2285.0,31.0499
45.8,2290.0,30.6362
45.9,2295.0,30.2415
46.0,2300.0,29.8719
46.1,2305.0,29.5228
46.2,2310.0,29.1845
46.3,2315.0,28.855
46.4,2320.0,28.5521
46.5,2325.0,28.2569
46.6,2330.0,27.9702
46.7,2335.0,27.6976
46.8,2340.0,27.423
46.9,2345.0,27.166
47.0,2350.0,26.9372
47.1,2355.0,26.7131
47.2,2360.0,26.4871
47.3,2365.0,26.2941
47.4,2370.0,26.124
47.5,2375.0,25.956
47.6,2380.0,25.7845
47.7,2385.0,25.6153
47.8,2390.0,25.4584
47.9,2395.0,25.3037
48.0,2400.0,25.1556
48.1,2405.0,25.0143
48.2,2410.0,24.8736
48.3,2415.0,24.7346
48.4,2420.0,24.5991
48.5,2425.0,24.4631
48.6,2430.0,24.334
48.7,2435.0,24.2147
48.8,2440.0,24.0973
48.9,2445.0,23.9799
49.0,2450.0,23.8732
49.1,2455.0,23.7676
49.2,2460.0,23.6644
49.3,2465.0,23.5676
49.4,2470.0,23.4668
49.5,2475.0,23.3648
49.6,2480.0,23.2656
49.7,2485.0,23.1677
49.8,2490.0,23.0758
49.9,2495.0,22.9839
50.0,2500.0,22.895
50.1,2505.0,22.8069
50.2,2510.0,22.7182
50.3,2515.0,22.6279
50.4,2520.0,22.5394
50.5,2525.0,22.4534
50.6,2530.0,22.3677
50.7,2535.0,22.2785
50.8,2540.0,22.1893
50.9,2545.0,22.1028
51.0,2550.0,22.0155
51.1,2555.0,21.9295
51.2,2560.0,21.8453
51.3,2565.0,21.7625
51.4,2570.0,21.6809
51.5,2575.0,21.6012
51.6,2580.0,21.5171
51.7,2585.0,21.4343
51.8,2590.0,21.354
51.9,2595.0,21.2736
52.0,2600.0,21.1923
52.1,2605.0,21.1125
52.2,2610.0,21.0331
52.3,2615.0,20.9549
52.4,2620.0,20.8766
52.5,2625.0,20.7992
52.6,2630.0,20.7204
52.7,2635.0,20.642
52.8,2640.0,20.5635
52.9,2645.0,20.4839
53.0,2650.0,20.4059
53.1,2655.0,20.3308
53.2,2660.0,20.2557
53.3,2665.0,20.181
53.4,2670.0,20.1072
53.5,2675.0,20.0331
53.6,2680.0,19.9578
53.7,2685.0,19.8824
53.8,2690.0,19.8078
53.9,2695.0,19.7344
54.0,2700.0,19.662
54.1,2705.0,19.5907
54.2,2710.0,19.5187
54.3,2715.0,19.4478
54.4,2720.0,19.3779
54.5,2725.0,19.3069
54.6,2730.0,19.2361
54.7,2735.0,19.1643
54.8,2740.0,19.0923
54.9,2745.0,19.0223
55.0,2750.0,18.9525
55.1,2755.0,18.8831
55.2,2760.0,18.814
55.3,2765.0,18.7437
55.4,2770.0,18.6732
55.5,2775.0,18.604
55.6,2780.0,18.5344
55.7,2785.0,18.4649
55.8,2790.0,18.395
55.9,2795.0,18.3244
56.0,2800.0,18.2571
56.1,2805.0,18.1905
56.2,2810.0,18.1237
56.3,2815.0,18.0555
56.4,2820.0,17.9873
56.5,2825.0,17.9217
56.6,2830.0,17.8566
56.7,2835.0,17.7917
56.8,2840.0,17.7253
56.9,2845.0,17.658
57.0,2850.0,17.5921
57.1,2855.0,17.526
57.2,2860.0,17.4597
57.3,2865.0,17.3929
57.4,2870.0,17.3258
57.5,2875.0,17.2605
57.6,2880.0,17.1956
57.7,2885.0,17.1309
57.8,2890.0,17.0661
57.9,2895.0,17.002
58.0,2900.0,16.9378
58.1,2905.0,16.8739
58.2,2910.0,16.8121
58.3,2915.0,16.7505
58.4,2920.0,16.6892
58.5,2925.0,16.6285
58.6,2930.0,16.5682
58.7,2935.0,16.5082
58.8,2940.0,16.4488
58.9,2945.0,16.3894
59.0,2950.0,16.33
59.1,2955.0,16.2707
59.2,2960.0,16.2119
59.3,2965.0,16.1538
59.4,2970.0,16.0957
59.5,2975.0,16.0375
59.6,2980.0,15.9795
59.7,2985.0,15.9213
59.8,2990.0,15.8632
59.9,2995.0,15.8054
60.0,3000.0,15.748
60.1,3005.0,15.6907
60.2,3010.0,15.6333
60.3,3015.0,15.576
60.4,3020.0,15.5189
60.5,3025.0,15.4621
60.6,3030.0,15.4054
60.7,3035.0,15.349
60.8,3040.0,15.2923
60.9,3045.0,15.236
61.0,3050.0,15.18
61.1,3055.0,15.124
61.2,3060.0,15.0681
61.3,3065.0,15.012
61.4,3070.0,14.9555
61.5,3075.0,14.8986
61.6,3080.0,14.8419
61.7,3085.0,14.785
61.8,3090.0,14.7287
61.9,3095.0,14.6724
62.0,3100.0,14.616
62.1,3105.0,14.5595
62.2,3110.0,14.5024
62.3,3115.0,14.4449
62.4,3120.0,14.3877
62.5,3125.0,14.33
62.6,3130.0,14.2717
62.7,3135.0,14.2135
62.8,3140.0,14.156
62.9,3145.0,14.0986
63.0,3150.0,14.0409
63.1,3155.0,13.9827
63.2,3160.0,13.9245
63.3,3165.0,13.8659
63.4,3170.0,13.807
63.5,3175.0,13.7483
63.6,3180.0,13.6897
63.7,3185.0,13.6307
63.8,3190.0,13.5718
63.9,3195.0,13.5131
64.0,3200.0,13.454
64.1,3205.0,13.395
64.2,3210.0,13.3358
64.3,3215.0,13.2767
64.4,3220.0,13.2175
64.5,3225.0,13.158
64.6,3230.0,13.0983
64.7,3235.0,13.0385
64.8,3240.0,12.9787
64.9,3245.0,12.9177
65.0,3250.0,12.8573
65.1,3255.0,12.7982
65.2,3260.0,12.7388
65.3,3265.0,12.6769
65.4,3270.0,12.6174
65.5,3275.0,12.5584
65.6,3280.0,12.4984
65.7,3285.0,12.4378
65.8,3290.0,12.374
65.9,3295.0,12.3124
66.0,3300.0,12.2521
66.1,3305.0,12.1878
66.2,3310.0,12.1253
66.3,3315.0,12.0624
66.4,3320.0,11.9985
66.5,3325.0,11.9357
66.6,3330.0,11.872
66.7,3335.0,11.8073
66.8,3340.0,11.7433
66.9,3345.0,11.679
67.0,3350.0,11.6128
67.1,3355.0,11.5497
67.2,3360.0,11.4852
67.3,3365.0,11.4204
67.4,3370.0,11.3556
67.5,3375.0,11.2912
67.6,3380.0,11.2277
67.7,3385.0,11.1625
67.8,3390.0,11.0982
67.9,3395.0,11.0372
68.0,3400.0,10.9783
68.1,3405.0,10.9212
68.2,3410.0,10.8648
68.3,3415.0,10.8091
68.4,3420.0,10.7532
68.5,3425.0,10.6991
68.6,3430.0,10.6451
68.7,3435.0,10.5911
68.8,3440.0,10.5374
68.9,3445.0,10.4836
69.0,3450.0,10.4277
69.1,3455.0,10.3734
69.2,3460.0,10.3195
69.3,3465.0,10.265
69.4,3470.0,10.2109
69.5,3475.0,10.1577
69.6,3480.0,10.1036
69.7,3485.0,10.0489
69.8,3490.0,9.99474
69.9,3495.0,9.94038
70.0,3500.0,9.88678
70.1,3505.0,9.83403
70.2,3510.0,9.78133
70.3,3515.0,9.72972
70.4,3520.0,9.67888
70.5,3525.0,9.62711
70.6,3530.0,9.57545
70.7,3535.0,9.52488
70.8,3540.0,9.47354
70.9,3545.0,9.42299
71.0,3550.0,9.37252
71.1,3555.0,9.32168
71.2,3560.0,9.27038
71.3,3565.0,9.22058
71.4,3570.0,9.16914
71.5,3575.0,9.11758
71.6,3580.0,9.0657
71.7,3585.0,9.01414
71.8,3590.0,8.96201
71.9,3595.0,8.90788
72.0,3600.0,8.85422
72.1,3605.0,8.80127
72.2,3610.0,8.74856
72.3,3615.0,8.69543
72.4,3620.0,8.64303
72.5,3625.0,8.59011
72.6,3630.0,8.53318
72.7,3635.0,8.48061
72.8,3640.0,8.42813
72.9,3645.0,8.37826
73.0,3650.0,8.33185
73.1,3655.0,8.28649
73.2,3660.0,8.24118
73.3,3665.0,8.19568
73.4,3670.0,8.14917
73.5,3675.0,8.1045
73.6,3680.0,8.05987
73.7,3685.0,8.01558
73.8,3690.0,7.97156
73.9,3695.0,7.92786
74.0,3700.0,7.88419
74.1,3705.0,7.84061
74.2,3710.0,7.7975
74.3,3715.0,7.75465
74.4,3720.0,7.7118
74.5,3725.0,7.66868
74.6,3730.0,7.6253
74.7,3735.0,7.58236
74.8,3740.0,7.53975
74.9,3745.0,7.49704
75.0,3750.0,7.45435
75.1,3755.0,7.41218
75.2,3760.0,7.3709
75.3,3765.0,7.32985
75.4,3770.0,7.28915
75.5,3775.0,7.24873
75.6,3780.0,7.20874
75.7,3785.0,7.16932
75.8,3790.0,7.12997
75.9,3795.0,7.0906
76.0,3800.0,7.05154
76.1,3805.0,7.01241
76.2,3810.0,6.97398
76.3,3815.0,6.936
76.4,3820.0,6.89863
76.5,3825.0,6.86214
76.6,3830.0,6.82597
76.7,3835.0,6.79012
76.8,3840.0,6.75487
76.9,3845.0,6.72006
77.0,3850.0,6.6855
77.1,3855.0,6.65085
77.2,3860.0,6.6163
77.3,3865.0,6.58193
77.4,3870.0,6.54747
77.5,3875.0,6.513
77.6,3880.0,6.4785
77.7,3885.0,6.44401
77.8,3890.0,6.40963
77.9,3895.0,6.37547
78.0,3900.0,6.34149
78.1,3905.0,6.30781
78.2,3910.0,6.27453
78.3,3915.0,6.24152
78.4,3920.0,6.20895
78.5,3925.0,6.17668
78.6,3930.0,6.14432
78.7,3935.0,6.11193
78.8,3940.0,6.07968
78.9,3945.0,6.04759
79.0,3950.0,6.01563
79.1,3955.0,5.98383
79.2,3960.0,5.95237
79.3,3965.0,5.92111
79.4,3970.0,5.88969
79.5,3975.0,5.85806
79.6,3980.0,5.82667
79.7,3985.0,5.79558
79.8,3990.0,5.76471
79.9,3995.0,5.7341
80.0,4000.0,5.70368
80.1,4005.0,5.67349
80.2,4010.0,5.64288
80.3,4015.0,5.61205
80.4,4020.0,5.58124
80.5,4025.0,5.55063
80.6,4030.0,5.51992
80.7,4035.0,5.48921
80.8,4040.0,5.45879
80.9,4045.0,5.42862
81.0,4050.0,5.3987
81.1,4055.0,5.36824
81.2,4060.0,5.33752
81.3,4065.0,5.30721
81.4,4070.0,5.2769
81.5,4075.0,5.24629
81.6,4080.0,5.21569
81.7,4085.0,5.1856
81.8,4090.0,5.15572
81.9,4095.0,5.12564
82.0,4100.0,5.09496
82.1,4105.0,5.06357
82.2,4110.0,5.03274
82.3,4115.0,5.00204
82.4,4120.0,4.97011
82.5,4125.0,4.93992
82.6,4130.0,4.90981
82.7,4135.0,4.87949
82.8,4140.0,4.84937
82.9,4145.0,4.81896
83.0,4150.0,4.78732
83.1,4155.0,4.75678
83.2,4160.0,4.72675
83.3,4165.0,4.69643
83.4,4170.0,4.6651
83.5,4175.0,4.63343
83.6,4180.0,4.60268
83.7,4185.0,4.57037
83.8,4190.0,4.53914
83.9,4195.0,4.50703
84.0,4200.0,4.47481
84.1,4205.0,4.44249
84.2,4210.0,4.41124
84.3,4215.0,4.38019
84.4,4220.0,4.34773
84.5,4225.0,4.31409
84.6,4230.0,4.27942
84.7,4235.0,4.24648
84.8,4240.0,4.21312
84.9,4245.0,4.18031
85.0,4250.0,4.14771
85.1,4255.0,4.11501
85.2,4260.0,4.07952
85.3,4265.0,4.04489
85.4,4270.0,4.01132
85.5,4275.0,3.97619
85.6,4280.0,3.93885
85.7,4285.0,3.90164
85.8,4290.0,3.86342
85.9,4295.0,3.82664
86.0,4300.0,3.78822
86.1,4305.0,3.75023
86.2,4310.0,3.71149
86.3,4315.0,3.67049
86.4,4320.0,3.63024
86.5,4325.0,3.59124
86.6,4330.0,3.55254
86.7,4335.0,3.51444
86.8,4340.0,3.47702
86.9,4345.0,3.43965
87.0,4350.0,3.40037
87.1,4355.0,3.3609
87.2,4360.0,3.32277
87.3,4365.0,3.28538
87.4,4370.0,3.24889
87.5,4375.0,3.21197
87.6,4380.0,3.17455
87.7,4385.0,3.13718
87.8,4390.0,3.09887
87.9,4395.0,3.06204
88.0,4400.0,3.02684
88.1,4405.0,2.99138
88.2,4410.0,2.95428
88.3,4415.0,2.91401
88.4,4420.0,2.87785
88.5,4425.0,2.843
88.6,4430.0,2.80339
88.7,4435.0,2.76649
88.8,4440.0,2.73169
88.9,4445.0,2.6964
89.0,4450.0,2.65883
89.1,4455.0,2.62314
89.2,4460.0,2.5868
89.3,4465.0,2.55039
89.4,4470.0,2.51535
89.5,4475.0,2.47916
89.6,4480.0,2.44294
89.7,4485.0,2.40658
89.8,4490.0,2.37063
89.9,4495.0,2.33457
90.0,4500.0,2.29912
90.1,4505.0,2.26354
90.2,4510.0,2.22803
90.3,4515.0,2.19121
90.4,4520.0,2.15044
90.5,4525.0,2.11085
90.6,4530.0,2.07245
90.7,4535.0,2.03607
90.8,4540.0,1.99932
90.9,4545.0,1.9644
91.0,4550.0,1.92834
91.1,4555.0,1.89239
91.2,4560.0,1.85725
91.3,4565.0,1.82205
91.4,4570.0,1.78865
91.5,4575.0,1.7546
91.6,4580.0,1.71781
91.7,4585.0,1.67538
91.8,4590.0,1.63037
91.9,4595.0,1.59177
92.0,4600.0,1.55532
92.1,4605.0,1.52
92.2,4610.0,1.48557
92.3,4615.0,1.45049
92.4,4620.0,1.41633
92.5,4625.0,1.38153
92.6,4630.0,1.35042
92.7,4635.0,1.31918
92.8,4640.0,1.28364
92.9,4645.0,1.25103
93.0,4650.0,1.21873
93.1,4655.0,1.18736
93.2,4660.0,1.15426
93.3,4665.0,1.12161
93.4,4670.0,1.09258
93.5,4675.0,1.06536
93.6,4680.0,1.03933
93.7,4685.0,1.01364
93.8,4690.0,0.986874
93.9,4695.0,0.959761
94.0,4700.0,0.932319
94.1,4705.0,0.906413
94.2,4710.0,0.882005
94.3,4715.0,0.855796
94.4,4720.0,0.831862
94.5,4725.0,0.808518
94.6,4730.0,0.784905
94.7,4735.0,0.760567
94.8,4740.0,0.737172
94.9,4745.0,0.713669
95.0,4750.0,0.6916
95.1,4755.0,0.669333
95.2,4760.0,0.64804
95.3,4765.0,0.627373
95.4,4770.0,0.607335
95.5,4775.0,0.588403
95.6,4780.0,0.571116
95.7,4785.0,0.554266
95.8,4790.0,0.53801
95.9,4795.0,0.521872
96.0,4800.0,0.506069
96.1,4805.0,0.490611
96.2,4810.0,0.475522
96.3,4815.0,0.461046
96.4,4820.0,0.446582
96.5,4825.0,0.432185
96.6,4830.0,0.417698
96.7,4835.0,0.403479
96.8,4840.0,0.389345
96.9,4845.0,0.375424
97.0,4850.0,0.361649
97.1,4855.0,0.348049
97.2,4860.0,0.334365
97.3,4865.0,0.320702
97.4,4870.0,0.307261
97.5,4875.0,0.294166
97.6,4880.0,0.281342
97.7,4885.0,0.268419
97.8,4890.0,0.255567
97.9,4895.0,0.243078
98.0,4900.0,0.230765
98.1,4905.0,0.218469
98.2,4910.0,0.206445
98.3,4915.0,0.194529
98.4,4920.0,0.182904
98.5,4925.0,0.171774
98.6,4930.0,0.160919
98.7,4935.0,0.149995
98.8,4940.0,0.139129
98.9,4945.0,0.128252
99.0,4950.0,0.118022
99.1,4955.0,0.108196
99.2,4960.0,0.0991533
99.3,4965.0,0.0907373
99.4,4970.0,0.082819
99.5,4975.0,0.0754972
99.6,4980.0,0.0687566
99.7,4985.0,0.062323
99.8,4990.0,0.0562389
99.9,4995.0,0.0504689
100.0,5000.0,0.0451923
100.1,5005.0,0.0404396
100.2,5010.0,0.0357675
100.3,5015.0,0.0313187
100.4,5020.0,0.0272204
100.5,5025.0,0.0235933
100.6,5030.0,0.0201871
100.7,5035.0,0.0170487
100.8,5040.0,0.0142375
100.9,5045.0,0.0117663
101.0,5050.0,0.00958592
101.1,5055.0,0.00766705
101.2,5060.0,0.00595237
101.3,5065.0,0.00450038
101.4,5070.0,0.00329492
101.5,5075.0,0.00243096
