Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
24.3,1215.0,100.0
24.4,1220.0,100.0
24.5,1225.0,100.0
24.6,1230.0,100.0
24.7,1235.0,100.0
24.8,1240.0,100.0
24.9,1245.0,100.0
25.0,1250.0,100.0
25.1,1255.0,100.0
25.2,1260.0,100.0
25.3,1265.0,100.0
25.4,1270.0,100.0
25.5,1275.0,100.0
25.6,1280.0,100.0
25.7,1285.0,100.0
25.8,1290.0,100.0
25.9,1295.0,100.0
26.0,1300.0,100.0
26.1,1305.0,99.9973
26.2,1310.0,99.993
26.3,1315.0,99.9846
26.4,1320.0,99.9733
26.5,1325.0,99.9579
26.6,1330.0,99.9315
26.7,1335.0,99.8997
26.8,1340.0,99.8582
26.9,1345.0,99.8071
27.0,1350.0,99.7416
27.1,1355.0,99.6656
27.2,1360.0,99.5924
27.3,1365.0,99.5015
27.4,1370.0,99.4197
27.5,1375.0,99.3239
27.6,1380.0,99.2308
27.7,1385.0,99.1263
27.8,1390.0,99.0054
27.9,1395.0,98.9057
28.0,1400.0,98.7888
28.1,1405.0,98.6695
28.2,1410.0,98.5566
28.3,1415.0,98.4316
28.4,1420.0,98.3043
28.5,1425.0,98.1601
28.6,1430.0,98.0228
28.7,1435.0,97.8793
28.8,1440.0,97.7395
28.9,1445.0,97.5938
29.0,1450.0,97.448
29.1,1455.0,97.2979
29.2,1460.0,97.1387
29.3,1465.0,96.988
29.4,1470.0,96.8202
29.5,1475.0,96.6643
29.6,1480.0,96.5141
29.7,1485.0,96.3577
29.8,1490.0,96.1926
29.9,1495.0,96.0295
30.0,1500.0,95.8708
30.1,1505.0,95.713
30.2,1510.0,95.5362
30.3,1515.0,95.3685
30.4,1520.0,95.2048
30.5,1525.0,95.0267
30.6,1530.0,94.8452
30.7,1535.0,94.6772
30.8,1540.0,94.5076
30.9,1545.0,94.3344
31.0,1550.0,94.1577
31.1,1555.0,93.979
31.2,1560.0,93.7918
31.3,1565.0,93.6063
31.4,1570.0,93.4285
31.5,1575.0,93.2456
31.6,1580.0,93.065
31.7,1585.0,92.8783
31.8,1590.0,92.6837
31.9,1595.0,92.5075
32.0,1600.0,92.326
32.1,1605.0,92.1271
32.2,1610.0,91.9325
32.3,1615.0,91.7438
32.4,1620.0,91.5505
32.5,1625.0,91.3548
32.6,1630.0,91.1658
32.7,1635.0,90.9779
32.8,1640.0,90.79
32.9,1645.0,90.5948
33.0,1650.0,90.4053
33.1,1655.0,90.2083
33.2,1660.0,90.0217
33.3,1665.0,89.8299
33.4,1670.0,89.6361
33.5,1675.0,89.4461
33.6,1680.0,89.2593
33.7,1685.0,89.0672
33.8,1690.0,88.8677
33.9,1695.0,88.6724
34.0,1700.0,88.4698
34.1,1705.0,88.269
34.2,1710.0,88.0683
34.3,1715.0,87.8656
34.4,1720.0,87.6562
34.5,1725.0,87.4417
34.6,1730.0,87.2306
34.7,1735.0,87.0271
34.8,1740.0,86.8201
34.9,1745.0,86.6001
35.0,1750.0,86.3864
35.1,1755.0,86.1797
35.2,1760.0,85.9713
35.3,1765.0,85.7574
35.4,1770.0,85.5449
35.5,1775.0,85.3123
35.6,1780.0,85.0864
35.7,1785.0,84.8619
35.8,1790.0,84.6233
35.9,1795.0,84.3908
36.0,1800.0,84.157
36.1,1805.0,83.9301
36.2,1810.0,83.6899
36.3,1815.0,83.4482
36.4,1820.0,83.2146
36.5,1825.0,82.9765
36.6,1830.0,82.732
36.7,1835.0,82.4782
36.8,1840.0,82.239
36.9,1845.0,81.9869
37.0,1850.0,81.7309
37.1,1855.0,81.4833
37.2,1860.0,81.2246
37.3,1865.0,80.9554
37.4,1870.0,80.6966
37.5,1875.0,80.4318
37.6,1880.0,80.1596
37.7,1885.0,79.8802
37.8,1890.0,79.6001
37.9,1895.0,79.3136
38.0,1900.0,79.0177
38.1,1905.0,78.7289
38.2,1910.0,78.4222
38.3,1915.0,78.0986
38.4,1920.0,77.7784
38.5,1925.0,77.461
38.6,1930.0,77.1166
38.7,1935.0,76.7684
38.8,1940.0,76.4008
38.9,1945.0,76.0233
39.0,1950.0,75.6622
39.1,1955.0,75.2929
39.2,1960.0,74.9321
39.3,1965.0,74.5483
39.4,1970.0,74.1514
39.5,1975.0,73.756
39.6,1980.0,73.3833
39.7,1985.0,73.0112
39.8,1990.0,72.6365
39.9,1995.0,72.2417
40.0,2000.0,71.8645
40.1,2005.0,71.4952
40.2,2010.0,71.1217
40.3,2015.0,70.7398
40.4,2020.0,70.3547
40.5,2025.0,69.9844
40.6,2030.0,69.6151
40.7,2035.0,69.2471
40.8,2040.0,68.8947
40.9,2045.0,68.5431
41.0,2050.0,68.1934
41.1,2055.0,67.8352
41.2,2060.0,67.479
41.3,2065.0,67.1319
41.4,2070.0,66.7808
41.5,2075.0,66.4393
41.6,2080.0,66.0957
41.7,2085.0,65.7359
41.8,2090.0,65.3865
41.9,2095.0,65.0434
42.0,2100.0,64.7012
42.1,2105.0,64.3592
42.2,2110.0,63.983
42.3,2115.0,63.5616
42.4,2120.0,63.1026
42.5,2125.0,62.6608
42.6,2130.0,62.2454
42.7,2135.0,61.8166
42.8,2140.0,61.3821
42.9,2145.0,60.9507
43.0,2150.0,60.5023
43.1,2155.0,60.0705
43.2,2160.0,59.6345
43.3,2165.0,59.1895
43.4,2170.0,58.7503
43.5,2175.0,58.308
43.6,2180.0,57.8644
43.7,2185.0,57.4317
43.8,2190.0,56.9857
43.9,2195.0,56.5452
44.0,2200.0,56.0821
44.1,2205.0,55.6197
44.2,2210.0,55.1541
44.3,2215.0,54.6945
44.4,2220.0,54.2183
44.5,2225.0,53.7534
44.6,2230.0,53.2909
44.7,2235.0,52.8122
44.8,2240.0,52.3317
44.9,2245.0,51.8534
45.0,2250.0,51.3671
45.1,2255.0,50.8745
45.2,2260.0,50.3787
45.3,2265.0,49.8721
45.4,2270.0,49.3536
45.5,2275.0,48.8208
45.6,2280.0,48.2892
45.7,2285.0,47.7626
45.8,2290.0,47.2017
45.9,2295.0,46.6469
46.0,2300.0,46.0719
46.1,2305.0,45.5018
46.2,2310.0,44.9047
46.3,2315.0,44.2943
46.4,2320.0,43.6551
46.5,2325.0,42.9877
46.6,2330.0,42.3205
46.7,2335.0,41.6569
46.8,2340.0,40.9799
46.9,2345.0,40.3203
47.0,2350.0,39.6301
47.1,2355.0,38.963
47.2,2360.0,38.2934
47.3,2365.0,37.6286
47.4,2370.0,36.9577
47.5,2375.0,36.3017
47.6,2380.0,35.6397
47.7,2385.0,34.9873
47.8,2390.0,34.3212
47.9,2395.0,33.6892
48.0,2400.0,33.0616
48.1,2405.0,32.446
48.2,2410.0,31.8416
48.3,2415.0,31.2393
48.4,2420.0,30.6482
48.5,2425.0,30.0293
48.6,2430.0,29.4392
48.7,2435.0,28.8726
48.8,2440.0,28.308
48.9,2445.0,27.7715
49.0,2450.0,27.2403
49.1,2455.0,26.7146
49.2,2460.0,26.1996
49.3,2465.0,25.6744
49.4,2470.0,25.1789
49.5,2475.0,24.6844
49.6,2480.0,24.206
49.7,2485.0,23.7477
49.8,2490.0,23.2924
49.9,2495.0,22.8508
50.0,2500.0,22.4238
50.1,2505.0,21.9857
50.2,2510.0,21.5552
50.3,2515.0,21.1387
50.4,2520.0,20.7344
50.5,2525.0,20.3421
50.6,2530.0,19.9633
50.7,2535.0,19.5929
50.8,2540.0,19.2178
50.9,2545.0,18.8533
51.0,2550.0,18.5014
51.1,2555.0,18.147
51.2,2560.0,17.7899
51.3,2565.0,17.4506
51.4,2570.0,17.1197
51.5,2575.0,16.7909
51.6,2580.0,16.4727
51.7,2585.0,16.1515
51.8,2590.0,15.8237
51.9,2595.0,15.4971
52.0,2600.0,15.1822
52.1,2605.0,14.8587
52.2,2610.0,14.5422
52.3,2615.0,14.2359
52.4,2620.0,13.9216
52.5,2625.0,13.6202
52.6,2630.0,13.3299
52.7,2635.0,13.0415
52.8,2640.0,12.7449
52.9,2645.0,12.461
53.0,2650.0,12.1707
53.1,2655.0,11.8906
53.2,2660.0,11.6155
53.3,2665.0,11.3591
53.4,2670.0,11.1006
53.5,2675.0,10.8402
53.6,2680.0,10.5885
53.7,2685.0,10.3441
53.8,2690.0,10.1058
53.9,2695.0,9.8657
54.0,2700.0,9.63552
54.1,2705.0,9.40456
54.2,2710.0,9.17661
54.3,2715.0,8.95831
54.4,2720.0,8.73284
54.5,2725.0,8.52374
54.6,2730.0,8.33066
54.7,2735.0,8.13537
54.8,2740.0,7.93896
54.9,2745.0,7.74691
55.0,2750.0,7.55315
55.1,2755.0,7.35556
55.2,2760.0,7.16905
55.3,2765.0,6.99724
55.4,2770.0,6.83636
55.5,2775.0,6.6804
55.6,2780.0,6.52613
55.7,2785.0,6.37962
55.8,2790.0,6.2353
55.9,2795.0,6.08362
56.0,2800.0,5.9298
56.1,2805.0,5.79169
56.2,2810.0,5.66096
56.3,2815.0,5.51335
56.4,2820.0,5.38818
56.5,2825.0,5.26769
56.6,2830.0,5.13583
56.7,2835.0,5.01042
56.8,2840.0,4.89761
56.9,2845.0,4.78948
57.0,2850.0,4.68656
57.1,2855.0,4.57929
57.2,2860.0,4.4782
57.3,2865.0,4.37554
57.4,2870.0,4.2661
57.5,2875.0,4.1692
57.6,2880.0,4.07325
57.7,2885.0,3.97563
57.8,2890.0,3.87927
57.9,2895.0,3.78561
58.0,2900.0,3.69611
58.1,2905.0,3.60809
58.2,2910.0,3.51741
58.3,2915.0,3.42794
58.4,2920.0,3.34032
58.5,2925.0,3.24214
58.6,2930.0,3.15074
58.7,2935.0,3.07035
58.8,2940.0,2.9945
58.9,2945.0,2.92804
59.0,2950.0,2.84701
59.1,2955.0,2.76612
59.2,2960.0,2.69357
59.3,2965.0,2.62163
59.4,2970.0,2.55039
59.5,2975.0,2.48209
59.6,2980.0,2.41983
59.7,2985.0,2.35788
59.8,2990.0,2.30243
59.9,2995.0,2.24892
60.0,3000.0,2.19383
60.1,3005.0,2.13732
60.2,3010.0,2.08793
60.3,3015.0,2.0391
60.4,3020.0,1.9913
60.5,3025.0,1.94661
60.6,3030.0,1.9005
60.7,3035.0,1.85454
60.8,3040.0,1.81434
60.9,3045.0,1.77263
61.0,3050.0,1.73021
61.1,3055.0,1.69355
61.2,3060.0,1.65776
61.3,3065.0,1.6204
61.4,3070.0,1.58238
61.5,3075.0,1.54666
61.6,3080.0,1.5133
61.7,3085.0,1.48087
61.8,3090.0,1.45114
61.9,3095.0,1.42085
62.0,3100.0,1.39149
62.1,3105.0,1.36257
62.2,3110.0,1.33122
62.3,3115.0,1.2978
62.4,3120.0,1.27004
62.5,3125.0,1.24524
62.6,3130.0,1.21588
62.7,3135.0,1.18901
62.8,3140.0,1.16313
62.9,3145.0,1.1323
63.0,3150.0,1.10192
63.1,3155.0,1.07566
63.2,3160.0,1.04909
63.3,3165.0,1.02394
63.4,3170.0,0.994632
63.5,3175.0,0.974493
63.6,3180.0,0.954435
63.7,3185.0,0.933654
63.8,3190.0,0.911979
63.9,3195.0,0.890857
64.0,3200.0,0.86507
64.1,3205.0,0.843883
64.2,3210.0,0.824413
64.3,3215.0,0.804121
64.4,3220.0,0.78359
64.5,3225.0,0.765209
64.6,3230.0,0.746442
64.7,3235.0,0.726989
64.8,3240.0,0.705006
64.9,3245.0,0.683883
65.0,3250.0,0.663953
65.1,3255.0,0.645465
65.2,3260.0,0.627561
65.3,3265.0,0.610569
65.4,3270.0,0.595281
65.5,3275.0,0.580379
65.6,3280.0,0.565777
65.7,3285.0,0.551797
65.8,3290.0,0.537541
65.9,3295.0,0.523357
66.0,3300.0,0.510586
66.1,3305.0,0.497512
66.2,3310.0,0.483941
66.3,3315.0,0.471111
66.4,3320.0,0.457951
66.5,3325.0,0.445158
66.6,3330.0,0.432542
66.7,3335.0,0.418835
66.8,3340.0,0.405996
66.9,3345.0,0.394665
67.0,3350.0,0.38368
67.1,3355.0,0.373071
67.2,3360.0,0.362892
67.3,3365.0,0.352541
67.4,3370.0,0.343122
67.5,3375.0,0.334018
67.6,3380.0,0.324889
67.7,3385.0,0.315842
67.8,3390.0,0.306876
67.9,3395.0,0.298076
68.0,3400.0,0.289326
68.1,3405.0,0.281034
68.2,3410.0,0.272785
68.3,3415.0,0.265491
68.4,3420.0,0.257872
68.5,3425.0,0.250375
68.6,3430.0,0.24339
68.7,3435.0,0.236168
68.8,3440.0,0.229225
68.9,3445.0,0.222505
69.0,3450.0,0.215693
69.1,3455.0,0.209034
69.2,3460.0,0.202788
69.3,3465.0,0.196734
69.4,3470.0,0.190773
69.5,3475.0,0.184872
69.6,3480.0,0.179176
69.7,3485.0,0.173572
69.8,3490.0,0.168151
69.9,3495.0,0.163156
70.0,3500.0,0.158019
70.1,3505.0,0.152756
70.2,3510.0,0.14753
70.3,3515.0,0.142385
70.4,3520.0,0.137286
70.5,3525.0,0.132451
70.6,3530.0,0.12839
70.7,3535.0,0.124493
70.8,3540.0,0.120772
70.9,3545.0,0.117359
71.0,3550.0,0.114016
71.1,3555.0,0.110368
71.2,3560.0,0.107358
71.3,3565.0,0.104591
71.4,3570.0,0.102057
71.5,3575.0,0.099871
71.6,3580.0,0.097734
71.7,3585.0,0.0956791
71.8,3590.0,0.0937092
71.9,3595.0,0.0917392
72.0,3600.0,0.0898791
72.1,3605.0,0.0880882
72.2,3610.0,0.0864151
72.3,3615.0,0.0847162
72.4,3620.0,0.0830297
72.5,3625.0,0.0810339
72.6,3630.0,0.078972
72.7,3635.0,0.0768734
72.8,3640.0,0.0746304
72.9,3645.0,0.0724664
73.0,3650.0,0.0706722
73.1,3655.0,0.0688913
73.2,3660.0,0.0671104
73.3,3665.0,0.0654206
73.4,3670.0,0.0637748
73.5,3675.0,0.0621291
73.6,3680.0,0.0605776
73.7,3685.0,0.0590995
73.8,3690.0,0.0576214
73.9,3695.0,0.0563106
74.0,3700.0,0.0551043
74.1,3705.0,0.053898
74.2,3710.0,0.0526917
74.3,3715.0,0.0514816
74.4,3720.0,0.0501551
74.5,3725.0,0.0488317
74.6,3730.0,0.047598
74.7,3735.0,0.0465156
74.8,3740.0,0.0454331
74.9,3745.0,0.0443557
75.0,3750.0,0.0433186
75.1,3755.0,0.0422816
75.2,3760.0,0.0412445
75.3,3765.0,0.0403552
75.4,3770.0,0.0395291
75.5,3775.0,0.0387029
75.6,3780.0,0.0378767
75.7,3785.0,0.0370506
75.8,3790.0,0.0362244
75.9,3795.0,0.0353982
76.0,3800.0,0.0342304
76.1,3805.0,0.0328956
76.2,3810.0,0.0315607
76.3,3815.0,0.0302173
76.4,3820.0,0.0288021
76.5,3825.0,0.0276228
76.6,3830.0,0.0265075
76.7,3835.0,0.0255958
76.8,3840.0,0.0248749
76.9,3845.0,0.0241625
77.0,3850.0,0.0234145
77.1,3855.0,0.0226664
77.2,3860.0,0.0218354
77.3,3865.0,0.0209275
77.4,3870.0,0.0200197
77.5,3875.0,0.0191119
77.6,3880.0,0.017671
77.7,3885.0,0.0163353
77.8,3890.0,0.0151961
77.9,3895.0,0.0145054
78.0,3900.0,0.0138148
78.1,3905.0,0.0131357
78.2,3910.0,0.0124904
78.3,3915.0,0.011845
78.4,3920.0,0.0111997
78.5,3925.0,0.0107521
78.6,3930.0,0.0103268
78.7,3935.0,0.00990161
78.8,3940.0,0.00950688
78.9,3945.0,0.00921649
79.0,3950.0,0.00892611
79.1,3955.0,0.00863572
79.2,3960.0,0.00832923
79.3,3965.0,0.00792312
79.4,3970.0,0.00751701
79.5,3975.0,0.0071109
79.6,3980.0,0.0067101
79.7,3985.0,0.00635297
79.8,3990.0,0.00599585
79.9,3995.0,0.00568145
80.0,4000.0,0.00536985
80.1,4005.0,0.00483467
80.2,4010.0,0.0043001
80.3,4015.0,0.00399095
80.4,4020.0,0.00374277
80.5,4025.0,0.00349458
80.6,4030.0,0.00324639
80.7,4035.0,0.00311162
80.8,4040.0,0.00302059
80.9,4045.0,0.00292957
81.0,4050.0,0.00283854
81.1,4055.0,0.00274751
81.2,4060.0,0.00265649
81.3,4065.0,0.00256546
81.4,4070.0,0.00247443
81.5,4075.0,0.00238341
81.6,4080.0,0.00229238
81.7,4085.0,0.00220135
81.8,4090.0,0.00211033
81.9,4095.0,0.00201487
82.0,4100.0,0.00177977
82.1,4105.0,0.00154467
82.2,4110.0,0.00134951
82.3,4115.0,0.00116214
82.4,4120.0,0.000974775
82.5,4125.0,0.000787407
82.6,4130.0,0.000600039
82.7,4135.0,0.000412671
82.8,4140.0,0.000225303
82.9,4145.0,3.79347e-05
83.0,4150.0,0.0
83.1,4155.0,0.0
83.2,4160.0,0.0
83.3,4165.0,0.0
83.4,4170.0,0.0
83.5,4175.0,0.0
83.6,4180.0,0.0
83.7,4185.0,0.0
83.8,4190.0,0.0
83.9,4195.0,0.0
84.0,4200.0,0.0
84.1,4205.0,0.0
84.2,4210.0,0.0
84.3,4215.0,0.0
84.4,4220.0,0.0
84.5,4225.0,0.0
84.6,4230.0,0.0
84.7,4235.0,0.0
84.8,4240.0,0.0
84.9,4245.0,0.0
85.0,4250.0,0.0
85.1,4255.0,0.0
85.2,4260.0,0.0
85.3,4265.0,0.0
85.4,4270.0,0.0
85.5,4275.0,0.0
85.6,4280.0,0.0
85.7,4285.0,0.0
85.8,4290.0,0.0
85.9,4295.0,0.0
86.0,4300.0,0.0
86.1,4305.0,0.0
86.2,4310.0,0.0
86.3,4315.0,0.0
86.4,4320.0,0.0
86.5,4325.0,0.0
86.6,4330.0,0.0
86.7,4335.0,0.0
86.8,4340.0,0.0
86.9,4345.0,0.0
87.0,4350.0,0.0
87.1,4355.0,0.0
87.2,4360.0,0.0
87.3,4365.0,0.0
87.4,4370.0,0.0
87.5,4375.0,0.0
87.6,4380.0,0.0
87.7,4385.0,0.0
87.8,4390.0,0.0
87.9,4395.0,0.0
88.0,4400.0,0.0
88.1,4405.0,0.0
88.2,4410.0,0.0
88.3,4415.0,0.0
88.4,4420.0,0.0
88.5,4425.0,0.0
88.6,4430.0,0.0
88.7,4435.0,0.0
88.8,4440.0,0.0
88.9,4445.0,0.0
89.0,4450.0,0.0
89.1,4455.0,0.0
89.2,4460.0,0.0
89.3,4465.0,0.0
89.4,4470.0,0.0
89.5,4475.0,0.0
89.6,4480.0,0.0
89.7,4485.0,0.0
89.8,4490.0,0.0
89.9,4495.0,0.0
90.0,4500.0,0.0
90.1,4505.0,0.0
90.2,4510.0,0.0
90.3,4515.0,0.0
90.4,4520.0,0.0
90.5,4525.0,0.0
90.6,4530.0,0.0
90.7,4535.0,0.0
90.8,4540.0,0.0
90.9,4545.0,0.0
91.0,4550.0,0.0
91.1,4555.0,0.0
91.2,4560.0,0.0
91.3,4565.0,0.0
91.4,4570.0,0.0
91.5,4575.0,0.0
91.6,4580.0,0.0
91.7,4585.0,0.0
91.8,4590.0,0.0
91.9,4595.0,0.0
92.0,4600.0,0.0
92.1,4605.0,0.0
92.2,4610.0,0.0
92.3,4615.0,0.0
92.4,4620.0,0.0
92.5,4625.0,0.0
92.6,4630.0,0.0
92.7,4635.0,0.0
92.8,4640.0,0.0
92.9,4645.0,0.0
93.0,4650.0,0.0
93.1,4655.0,0.0
93.2,4660.0,0.0
93.3,4665.0,0.0
93.4,4670.0,0.0
93.5,4675.0,0.0
93.6,4680.0,0.0
93.7,4685.0,0.0
93.8,4690.0,0.0
93.9,4695.0,0.0
94.0,4700.0,0.0
94.1,4705.0,0.0
94.2,4710.0,0.0
94.3,4715.0,0.0
94.4,4720.0,0.0
94.5,4725.0,0.0
94.6,4730.0,0.0
94.7,4735.0,0.0
94.8,4740.0,0.0
94.9,4745.0,0.0
95.0,4750.0,0.0
95.1,4755.0,0.0
95.2,4760.0,0.0
95.3,4765.0,0.0
95.4,4770.0,0.0
95.5,4775.0,0.0
95.6,4780.0,0.0
95.7,4785.0,0.0
95.8,4790.0,0.0
95.9,4795.0,0.0
96.0,4800.0,0.0
96.1,4805.0,0.0
96.2,4810.0,0.0
96.3,4815.0,0.0
96.4,4820.0,0.0
96.5,4825.0,0.0
96.6,4830.0,0.0
96.7,4835.0,0.0
96.8,4840.0,0.0
96.9,4845.0,0.0
97.0,4850.0,0.0
97.1,4855.0,0.0
97.2,4860.0,0.0
97.3,4865.0,0.0
97.4,4870.0,0.0
97.5,4875.0,0.0
97.6,4880.0,0.0
97.7,4885.0,0.0
97.8,4890.0,0.0
97.9,4895.0,0.0
98.0,4900.0,0.0
98.1,4905.0,0.0
98.2,4910.0,0.0
98.3,4915.0,0.0
98.4,4920.0,0.0
98.5,4925.0,0.0
98.6,4930.0,0.0
98.7,4935.0,0.0
98.8,4940.0,0.0
98.9,4945.0,0.0
99.0,4950.0,0.0
99.1,4955.0,0.0
99.2,4960.0,0.0
99.3,4965.0,0.0
99.4,4970.0,0.0
99.5,4975.0,0.0
99.6,4980.0,0.0
99.7,4985.0,0.0
99.8,4990.0,0.0
99.9,4995.0,0.0
100.0,5000.0,0.0
100.1,5005.0,0.0
100.2,5010.0,0.0
100.3,5015.0,0.0
100.4,5020.0,0.0
100.5,5025.0,0.0
100.6,5030.0,0.0
100.7,5035.0,0.0
100.8,5040.0,0.0
100.9,5045.0,0.0
101.0,5050.0,0.0
101.1,5055.0,0.0
101.2,5060.0,0.0
101.3,5065.0,0.0
101.4,5070.0,0.0
101.5,5075.0,0.0
101.6,5080.0,0.0
101.7,5085.0,0.0
101.8,5090.0,0.0
101.9,5095.0,0.0
102.0,5100.0,0.0
102.1,5105.0,0.0
102.2,5110.0,0.0
102.3,5115.0,0.0
102.4,5120.0,0.0
102.5,5125.0,0.0
102.6,5130.0,0.0
102.7,5135.0,0.0
102.8,5140.0,0.0
102.9,5145.0,0.0
103.0,5150.0,0.0
103.1,5155.0,0.0
103.2,5160.0,0.0
103.3,5165.0,0.0
103.4,5170.0,0.0
