Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
23.0,1150.0,54.3299
23.1,1155.0,54.2781
23.2,1160.0,54.2258
23.3,1165.0,54.1716
23.4,1170.0,54.1174
23.5,1175.0,54.062
23.6,1180.0,54.0074
23.7,1185.0,53.9536
23.8,1190.0,53.8989
23.9,1195.0,53.8425
24.0,1200.0,53.7871
24.1,1205.0,53.7307
24.2,1210.0,53.6737
24.3,1215.0,53.6172
24.4,1220.0,53.5608
24.5,1225.0,53.5033
24.6,1230.0,53.4429
24.7,1235.0,53.3808
24.8,1240.0,53.3178
24.9,1245.0,53.2543
25.0,1250.0,53.1881
25.1,1255.0,53.1198
25.2,1260.0,53.0499
25.3,1265.0,52.9802
25.4,1270.0,52.9111
25.5,1275.0,52.8414
25.6,1280.0,52.7695
25.7,1285.0,52.6968
25.8,1290.0,52.6241
25.9,1295.0,52.5522
26.0,1300.0,52.4786
26.1,1305.0,52.4029
26.2,1310.0,52.3272
26.3,1315.0,52.2516
26.4,1320.0,52.1748
26.5,1325.0,52.0977
26.6,1330.0,52.0206
26.7,1335.0,51.9438
26.8,1340.0,51.868
26.9,1345.0,51.7925
27.0,1350.0,51.7157
27.1,1355.0,51.635
27.2,1360.0,51.5583
27.3,1365.0,51.4802
27.4,1370.0,51.4027
27.5,1375.0,51.3223
27.6,1380.0,51.2436
27.7,1385.0,51.1669
27.8,1390.0,51.0914
27.9,1395.0,51.0165
28.0,1400.0,50.944
28.1,1405.0,50.872
28.2,1410.0,50.7989
28.3,1415.0,50.7276
28.4,1420.0,50.6573
28.5,1425.0,50.5881
28.6,1430.0,50.5195
28.7,1435.0,50.4517
28.8,1440.0,50.384
28.9,1445.0,50.3156
29.0,1450.0,50.2465
29.1,1455.0,50.179
29.2,1460.0,50.1117
29.3,1465.0,50.0424
29.4,1470.0,49.9751
29.5,1475.0,49.9066
29.6,1480.0,49.8384
29.7,1485.0,49.7705
29.8,1490.0,49.7039
29.9,1495.0,49.6383
30.0,1500.0,49.5723
30.1,1505.0,49.5062
30.2,1510.0,49.4406
30.3,1515.0,49.375
30.4,1520.0,49.3098
30.5,1525.0,49.2426
30.6,1530.0,49.1768
30.7,1535.0,49.1114
30.8,1540.0,49.0447
30.9,1545.0,48.9797
31.0,1550.0,48.9156
31.1,1555.0,48.8492
31.2,1560.0,48.7842
31.3,1565.0,48.7193
31.4,1570.0,48.6542
31.5,1575.0,48.589
31.6,1580.0,48.5247
31.7,1585.0,48.4608
31.8,1590.0,48.396
31.9,1595.0,48.3315
32.0,1600.0,48.2672
32.1,1605.0,48.2024
32.2,1610.0,48.1359
32.3,1615.0,48.0706
32.4,1620.0,48.0054
32.5,1625.0,47.9396
32.6,1630.0,47.8729
32.7,1635.0,47.8065
32.8,1640.0,47.7406
32.9,1645.0,47.6709
33.0,1650.0,47.6036
33.1,1655.0,47.5361
33.2,1660.0,47.469
33.3,1665.0,47.4018
33.4,1670.0,47.3335
33.5,1675.0,47.2658
33.6,1680.0,47.1977
33.7,1685.0,47.1285
33.8,1690.0,47.0594
33.9,1695.0,46.9904
34.0,1700.0,46.9208
34.1,1705.0,46.8513
34.2,1710.0,46.7812
34.3,1715.0,46.7074
34.4,1720.0,46.6334
34.5,1725.0,46.5605
34.6,1730.0,46.4865
34.7,1735.0,46.4114
34.8,1740.0,46.3353
34.9,1745.0,46.2593
35.0,1750.0,46.182
35.1,1755.0,46.104
35.2,1760.0,46.0258
35.3,1765.0,45.945
35.4,1770.0,45.8656
35.5,1775.0,45.7867
35.6,1780.0,45.7072
35.7,1785.0,45.6268
35.8,1790.0,45.5444
35.9,1795.0,45.4605
36.0,1800.0,45.3736
36.1,1805.0,45.2875
36.2,1810.0,45.2004
36.3,1815.0,45.114
36.4,1820.0,45.0268
36.5,1825.0,44.9403
36.6,1830.0,44.8527
36.7,1835.0,44.7668
36.8,1840.0,44.6802
36.9,1845.0,44.5938
37.0,1850.0,44.507
37.1,1855.0,44.4201
37.2,1860.0,44.3325
37.3,1865.0,44.2428
37.4,1870.0,44.1539
37.5,1875.0,44.0653
37.6,1880.0,43.9761
37.7,1885.0,43.8887
37.8,1890.0,43.7995
37.9,1895.0,43.7111
38.0,1900.0,43.6224
38.1,1905.0,43.5326
38.2,1910.0,43.4428
38.3,1915.0,43.3528
38.4,1920.0,43.2623
38.5,1925.0,43.1716
38.6,1930.0,43.0816
38.7,1935.0,42.9924
38.8,1940.0,42.9026
38.9,1945.0,42.8118
39.0,1950.0,42.7223
39.1,1955.0,42.6338
39.2,1960.0,42.5452
39.3,1965.0,42.4562
39.4,1970.0,42.3665
39.5,1975.0,42.2788
39.6,1980.0,42.1907
39.7,1985.0,42.1027
39.8,1990.0,42.0136
39.9,1995.0,41.9271
40.0,2000.0,41.8405
40.1,2005.0,41.7548
40.2,2010.0,41.6695
40.3,2015.0,41.5843
40.4,2020.0,41.4975
40.5,2025.0,41.4114
40.6,2030.0,41.3249
40.7,2035.0,41.2389
40.8,2040.0,41.1528
40.9,2045.0,41.0675
41.0,2050.0,40.9833
41.1,2055.0,40.8983
41.2,2060.0,40.8139
41.3,2065.0,40.7297
41.4,2070.0,40.6457
41.5,2075.0,40.5622
41.6,2080.0,40.4781
41.7,2085.0,40.3939
41.8,2090.0,40.3093
41.9,2095.0,40.2236
42.0,2100.0,40.1371
42.1,2105.0,40.0521
42.2,2110.0,39.9682
42.3,2115.0,39.8814
42.4,2120.0,39.7948
42.5,2125.0,39.7095
42.6,2130.0,39.6234
42.7,2135.0,39.5371
42.8,2140.0,39.4524
42.9,2145.0,39.3683
43.0,2150.0,39.2842
43.1,2155.0,39.1998
43.2,2160.0,39.113
43.3,2165.0,39.0274
43.4,2170.0,38.9424
43.5,2175.0,38.8571
43.6,2180.0,38.7727
43.7,2185.0,38.6876
43.8,2190.0,38.6024
43.9,2195.0,38.5163
44.0,2200.0,38.4317
44.1,2205.0,38.3474
44.2,2210.0,38.2622
44.3,2215.0,38.1766
44.4,2220.0,38.0897
44.5,2225.0,38.0015
44.6,2230.0,37.9144
44.7,2235.0,37.8264
44.8,2240.0,37.7393
44.9,2245.0,37.6537
45.0,2250.0,37.5679
45.1,2255.0,37.4815
45.2,2260.0,37.3943
45.3,2265.0,37.3081
45.4,2270.0,37.2226
45.5,2275.0,37.1373
45.6,2280.0,37.05
45.7,2285.0,36.9605
45.8,2290.0,36.873
45.9,2295.0,36.7858
46.0,2300.0,36.6988
46.1,2305.0,36.6127
46.2,2310.0,36.5242
46.3,2315.0,36.4359
46.4,2320.0,36.3474
46.5,2325.0,36.2607
46.6,2330.0,36.1725
46.7,2335.0,36.0842
46.8,2340.0,35.992
46.9,2345.0,35.8991
47.0,2350.0,35.809
47.1,2355.0,35.7199
47.2,2360.0,35.6315
47.3,2365.0,35.5423
47.4,2370.0,35.4535
47.5,2375.0,35.3636
47.6,2380.0,35.2728
47.7,2385.0,35.1818
47.8,2390.0,35.0911
47.9,2395.0,35.0003
48.0,2400.0,34.91
48.1,2405.0,34.8158
48.2,2410.0,34.7225
48.3,2415.0,34.6315
48.4,2420.0,34.5408
48.5,2425.0,34.4466
48.6,2430.0,34.3524
48.7,2435.0,34.2532
48.8,2440.0,34.1545
48.9,2445.0,34.0587
49.0,2450.0,33.9646
49.1,2455.0,33.87
49.2,2460.0,33.7746
49.3,2465.0,33.6783
49.4,2470.0,33.5785
49.5,2475.0,33.4805
49.6,2480.0,33.3845
49.7,2485.0,33.2882
49.8,2490.0,33.1916
49.9,2495.0,33.0933
50.0,2500.0,32.9944
50.1,2505.0,32.8918
50.2,2510.0,32.7937
50.3,2515.0,32.6944
50.4,2520.0,32.5944
50.5,2525.0,32.4944
50.6,2530.0,32.3928
50.7,2535.0,32.2874
50.8,2540.0,32.182
50.9,2545.0,32.0788
51.0,2550.0,31.9753
51.1,2555.0,31.8704
51.2,2560.0,31.766
51.3,2565.0,31.6624
51.4,2570.0,31.5548
51.5,2575.0,31.4469
51.6,2580.0,31.3415
51.7,2585.0,31.2363
51.8,2590.0,31.1318
51.9,2595.0,31.0274
52.0,2600.0,30.9204
52.1,2605.0,30.8104
52.2,2610.0,30.7003
52.3,2615.0,30.5923
52.4,2620.0,30.483
52.5,2625.0,30.3728
52.6,2630.0,30.2618
52.7,2635.0,30.1514
52.8,2640.0,30.0399
52.9,2645.0,29.9265
53.0,2650.0,29.8158
53.1,2655.0,29.7051
53.2,2660.0,29.5928
53.3,2665.0,29.4796
53.4,2670.0,29.3676
53.5,2675.0,29.2518
53.6,2680.0,29.134
53.7,2685.0,29.0184
53.8,2690.0,28.901
53.9,2695.0,28.7829
54.0,2700.0,28.663
54.1,2705.0,28.5458
54.2,2710.0,28.4275
54.3,2715.0,28.3062
54.4,2720.0,28.1858
54.5,2725.0,28.0659
54.6,2730.0,27.9455
54.7,2735.0,27.8233
54.8,2740.0,27.698
54.9,2745.0,27.5745
55.0,2750.0,27.4495
55.1,2755.0,27.3277
55.2,2760.0,27.2109
55.3,2765.0,27.092
55.4,2770.0,26.9699
55.5,2775.0,26.8449
55.6,2780.0,26.7234
55.7,2785.0,26.6045
55.8,2790.0,26.4815
55.9,2795.0,26.3593
56.0,2800.0,26.2416
56.1,2805.0,26.1222
56.2,2810.0,26.001
56.3,2815.0,25.8774
56.4,2820.0,25.7509
56.5,2825.0,25.6287
56.6,2830.0,25.5045
56.7,2835.0,25.3851
56.8,2840.0,25.2657
56.9,2845.0,25.1441
57.0,2850.0,25.0153
57.1,2855.0,24.8875
57.2,2860.0,24.7603
57.3,2865.0,24.6343
57.4,2870.0,24.5084
57.5,2875.0,24.3809
57.6,2880.0,24.2514
57.7,2885.0,24.1187
57.8,2890.0,23.9779
57.9,2895.0,23.8315
58.0,2900.0,23.6901
58.1,2905.0,23.5518
58.2,2910.0,23.4062
58.3,2915.0,23.2664
58.4,2920.0,23.1295
58.5,2925.0,22.9902
58.6,2930.0,22.8483
58.7,2935.0,22.7037
58.8,2940.0,22.5558
58.9,2945.0,22.4096
59.0,2950.0,22.2616
59.1,2955.0,22.1073
59.2,2960.0,21.9559
59.3,2965.0,21.8075
59.4,2970.0,21.6596
59.5,2975.0,21.5106
59.6,2980.0,21.3619
59.7,2985.0,21.2096
59.8,2990.0,21.0509
59.9,2995.0,20.8915
60.0,3000.0,20.7267
60.1,3005.0,20.5699
60.2,3010.0,20.4147
60.3,3015.0,20.2558
60.4,3020.0,20.0967
60.5,3025.0,19.9318
60.6,3030.0,19.7688
60.7,3035.0,19.6069
60.8,3040.0,19.4489
60.9,3045.0,19.2922
61.0,3050.0,19.131
61.1,3055.0,18.9703
61.2,3060.0,18.8171
61.3,3065.0,18.6615
61.4,3070.0,18.5044
61.5,3075.0,18.3487
61.6,3080.0,18.1887
61.7,3085.0,18.0334
61.8,3090.0,17.8794
61.9,3095.0,17.7217
62.0,3100.0,17.5642
62.1,3105.0,17.4096
62.2,3110.0,17.2528
62.3,3115.0,17.1017
62.4,3120.0,16.9482
62.5,3125.0,16.7964
62.6,3130.0,16.6413
62.7,3135.0,16.49
62.8,3140.0,16.342
62.9,3145.0,16.1946
63.0,3150.0,16.0441
63.1,3155.0,15.8998
63.2,3160.0,15.7546
63.3,3165.0,15.6098
63.4,3170.0,15.4653
63.5,3175.0,15.3163
63.6,3180.0,15.1645
63.7,3185.0,15.0108
63.8,3190.0,14.8592
63.9,3195.0,14.7093
64.0,3200.0,14.5555
64.1,3205.0,14.4018
64.2,3210.0,14.2489
64.3,3215.0,14.1
64.4,3220.0,13.9528
64.5,3225.0,13.799
64.6,3230.0,13.6505
64.7,3235.0,13.5028
64.8,3240.0,13.3588
64.9,3245.0,13.2141
65.0,3250.0,13.068
65.1,3255.0,12.9278
65.2,3260.0,12.7842
65.3,3265.0,12.6434
65.4,3270.0,12.503
65.5,3275.0,12.3634
65.6,3280.0,12.2275
65.7,3285.0,12.0907
65.8,3290.0,11.952
65.9,3295.0,11.8176
66.0,3300.0,11.6904
66.1,3305.0,11.5612
66.2,3310.0,11.4246
66.3,3315.0,11.2953
66.4,3320.0,11.1638
66.5,3325.0,11.0325
66.6,3330.0,10.8956
66.7,3335.0,10.7623
66.8,3340.0,10.6316
66.9,3345.0,10.5046
67.0,3350.0,10.3783
67.1,3355.0,10.251
67.2,3360.0,10.129
67.3,3365.0,10.0116
67.4,3370.0,9.89361
67.5,3375.0,9.77675
67.6,3380.0,9.65976
67.7,3385.0,9.54218
67.8,3390.0,9.42434
67.9,3395.0,9.30441
68.0,3400.0,9.18617
68.1,3405.0,9.06612
68.2,3410.0,8.94467
68.3,3415.0,8.82068
68.4,3420.0,8.69464
68.5,3425.0,8.56586
68.6,3430.0,8.44003
68.7,3435.0,8.31521
68.8,3440.0,8.19139
68.9,3445.0,8.06764
69.0,3450.0,7.94354
69.1,3455.0,7.8238
69.2,3460.0,7.70538
69.3,3465.0,7.58844
69.4,3470.0,7.47351
69.5,3475.0,7.36219
69.6,3480.0,7.25359
69.7,3485.0,7.14843
69.8,3490.0,7.04517
69.9,3495.0,6.9419
70.0,3500.0,6.84286
70.1,3505.0,6.74489
70.2,3510.0,6.64766
70.3,3515.0,6.55117
70.4,3520.0,6.45631
70.5,3525.0,6.36432
70.6,3530.0,6.27411
70.7,3535.0,6.18355
70.8,3540.0,6.09774
70.9,3545.0,6.01286
71.0,3550.0,5.92863
71.1,3555.0,5.84695
71.2,3560.0,5.76758
71.3,3565.0,5.68518
71.4,3570.0,5.60758
71.5,3575.0,5.53185
71.6,3580.0,5.45694
71.7,3585.0,5.38259
71.8,3590.0,5.30545
71.9,3595.0,5.23005
72.0,3600.0,5.1562
72.1,3605.0,5.08328
72.2,3610.0,5.01017
72.3,3615.0,4.93695
72.4,3620.0,4.86506
72.5,3625.0,4.79433
72.6,3630.0,4.72315
72.7,3635.0,4.65248
72.8,3640.0,4.58273
72.9,3645.0,4.51277
73.0,3650.0,4.44151
73.1,3655.0,4.37062
73.2,3660.0,4.30123
73.3,3665.0,4.232
73.4,3670.0,4.16442
73.5,3675.0,4.09732
73.6,3680.0,4.03168
73.7,3685.0,3.96524
73.8,3690.0,3.89974
73.9,3695.0,3.83444
74.0,3700.0,3.76952
74.1,3705.0,3.70609
74.2,3710.0,3.64448
74.3,3715.0,3.58126
74.4,3720.0,3.5199
74.5,3725.0,3.45994
74.6,3730.0,3.39951
74.7,3735.0,3.33909
74.8,3740.0,3.27647
74.9,3745.0,3.21588
75.0,3750.0,3.15645
75.1,3755.0,3.09999
75.2,3760.0,3.04483
75.3,3765.0,2.99134
75.4,3770.0,2.94202
75.5,3775.0,2.89163
75.6,3780.0,2.84538
75.7,3785.0,2.80235
75.8,3790.0,2.76211
75.9,3795.0,2.72216
76.0,3800.0,2.6843
76.1,3805.0,2.6489
76.2,3810.0,2.61443
76.3,3815.0,2.58135
76.4,3820.0,2.54982
76.5,3825.0,2.5187
76.6,3830.0,2.49042
76.7,3835.0,2.46309
76.8,3840.0,2.43479
76.9,3845.0,2.41052
77.0,3850.0,2.39023
77.1,3855.0,2.37228
77.2,3860.0,2.35521
77.3,3865.0,2.33894
77.4,3870.0,2.32304
77.5,3875.0,2.30742
77.6,3880.0,2.29195
77.7,3885.0,2.27659
77.8,3890.0,2.26133
77.9,3895.0,2.2461
78.0,3900.0,2.23088
78.1,3905.0,2.21571
78.2,3910.0,2.20067
78.3,3915.0,2.18572
78.4,3920.0,2.1707
78.5,3925.0,2.15567
78.6,3930.0,2.14077
78.7,3935.0,2.12593
78.8,3940.0,2.11118
78.9,3945.0,2.09673
79.0,3950.0,2.08238
79.1,3955.0,2.06808
79.2,3960.0,2.05385
79.3,3965.0,2.03976
79.4,3970.0,2.02575
79.5,3975.0,2.0118
79.6,3980.0,1.99797
79.7,3985.0,1.98378
79.8,3990.0,1.96926
79.9,3995.0,1.9555
80.0,4000.0,1.94215
80.1,4005.0,1.92888
80.2,4010.0,1.91571
80.3,4015.0,1.90253
80.4,4020.0,1.88939
80.5,4025.0,1.87633
80.6,4030.0,1.86331
80.7,4035.0,1.85037
80.8,4040.0,1.83754
80.9,4045.0,1.82485
81.0,4050.0,1.81224
81.1,4055.0,1.79962
81.2,4060.0,1.78704
81.3,4065.0,1.77453
81.4,4070.0,1.76208
81.5,4075.0,1.74969
81.6,4080.0,1.73743
81.7,4085.0,1.72517
81.8,4090.0,1.71287
81.9,4095.0,1.7006
82.0,4100.0,1.68821
82.1,4105.0,1.67583
82.2,4110.0,1.66349
82.3,4115.0,1.65124
82.4,4120.0,1.63906
82.5,4125.0,1.62699
82.6,4130.0,1.61516
82.7,4135.0,1.6035
82.8,4140.0,1.59189
82.9,4145.0,1.58034
83.0,4150.0,1.56889
83.1,4155.0,1.55753
83.2,4160.0,1.54627
83.3,4165.0,1.53503
83.4,4170.0,1.52385
83.5,4175.0,1.51273
83.6,4180.0,1.50164
83.7,4185.0,1.49062
83.8,4190.0,1.47964
83.9,4195.0,1.46866
84.0,4200.0,1.4577
84.1,4205.0,1.44672
84.2,4210.0,1.43576
84.3,4215.0,1.42489
84.4,4220.0,1.41409
84.5,4225.0,1.40329
84.6,4230.0,1.39248
84.7,4235.0,1.38168
84.8,4240.0,1.37092
84.9,4245.0,1.36018
85.0,4250.0,1.34951
85.1,4255.0,1.33897
85.2,4260.0,1.3285
85.3,4265.0,1.31809
85.4,4270.0,1.30767
85.5,4275.0,1.29732
85.6,4280.0,1.28702
85.7,4285.0,1.27671
85.8,4290.0,1.26638
85.9,4295.0,1.25604
86.0,4300.0,1.24573
86.1,4305.0,1.2355
86.2,4310.0,1.22532
86.3,4315.0,1.21513
86.4,4320.0,1.20499
86.5,4325.0,1.19491
86.6,4330.0,1.18482
86.7,4335.0,1.17471
86.8,4340.0,1.16458
86.9,4345.0,1.15448
87.0,4350.0,1.14445
87.1,4355.0,1.13447
87.2,4360.0,1.12461
87.3,4365.0,1.11484
87.4,4370.0,1.10513
87.5,4375.0,1.09529
87.6,4380.0,1.08585
87.7,4385.0,1.07648
87.8,4390.0,1.06713
87.9,4395.0,1.05777
88.0,4400.0,1.04842
88.1,4405.0,1.03912
88.2,4410.0,1.02992
88.3,4415.0,1.02076
88.4,4420.0,1.01165
88.5,4425.0,1.00263
88.6,4430.0,0.993628
88.7,4435.0,0.984664
88.8,4440.0,0.975724
88.9,4445.0,0.966814
89.0,4450.0,0.957928
89.1,4455.0,0.949171
89.2,4460.0,0.940451
89.3,4465.0,0.931816
89.4,4470.0,0.92316
89.5,4475.0,0.91442
89.6,4480.0,0.905575
89.7,4485.0,0.896703
89.8,4490.0,0.887864
89.9,4495.0,0.879044
90.0,4500.0,0.870268
90.1,4505.0,0.861677
90.2,4510.0,0.853211
90.3,4515.0,0.844761
90.4,4520.0,0.836312
90.5,4525.0,0.827845
90.6,4530.0,0.819386
90.7,4535.0,0.810873
90.8,4540.0,0.80224
90.9,4545.0,0.79364
91.0,4550.0,0.785014
91.1,4555.0,0.776383
91.2,4560.0,0.767896
91.3,4565.0,0.759454
91.4,4570.0,0.751017
91.5,4575.0,0.742555
91.6,4580.0,0.734147
91.7,4585.0,0.725662
91.8,4590.0,0.717127
91.9,4595.0,0.708768
92.0,4600.0,0.700366
92.1,4605.0,0.69199
92.2,4610.0,0.683638
92.3,4615.0,0.675379
92.4,4620.0,0.667205
92.5,4625.0,0.659135
92.6,4630.0,0.651133
92.7,4635.0,0.643144
92.8,4640.0,0.635196
92.9,4645.0,0.627298
93.0,4650.0,0.619555
93.1,4655.0,0.611922
93.2,4660.0,0.604313
93.3,4665.0,0.596688
93.4,4670.0,0.589055
93.5,4675.0,0.581405
93.6,4680.0,0.573905
93.7,4685.0,0.566442
93.8,4690.0,0.558981
93.9,4695.0,0.551512
94.0,4700.0,0.544006
94.1,4705.0,0.536318
94.2,4710.0,0.528504
94.3,4715.0,0.520812
94.4,4720.0,0.512933
94.5,4725.0,0.505026
94.6,4730.0,0.497112
94.7,4735.0,0.489372
94.8,4740.0,0.481807
94.9,4745.0,0.474142
95.0,4750.0,0.466406
95.1,4755.0,0.458737
95.2,4760.0,0.45108
95.3,4765.0,0.443627
95.4,4770.0,0.436303
95.5,4775.0,0.428962
95.6,4780.0,0.421658
95.7,4785.0,0.41443
95.8,4790.0,0.407362
95.9,4795.0,0.400417
96.0,4800.0,0.393599
96.1,4805.0,0.386759
96.2,4810.0,0.379933
96.3,4815.0,0.373068
96.4,4820.0,0.366031
96.5,4825.0,0.359167
96.6,4830.0,0.352313
96.7,4835.0,0.345541
96.8,4840.0,0.338947
96.9,4845.0,0.332421
97.0,4850.0,0.325835
97.1,4855.0,0.319107
97.2,4860.0,0.312345
97.3,4865.0,0.305516
97.4,4870.0,0.298736
97.5,4875.0,0.29208
97.6,4880.0,0.285583
97.7,4885.0,0.279182
97.8,4890.0,0.272971
97.9,4895.0,0.266845
98.0,4900.0,0.260912
98.1,4905.0,0.25489
98.2,4910.0,0.248808
98.3,4915.0,0.242753
98.4,4920.0,0.236948
98.5,4925.0,0.231214
98.6,4930.0,0.22564
98.7,4935.0,0.220081
98.8,4940.0,0.214694
98.9,4945.0,0.209377
99.0,4950.0,0.203959
99.1,4955.0,0.198393
99.2,4960.0,0.192889
99.3,4965.0,0.187433
99.4,4970.0,0.181677
99.5,4975.0,0.176277
99.6,4980.0,0.170883
99.7,4985.0,0.165596
99.8,4990.0,0.160359
99.9,4995.0,0.155272
100.0,5000.0,0.150138
100.1,5005.0,0.145029
100.2,5010.0,0.139877
100.3,5015.0,0.134739
100.4,5020.0,0.129848
100.5,5025.0,0.124635
100.6,5030.0,0.12001
100.7,5035.0,0.114788
100.8,5040.0,0.109943
100.9,5045.0,0.105336
101.0,5050.0,0.100804
101.1,5055.0,0.0962085
101.2,5060.0,0.091415
101.3,5065.0,0.0870867
101.4,5070.0,0.0828199
