Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
23.2,1160.0,34.508
23.3,1165.0,34.3889
23.4,1170.0,34.2735
23.5,1175.0,34.1547
23.6,1180.0,34.0343
23.7,1185.0,33.9167
23.8,1190.0,33.7924
23.9,1195.0,33.6734
24.0,1200.0,33.5558
24.1,1205.0,33.4376
24.2,1210.0,33.3187
24.3,1215.0,33.2017
24.4,1220.0,33.0833
24.5,1225.0,32.9693
24.6,1230.0,32.8511
24.7,1235.0,32.7314
24.8,1240.0,32.6135
24.9,1245.0,32.4978
25.0,1250.0,32.3819
25.1,1255.0,32.268
25.2,1260.0,32.1492
25.3,1265.0,32.0339
25.4,1270.0,31.9161
25.5,1275.0,31.8052
25.6,1280.0,31.6934
25.7,1285.0,31.5857
25.8,1290.0,31.4639
25.9,1295.0,31.3501
26.0,1300.0,31.2373
26.1,1305.0,31.1258
26.2,1310.0,31.0019
26.3,1315.0,30.8829
26.4,1320.0,30.768
26.5,1325.0,30.6588
26.6,1330.0,30.5528
26.7,1335.0,30.441
26.8,1340.0,30.3195
26.9,1345.0,30.1989
27.0,1350.0,30.082
27.1,1355.0,29.9674
27.2,1360.0,29.8582
27.3,1365.0,29.7401
27.4,1370.0,29.6208
27.5,1375.0,29.5126
27.6,1380.0,29.4008
27.7,1385.0,29.2829
27.8,1390.0,29.168
27.9,1395.0,29.0497
28.0,1400.0,28.9351
28.1,1405.0,28.822
28.2,1410.0,28.7105
28.3,1415.0,28.5931
28.4,1420.0,28.4799
28.5,1425.0,28.362
28.6,1430.0,28.2481
28.7,1435.0,28.1383
28.8,1440.0,28.0218
28.9,1445.0,27.904
29.0,1450.0,27.7936
29.1,1455.0,27.684
29.2,1460.0,27.5729
29.3,1465.0,27.4604
29.4,1470.0,27.3507
29.5,1475.0,27.2357
29.6,1480.0,27.1219
29.7,1485.0,27.0104
29.8,1490.0,26.9071
29.9,1495.0,26.7933
30.0,1500.0,26.6808
30.1,1505.0,26.572
30.2,1510.0,26.4665
30.3,1515.0,26.3596
30.4,1520.0,26.2568
30.5,1525.0,26.1473
30.6,1530.0,26.0401
30.7,1535.0,25.9328
30.8,1540.0,25.8221
30.9,1545.0,25.719
31.0,1550.0,25.6169
31.1,1555.0,25.5107
31.2,1560.0,25.4107
31.3,1565.0,25.3155
31.4,1570.0,25.2109
31.5,1575.0,25.1103
31.6,1580.0,25.0117
31.7,1585.0,24.9132
31.8,1590.0,24.8098
31.9,1595.0,24.7103
32.0,1600.0,24.6134
32.1,1605.0,24.5158
32.2,1610.0,24.4196
32.3,1615.0,24.3171
32.4,1620.0,24.224
32.5,1625.0,24.1357
32.6,1630.0,24.0483
32.7,1635.0,23.9445
32.8,1640.0,23.8485
32.9,1645.0,23.7603
33.0,1650.0,23.6735
33.1,1655.0,23.588
33.2,1660.0,23.4911
33.3,1665.0,23.4049
33.4,1670.0,23.3158
33.5,1675.0,23.2321
33.6,1680.0,23.142
33.7,1685.0,23.061
33.8,1690.0,22.9811
33.9,1695.0,22.8976
34.0,1700.0,22.8105
34.1,1705.0,22.7211
34.2,1710.0,22.6454
34.3,1715.0,22.5703
34.4,1720.0,22.4894
34.5,1725.0,22.3998
34.6,1730.0,22.3264
34.7,1735.0,22.2597
34.8,1740.0,22.1863
34.9,1745.0,22.1154
35.0,1750.0,22.0412
35.1,1755.0,21.964
35.2,1760.0,21.8946
35.3,1765.0,21.829
35.4,1770.0,21.7608
35.5,1775.0,21.6945
35.6,1780.0,21.6228
35.7,1785.0,21.5565
35.8,1790.0,21.4901
35.9,1795.0,21.4256
36.0,1800.0,21.3641
36.1,1805.0,21.2998
36.2,1810.0,21.235
36.3,1815.0,21.171
36.4,1820.0,21.1106
36.5,1825.0,21.0508
36.6,1830.0,20.9934
36.7,1835.0,20.9363
36.8,1840.0,20.8765
36.9,1845.0,20.8153
37.0,1850.0,20.7597
37.1,1855.0,20.705
37.2,1860.0,20.6498
37.3,1865.0,20.5921
37.4,1870.0,20.537
37.5,1875.0,20.4841
37.6,1880.0,20.4316
37.7,1885.0,20.3789
37.8,1890.0,20.3249
37.9,1895.0,20.2709
38.0,1900.0,20.2192
38.1,1905.0,20.1677
38.2,1910.0,20.1164
38.3,1915.0,20.0641
38.4,1920.0,20.01
38.5,1925.0,19.9573
38.6,1930.0,19.9064
38.7,1935.0,19.856
38.8,1940.0,19.8058
38.9,1945.0,19.756
39.0,1950.0,19.7065
39.1,1955.0,19.6574
39.2,1960.0,19.6088
39.3,1965.0,19.5598
39.4,1970.0,19.5109
39.5,1975.0,19.4626
39.6,1980.0,19.4145
39.7,1985.0,19.3664
39.8,1990.0,19.3184
39.9,1995.0,19.2704
40.0,2000.0,19.2226
40.1,2005.0,19.1753
40.2,2010.0,19.1278
40.3,2015.0,19.0789
40.4,2020.0,19.0318
40.5,2025.0,18.9849
40.6,2030.0,18.9381
40.7,2035.0,18.8917
40.8,2040.0,18.8453
40.9,2045.0,18.7991
41.0,2050.0,18.7528
41.1,2055.0,18.7065
41.2,2060.0,18.6603
41.3,2065.0,18.6141
41.4,2070.0,18.5679
41.5,2075.0,18.5218
41.6,2080.0,18.4756
41.7,2085.0,18.4295
41.8,2090.0,18.3836
41.9,2095.0,18.3376
42.0,2100.0,18.2916
42.1,2105.0,18.2454
42.2,2110.0,18.1992
42.3,2115.0,18.1533
42.4,2120.0,18.1077
42.5,2125.0,18.062
42.6,2130.0,18.0163
42.7,2135.0,17.9706
42.8,2140.0,17.925
42.9,2145.0,17.8794
43.0,2150.0,17.8338
43.1,2155.0,17.7882
43.2,2160.0,17.7426
43.3,2165.0,17.6971
43.4,2170.0,17.6517
43.5,2175.0,17.6061
43.6,2180.0,17.5605
43.7,2185.0,17.5146
43.8,2190.0,17.4687
43.9,2195.0,17.4228
44.0,2200.0,17.3767
44.1,2205.0,17.3305
44.2,2210.0,17.2843
44.3,2215.0,17.2381
44.4,2220.0,17.1918
44.5,2225.0,17.1457
44.6,2230.0,17.0994
44.7,2235.0,17.0529
44.8,2240.0,17.0064
44.9,2245.0,16.9596
45.0,2250.0,16.9124
45.1,2255.0,16.8651
45.2,2260.0,16.8176
45.3,2265.0,16.7695
45.4,2270.0,16.7212
45.5,2275.0,16.6723
45.6,2280.0,16.6227
45.7,2285.0,16.5721
45.8,2290.0,16.5199
45.9,2295.0,16.466
46.0,2300.0,16.4106
46.1,2305.0,16.3539
46.2,2310.0,16.2955
46.3,2315.0,16.2338
46.4,2320.0,16.1696
46.5,2325.0,16.1027
46.6,2330.0,16.0318
46.7,2335.0,15.956
46.8,2340.0,15.8772
46.9,2345.0,15.798
47.0,2350.0,15.7174
47.1,2355.0,15.6359
47.2,2360.0,15.5514
47.3,2365.0,15.4642
47.4,2370.0,15.3812
47.5,2375.0,15.298
47.6,2380.0,15.2095
47.7,2385.0,15.1201
47.8,2390.0,15.0306
47.9,2395.0,14.9425
48.0,2400.0,14.85
48.1,2405.0,14.7545
48.2,2410.0,14.6613
48.3,2415.0,14.5688
48.4,2420.0,14.4661
48.5,2425.0,14.3719
48.6,2430.0,14.2764
48.7,2435.0,14.1761
48.8,2440.0,14.0704
48.9,2445.0,13.978
49.0,2450.0,13.8886
49.1,2455.0,13.7875
49.2,2460.0,13.685
49.3,2465.0,13.5949
49.4,2470.0,13.5154
49.5,2475.0,13.4208
49.6,2480.0,13.3364
49.7,2485.0,13.2458
49.8,2490.0,13.157
49.9,2495.0,13.0628
50.0,2500.0,12.9824
50.1,2505.0,12.8972
50.2,2510.0,12.812
50.3,2515.0,12.7236
50.4,2520.0,12.646
50.5,2525.0,12.5632
50.6,2530.0,12.4758
50.7,2535.0,12.3909
50.8,2540.0,12.3096
50.9,2545.0,12.2262
51.0,2550.0,12.1458
51.1,2555.0,12.0629
51.2,2560.0,11.983
51.3,2565.0,11.9049
51.4,2570.0,11.8213
51.5,2575.0,11.7423
51.6,2580.0,11.6625
51.7,2585.0,11.5841
51.8,2590.0,11.5066
51.9,2595.0,11.4281
52.0,2600.0,11.3521
52.1,2605.0,11.2763
52.2,2610.0,11.1996
52.3,2615.0,11.1222
52.4,2620.0,11.0471
52.5,2625.0,10.9705
52.6,2630.0,10.8947
52.7,2635.0,10.8211
52.8,2640.0,10.7459
52.9,2645.0,10.6746
53.0,2650.0,10.6034
53.1,2655.0,10.533
53.2,2660.0,10.4643
53.3,2665.0,10.3955
53.4,2670.0,10.3273
53.5,2675.0,10.263
53.6,2680.0,10.1994
53.7,2685.0,10.1328
53.8,2690.0,10.0725
53.9,2695.0,10.0117
54.0,2700.0,9.95033
54.1,2705.0,9.88473
54.2,2710.0,9.82157
54.3,2715.0,9.76497
54.4,2720.0,9.70457
54.5,2725.0,9.64758
54.6,2730.0,9.59176
54.7,2735.0,9.53639
54.8,2740.0,9.47787
54.9,2745.0,9.42285
55.0,2750.0,9.37001
55.1,2755.0,9.31612
55.2,2760.0,9.26268
55.3,2765.0,9.20629
55.4,2770.0,9.1523
55.5,2775.0,9.10058
55.6,2780.0,9.04937
55.7,2785.0,8.99719
55.8,2790.0,8.94772
55.9,2795.0,8.89826
56.0,2800.0,8.85038
56.1,2805.0,8.80316
56.2,2810.0,8.75313
56.3,2815.0,8.70749
56.4,2820.0,8.66158
56.5,2825.0,8.6154
56.6,2830.0,8.57015
56.7,2835.0,8.52508
56.8,2840.0,8.48012
56.9,2845.0,8.4349
57.0,2850.0,8.3895
57.1,2855.0,8.34482
57.2,2860.0,8.29994
57.3,2865.0,8.25424
57.4,2870.0,8.20973
57.5,2875.0,8.16465
57.6,2880.0,8.11916
57.7,2885.0,8.07485
57.8,2890.0,8.03063
57.9,2895.0,7.98557
58.0,2900.0,7.94198
58.1,2905.0,7.89839
58.2,2910.0,7.85473
58.3,2915.0,7.81131
58.4,2920.0,7.7681
58.5,2925.0,7.72525
58.6,2930.0,7.68258
58.7,2935.0,7.63994
58.8,2940.0,7.59739
58.9,2945.0,7.55503
59.0,2950.0,7.51249
59.1,2955.0,7.46979
59.2,2960.0,7.427
59.3,2965.0,7.38434
59.4,2970.0,7.34138
59.5,2975.0,7.29858
59.6,2980.0,7.25577
59.7,2985.0,7.21319
59.8,2990.0,7.17087
59.9,2995.0,7.12855
60.0,3000.0,7.08663
60.1,3005.0,7.04481
60.2,3010.0,7.00272
60.3,3015.0,6.96065
60.4,3020.0,6.91848
60.5,3025.0,6.87607
60.6,3030.0,6.83365
60.7,3035.0,6.79136
60.8,3040.0,6.74904
60.9,3045.0,6.70686
61.0,3050.0,6.66477
61.1,3055.0,6.62316
61.2,3060.0,6.58165
61.3,3065.0,6.5403
61.4,3070.0,6.49916
61.5,3075.0,6.45825
61.6,3080.0,6.41753
61.7,3085.0,6.37678
61.8,3090.0,6.33645
61.9,3095.0,6.2964
62.0,3100.0,6.25679
62.1,3105.0,6.21742
62.2,3110.0,6.17816
62.3,3115.0,6.13897
62.4,3120.0,6.09987
62.5,3125.0,6.0608
62.6,3130.0,6.02183
62.7,3135.0,5.98282
62.8,3140.0,5.94387
62.9,3145.0,5.90497
63.0,3150.0,5.86609
63.1,3155.0,5.8273
63.2,3160.0,5.78871
63.3,3165.0,5.75031
63.4,3170.0,5.71212
63.5,3175.0,5.67396
63.6,3180.0,5.63593
63.7,3185.0,5.59803
63.8,3190.0,5.56029
63.9,3195.0,5.52262
64.0,3200.0,5.48525
64.1,3205.0,5.44824
64.2,3210.0,5.41182
64.3,3215.0,5.37587
64.4,3220.0,5.34006
64.5,3225.0,5.30453
64.6,3230.0,5.26922
64.7,3235.0,5.23407
64.8,3240.0,5.19906
64.9,3245.0,5.16424
65.0,3250.0,5.12962
65.1,3255.0,5.09522
65.2,3260.0,5.0611
65.3,3265.0,5.02736
65.4,3270.0,4.99426
65.5,3275.0,4.96148
65.6,3280.0,4.92891
65.7,3285.0,4.89661
65.8,3290.0,4.86458
65.9,3295.0,4.83303
66.0,3300.0,4.8018
66.1,3305.0,4.77124
66.2,3310.0,4.74131
66.3,3315.0,4.71168
66.4,3320.0,4.68272
66.5,3325.0,4.65474
66.6,3330.0,4.62732
66.7,3335.0,4.6005
66.8,3340.0,4.57424
66.9,3345.0,4.54851
67.0,3350.0,4.52319
67.1,3355.0,4.49856
67.2,3360.0,4.47441
67.3,3365.0,4.45083
67.4,3370.0,4.42758
67.5,3375.0,4.40477
67.6,3380.0,4.38252
67.7,3385.0,4.36057
67.8,3390.0,4.33888
67.9,3395.0,4.31737
68.0,3400.0,4.29636
68.1,3405.0,4.27594
68.2,3410.0,4.25617
68.3,3415.0,4.23699
68.4,3420.0,4.2183
68.5,3425.0,4.19991
68.6,3430.0,4.18163
68.7,3435.0,4.16354
68.8,3440.0,4.14578
68.9,3445.0,4.12839
69.0,3450.0,4.11115
69.1,3455.0,4.09406
69.2,3460.0,4.0773
69.3,3465.0,4.06077
69.4,3470.0,4.04452
69.5,3475.0,4.02839
69.6,3480.0,4.01254
69.7,3485.0,3.99705
69.8,3490.0,3.9818
69.9,3495.0,3.96697
70.0,3500.0,3.95233
70.1,3505.0,3.93802
70.2,3510.0,3.92373
70.3,3515.0,3.90948
70.4,3520.0,3.89536
70.5,3525.0,3.88132
70.6,3530.0,3.86734
70.7,3535.0,3.85342
70.8,3540.0,3.83957
70.9,3545.0,3.8258
71.0,3550.0,3.81209
71.1,3555.0,3.79832
71.2,3560.0,3.78467
71.3,3565.0,3.77113
71.4,3570.0,3.75768
71.5,3575.0,3.74432
71.6,3580.0,3.73109
71.7,3585.0,3.71787
71.8,3590.0,3.70466
71.9,3595.0,3.69142
72.0,3600.0,3.67816
72.1,3605.0,3.66482
72.2,3610.0,3.65154
72.3,3615.0,3.63834
72.4,3620.0,3.62538
72.5,3625.0,3.61249
72.6,3630.0,3.59963
72.7,3635.0,3.58683
72.8,3640.0,3.57425
72.9,3645.0,3.56177
73.0,3650.0,3.54939
73.1,3655.0,3.53706
73.2,3660.0,3.52484
73.3,3665.0,3.51263
73.4,3670.0,3.50057
73.5,3675.0,3.48864
73.6,3680.0,3.47682
73.7,3685.0,3.46523
73.8,3690.0,3.45385
73.9,3695.0,3.44266
74.0,3700.0,3.43158
74.1,3705.0,3.42057
74.2,3710.0,3.40967
74.3,3715.0,3.39895
74.4,3720.0,3.38832
74.5,3725.0,3.37779
74.6,3730.0,3.36741
74.7,3735.0,3.35711
74.8,3740.0,3.34684
74.9,3745.0,3.3366
75.0,3750.0,3.32641
75.1,3755.0,3.31635
75.2,3760.0,3.30637
75.3,3765.0,3.29652
75.4,3770.0,3.28671
75.5,3775.0,3.27698
75.6,3780.0,3.2674
75.7,3785.0,3.25793
75.8,3790.0,3.24848
75.9,3795.0,3.23905
76.0,3800.0,3.22973
76.1,3805.0,3.22053
76.2,3810.0,3.21143
76.3,3815.0,3.20245
76.4,3820.0,3.19355
76.5,3825.0,3.18478
76.6,3830.0,3.17609
76.7,3835.0,3.16747
76.8,3840.0,3.15881
76.9,3845.0,3.15015
77.0,3850.0,3.14154
77.1,3855.0,3.13297
77.2,3860.0,3.12447
77.3,3865.0,3.11597
77.4,3870.0,3.10751
77.5,3875.0,3.09909
77.6,3880.0,3.09062
77.7,3885.0,3.08214
77.8,3890.0,3.07361
77.9,3895.0,3.06504
78.0,3900.0,3.05645
78.1,3905.0,3.04782
78.2,3910.0,3.03917
78.3,3915.0,3.03053
78.4,3920.0,3.02185
78.5,3925.0,3.01314
78.6,3930.0,3.00439
78.7,3935.0,2.99563
78.8,3940.0,2.98687
78.9,3945.0,2.97808
79.0,3950.0,2.96929
79.1,3955.0,2.9605
79.2,3960.0,2.95174
79.3,3965.0,2.94296
79.4,3970.0,2.93419
79.5,3975.0,2.92542
79.6,3980.0,2.91677
79.7,3985.0,2.90811
79.8,3990.0,2.89946
79.9,3995.0,2.89079
80.0,4000.0,2.88211
80.1,4005.0,2.87344
80.2,4010.0,2.86474
80.3,4015.0,2.85599
80.4,4020.0,2.84723
80.5,4025.0,2.83848
80.6,4030.0,2.82979
80.7,4035.0,2.82106
80.8,4040.0,2.81236
80.9,4045.0,2.80373
81.0,4050.0,2.79513
81.1,4055.0,2.78653
81.2,4060.0,2.77797
81.3,4065.0,2.76945
81.4,4070.0,2.761
81.5,4075.0,2.7526
81.6,4080.0,2.74426
81.7,4085.0,2.73592
81.8,4090.0,2.72763
81.9,4095.0,2.71934
82.0,4100.0,2.71103
82.1,4105.0,2.70273
82.2,4110.0,2.69444
82.3,4115.0,2.68617
82.4,4120.0,2.67791
82.5,4125.0,2.66965
82.6,4130.0,2.66145
82.7,4135.0,2.65327
82.8,4140.0,2.6451
82.9,4145.0,2.63695
83.0,4150.0,2.62876
83.1,4155.0,2.62058
83.2,4160.0,2.61243
83.3,4165.0,2.60426
83.4,4170.0,2.59607
83.5,4175.0,2.5879
83.6,4180.0,2.57973
83.7,4185.0,2.57157
83.8,4190.0,2.5634
83.9,4195.0,2.55527
84.0,4200.0,2.54712
84.1,4205.0,2.53894
84.2,4210.0,2.5307
84.3,4215.0,2.52247
84.4,4220.0,2.51423
84.5,4225.0,2.50598
84.6,4230.0,2.4977
84.7,4235.0,2.48938
84.8,4240.0,2.48104
84.9,4245.0,2.47269
85.0,4250.0,2.46433
85.1,4255.0,2.45594
85.2,4260.0,2.44747
85.3,4265.0,2.43903
85.4,4270.0,2.43065
85.5,4275.0,2.42226
85.6,4280.0,2.41392
85.7,4285.0,2.40564
85.8,4290.0,2.39729
85.9,4295.0,2.38892
86.0,4300.0,2.38051
86.1,4305.0,2.37204
86.2,4310.0,2.36361
86.3,4315.0,2.35517
86.4,4320.0,2.34664
86.5,4325.0,2.3381
86.6,4330.0,2.32955
86.7,4335.0,2.32101
86.8,4340.0,2.31243
86.9,4345.0,2.30388
87.0,4350.0,2.29533
87.1,4355.0,2.28675
87.2,4360.0,2.27816
87.3,4365.0,2.26959
87.4,4370.0,2.26103
87.5,4375.0,2.25245
87.6,4380.0,2.24376
87.7,4385.0,2.23505
87.8,4390.0,2.22633
87.9,4395.0,2.21758
88.0,4400.0,2.20876
88.1,4405.0,2.19991
88.2,4410.0,2.19108
88.3,4415.0,2.18223
88.4,4420.0,2.17338
88.5,4425.0,2.16458
88.6,4430.0,2.15576
88.7,4435.0,2.14695
88.8,4440.0,2.13811
88.9,4445.0,2.12921
89.0,4450.0,2.12032
89.1,4455.0,2.11148
89.2,4460.0,2.10268
89.3,4465.0,2.0939
89.4,4470.0,2.08509
89.5,4475.0,2.07623
89.6,4480.0,2.06738
89.7,4485.0,2.05858
89.8,4490.0,2.0498
89.9,4495.0,2.04099
90.0,4500.0,2.03218
90.1,4505.0,2.0233
90.2,4510.0,2.01439
90.3,4515.0,2.00551
90.4,4520.0,1.99665
90.5,4525.0,1.98778
90.6,4530.0,1.97885
90.7,4535.0,1.9699
90.8,4540.0,1.96097
90.9,4545.0,1.952
91.0,4550.0,1.94293
91.1,4555.0,1.93367
91.2,4560.0,1.92432
91.3,4565.0,1.91493
91.4,4570.0,1.90553
91.5,4575.0,1.89619
91.6,4580.0,1.88694
91.7,4585.0,1.87764
91.8,4590.0,1.86831
91.9,4595.0,1.85901
92.0,4600.0,1.84968
92.1,4605.0,1.84019
92.2,4610.0,1.83058
92.3,4615.0,1.82097
92.4,4620.0,1.81133
92.5,4625.0,1.80172
92.6,4630.0,1.79212
92.7,4635.0,1.78246
92.8,4640.0,1.7727
92.9,4645.0,1.76297
93.0,4650.0,1.75326
93.1,4655.0,1.74371
93.2,4660.0,1.73415
93.3,4665.0,1.72458
93.4,4670.0,1.71498
93.5,4675.0,1.70526
93.6,4680.0,1.69558
93.7,4685.0,1.686
93.8,4690.0,1.6764
93.9,4695.0,1.66684
94.0,4700.0,1.65692
94.1,4705.0,1.64641
94.2,4710.0,1.63589
94.3,4715.0,1.62563
94.4,4720.0,1.6154
94.5,4725.0,1.60561
94.6,4730.0,1.5959
94.7,4735.0,1.58626
94.8,4740.0,1.57644
94.9,4745.0,1.56664
95.0,4750.0,1.55695
95.1,4755.0,1.54721
95.2,4760.0,1.53748
95.3,4765.0,1.52781
95.4,4770.0,1.51811
95.5,4775.0,1.50857
95.6,4780.0,1.49854
95.7,4785.0,1.48846
95.8,4790.0,1.47824
95.9,4795.0,1.46799
96.0,4800.0,1.45766
96.1,4805.0,1.44699
96.2,4810.0,1.43633
96.3,4815.0,1.42541
96.4,4820.0,1.41385
96.5,4825.0,1.40208
96.6,4830.0,1.3903
96.7,4835.0,1.37871
96.8,4840.0,1.36712
96.9,4845.0,1.35554
97.0,4850.0,1.34417
97.1,4855.0,1.33283
97.2,4860.0,1.32108
97.3,4865.0,1.309
97.4,4870.0,1.2968
97.5,4875.0,1.2842
97.6,4880.0,1.27137
97.7,4885.0,1.25828
97.8,4890.0,1.2448
97.9,4895.0,1.23113
98.0,4900.0,1.21825
98.1,4905.0,1.20545
98.2,4910.0,1.19286
98.3,4915.0,1.18022
98.4,4920.0,1.16784
98.5,4925.0,1.15502
98.6,4930.0,1.14148
98.7,4935.0,1.12764
98.8,4940.0,1.11379
98.9,4945.0,1.09937
99.0,4950.0,1.08453
99.1,4955.0,1.06913
99.2,4960.0,1.05371
99.3,4965.0,1.03552
99.4,4970.0,1.01913
99.5,4975.0,1.0016
99.6,4980.0,0.983579
99.7,4985.0,0.965275
99.8,4990.0,0.947969
99.9,4995.0,0.931024
100.0,5000.0,0.915083
100.1,5005.0,0.898273
100.2,5010.0,0.880782
100.3,5015.0,0.866894
100.4,5020.0,0.853254
100.5,5025.0,0.840574
100.6,5030.0,0.827599
100.7,5035.0,0.814755
100.8,5040.0,0.800753
100.9,5045.0,0.789564
101.0,5050.0,0.776195
101.1,5055.0,0.764129
101.2,5060.0,0.753247
101.3,5065.0,0.743037
101.4,5070.0,0.730094
101.5,5075.0,0.717682
101.6,5080.0,0.70671
