Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
23.1,1155.0,34.4955
23.2,1160.0,34.429
23.3,1165.0,34.3615
23.4,1170.0,34.2926
23.5,1175.0,34.2225
23.6,1180.0,34.1522
23.7,1185.0,34.0833
23.8,1190.0,34.0149
23.9,1195.0,33.9474
24.0,1200.0,33.8831
24.1,1205.0,33.8196
24.2,1210.0,33.7568
24.3,1215.0,33.6952
24.4,1220.0,33.6336
24.5,1225.0,33.5698
24.6,1230.0,33.5077
24.7,1235.0,33.445
24.8,1240.0,33.3824
24.9,1245.0,33.3161
25.0,1250.0,33.2544
25.1,1255.0,33.1942
25.2,1260.0,33.1351
25.3,1265.0,33.0757
25.4,1270.0,33.0152
25.5,1275.0,32.9548
25.6,1280.0,32.8952
25.7,1285.0,32.8364
25.8,1290.0,32.7781
25.9,1295.0,32.72
26.0,1300.0,32.6628
26.1,1305.0,32.604
26.2,1310.0,32.5467
26.3,1315.0,32.4889
26.4,1320.0,32.4313
26.5,1325.0,32.3718
26.6,1330.0,32.3122
26.7,1335.0,32.2541
26.8,1340.0,32.196
26.9,1345.0,32.1385
27.0,1350.0,32.0829
27.1,1355.0,32.0279
27.2,1360.0,31.9728
27.3,1365.0,31.917
27.4,1370.0,31.863
27.5,1375.0,31.8069
27.6,1380.0,31.7512
27.7,1385.0,31.696
27.8,1390.0,31.6395
27.9,1395.0,31.5847
28.0,1400.0,31.5277
28.1,1405.0,31.4725
28.2,1410.0,31.4159
28.3,1415.0,31.3629
28.4,1420.0,31.3093
28.5,1425.0,31.2561
28.6,1430.0,31.2028
28.7,1435.0,31.1499
28.8,1440.0,31.0968
28.9,1445.0,31.0428
29.0,1450.0,30.9875
29.1,1455.0,30.9338
29.2,1460.0,30.8788
29.3,1465.0,30.8258
29.4,1470.0,30.7732
29.5,1475.0,30.7212
29.6,1480.0,30.67
29.7,1485.0,30.6174
29.8,1490.0,30.5636
29.9,1495.0,30.5105
30.0,1500.0,30.4574
30.1,1505.0,30.4053
30.2,1510.0,30.3526
30.3,1515.0,30.3015
30.4,1520.0,30.2504
30.5,1525.0,30.199
30.6,1530.0,30.1471
30.7,1535.0,30.095
30.8,1540.0,30.0429
30.9,1545.0,29.9912
31.0,1550.0,29.9397
31.1,1555.0,29.8887
31.2,1560.0,29.8389
31.3,1565.0,29.7892
31.4,1570.0,29.7392
31.5,1575.0,29.6894
31.6,1580.0,29.6394
31.7,1585.0,29.5892
31.8,1590.0,29.5387
31.9,1595.0,29.4862
32.0,1600.0,29.4361
32.1,1605.0,29.3873
32.2,1610.0,29.3388
32.3,1615.0,29.2901
32.4,1620.0,29.2418
32.5,1625.0,29.1936
32.6,1630.0,29.1451
32.7,1635.0,29.0964
32.8,1640.0,29.0478
32.9,1645.0,28.9988
33.0,1650.0,28.9505
33.1,1655.0,28.9031
33.2,1660.0,28.8563
33.3,1665.0,28.8092
33.4,1670.0,28.762
33.5,1675.0,28.7145
33.6,1680.0,28.6668
33.7,1685.0,28.6196
33.8,1690.0,28.5723
33.9,1695.0,28.5251
34.0,1700.0,28.4788
34.1,1705.0,28.4326
34.2,1710.0,28.3878
34.3,1715.0,28.3428
34.4,1720.0,28.2972
34.5,1725.0,28.2497
34.6,1730.0,28.2036
34.7,1735.0,28.158
34.8,1740.0,28.1133
34.9,1745.0,28.0691
35.0,1750.0,28.0249
35.1,1755.0,27.9809
35.2,1760.0,27.9366
35.3,1765.0,27.8901
35.4,1770.0,27.8458
35.5,1775.0,27.8018
35.6,1780.0,27.7574
35.7,1785.0,27.7131
35.8,1790.0,27.6702
35.9,1795.0,27.6271
36.0,1800.0,27.5838
36.1,1805.0,27.5396
36.2,1810.0,27.4949
36.3,1815.0,27.4521
36.4,1820.0,27.4101
36.5,1825.0,27.3676
36.6,1830.0,27.3239
36.7,1835.0,27.2807
36.8,1840.0,27.2382
36.9,1845.0,27.1957
37.0,1850.0,27.1532
37.1,1855.0,27.1106
37.2,1860.0,27.0675
37.3,1865.0,27.025
37.4,1870.0,26.9825
37.5,1875.0,26.9412
37.6,1880.0,26.8999
37.7,1885.0,26.8568
37.8,1890.0,26.8155
37.9,1895.0,26.7741
38.0,1900.0,26.7308
38.1,1905.0,26.6895
38.2,1910.0,26.6482
38.3,1915.0,26.6063
38.4,1920.0,26.5643
38.5,1925.0,26.5231
38.6,1930.0,26.482
38.7,1935.0,26.4409
38.8,1940.0,26.3999
38.9,1945.0,26.3594
39.0,1950.0,26.3189
39.1,1955.0,26.2783
39.2,1960.0,26.2374
39.3,1965.0,26.1958
39.4,1970.0,26.1543
39.5,1975.0,26.1135
39.6,1980.0,26.0725
39.7,1985.0,26.0321
39.8,1990.0,25.9919
39.9,1995.0,25.9513
40.0,2000.0,25.9104
40.1,2005.0,25.8699
40.2,2010.0,25.8295
40.3,2015.0,25.7891
40.4,2020.0,25.7487
40.5,2025.0,25.7085
40.6,2030.0,25.6687
40.7,2035.0,25.6287
40.8,2040.0,25.5871
40.9,2045.0,25.547
41.0,2050.0,25.5068
41.1,2055.0,25.4667
41.2,2060.0,25.4267
41.3,2065.0,25.3867
41.4,2070.0,25.3469
41.5,2075.0,25.3072
41.6,2080.0,25.2675
41.7,2085.0,25.228
41.8,2090.0,25.1886
41.9,2095.0,25.1489
42.0,2100.0,25.1088
42.1,2105.0,25.0689
42.2,2110.0,25.0283
42.3,2115.0,24.9873
42.4,2120.0,24.9471
42.5,2125.0,24.9073
42.6,2130.0,24.868
42.7,2135.0,24.8288
42.8,2140.0,24.7896
42.9,2145.0,24.7504
43.0,2150.0,24.7112
43.1,2155.0,24.6718
43.2,2160.0,24.6324
43.3,2165.0,24.5927
43.4,2170.0,24.553
43.5,2175.0,24.5134
43.6,2180.0,24.4731
43.7,2185.0,24.4325
43.8,2190.0,24.392
43.9,2195.0,24.3517
44.0,2200.0,24.3122
44.1,2205.0,24.2724
44.2,2210.0,24.2325
44.3,2215.0,24.1924
44.4,2220.0,24.1524
44.5,2225.0,24.1125
44.6,2230.0,24.0726
44.7,2235.0,24.0329
44.8,2240.0,23.9928
44.9,2245.0,23.9522
45.0,2250.0,23.9108
45.1,2255.0,23.8702
45.2,2260.0,23.8299
45.3,2265.0,23.7892
45.4,2270.0,23.7488
45.5,2275.0,23.7083
45.6,2280.0,23.668
45.7,2285.0,23.6277
45.8,2290.0,23.5876
45.9,2295.0,23.547
46.0,2300.0,23.5048
46.1,2305.0,23.4636
46.2,2310.0,23.4215
46.3,2315.0,23.3795
46.4,2320.0,23.3387
46.5,2325.0,23.2981
46.6,2330.0,23.2574
46.7,2335.0,23.2166
46.8,2340.0,23.1759
46.9,2345.0,23.1353
47.0,2350.0,23.093
47.1,2355.0,23.05
47.2,2360.0,23.0077
47.3,2365.0,22.9669
47.4,2370.0,22.9257
47.5,2375.0,22.8828
47.6,2380.0,22.8409
47.7,2385.0,22.7981
47.8,2390.0,22.7529
47.9,2395.0,22.7005
48.0,2400.0,22.6322
48.1,2405.0,22.5614
48.2,2410.0,22.4871
48.3,2415.0,22.4128
48.4,2420.0,22.338
48.5,2425.0,22.2568
48.6,2430.0,22.172
48.7,2435.0,22.083
48.8,2440.0,21.997
48.9,2445.0,21.911
49.0,2450.0,21.8244
49.1,2455.0,21.7316
49.2,2460.0,21.6392
49.3,2465.0,21.5476
49.4,2470.0,21.4503
49.5,2475.0,21.3549
49.6,2480.0,21.2529
49.7,2485.0,21.1495
49.8,2490.0,21.0439
49.9,2495.0,20.9394
50.0,2500.0,20.8278
50.1,2505.0,20.7216
50.2,2510.0,20.61
50.3,2515.0,20.4934
50.4,2520.0,20.377
50.5,2525.0,20.2536
50.6,2530.0,20.1248
50.7,2535.0,19.9956
50.8,2540.0,19.8624
50.9,2545.0,19.7225
51.0,2550.0,19.5734
51.1,2555.0,19.4174
51.2,2560.0,19.2518
51.3,2565.0,19.0727
51.4,2570.0,18.8685
51.5,2575.0,18.6584
51.6,2580.0,18.4587
51.7,2585.0,18.2683
51.8,2590.0,18.0813
51.9,2595.0,17.894
52.0,2600.0,17.7084
52.1,2605.0,17.522
52.2,2610.0,17.3381
52.3,2615.0,17.1561
52.4,2620.0,16.9711
52.5,2625.0,16.7891
52.6,2630.0,16.6062
52.7,2635.0,16.4245
52.8,2640.0,16.2429
52.9,2645.0,16.0589
53.0,2650.0,15.8779
53.1,2655.0,15.6954
53.2,2660.0,15.5037
53.3,2665.0,15.3125
53.4,2670.0,15.1267
53.5,2675.0,14.955
53.6,2680.0,14.7874
53.7,2685.0,14.6221
53.8,2690.0,14.4657
53.9,2695.0,14.3116
54.0,2700.0,14.1663
54.1,2705.0,14.0231
54.2,2710.0,13.8794
54.3,2715.0,13.7415
54.4,2720.0,13.6065
54.5,2725.0,13.476
54.6,2730.0,13.3433
54.7,2735.0,13.2162
54.8,2740.0,13.0917
54.9,2745.0,12.9694
55.0,2750.0,12.8467
55.1,2755.0,12.726
55.2,2760.0,12.609
55.3,2765.0,12.4943
55.4,2770.0,12.3774
55.5,2775.0,12.2597
55.6,2780.0,12.1466
55.7,2785.0,12.0345
55.8,2790.0,11.9232
55.9,2795.0,11.812
56.0,2800.0,11.6999
56.1,2805.0,11.5929
56.2,2810.0,11.4859
56.3,2815.0,11.3772
56.4,2820.0,11.2676
56.5,2825.0,11.1591
56.6,2830.0,11.0526
56.7,2835.0,10.9437
56.8,2840.0,10.8317
56.9,2845.0,10.7217
57.0,2850.0,10.6092
57.1,2855.0,10.4961
57.2,2860.0,10.3799
57.3,2865.0,10.2691
57.4,2870.0,10.1563
57.5,2875.0,10.0445
57.6,2880.0,9.92751
57.7,2885.0,9.81819
57.8,2890.0,9.71382
57.9,2895.0,9.60948
58.0,2900.0,9.50448
58.1,2905.0,9.39953
58.2,2910.0,9.30083
58.3,2915.0,9.20166
58.4,2920.0,9.10559
58.5,2925.0,9.01108
58.6,2930.0,8.91331
58.7,2935.0,8.81766
58.8,2940.0,8.72002
58.9,2945.0,8.62539
59.0,2950.0,8.53111
59.1,2955.0,8.43735
59.2,2960.0,8.34312
59.3,2965.0,8.25315
59.4,2970.0,8.1631
59.5,2975.0,8.07529
59.6,2980.0,7.98713
59.7,2985.0,7.89579
59.8,2990.0,7.80761
59.9,2995.0,7.72206
60.0,3000.0,7.63755
60.1,3005.0,7.55309
60.2,3010.0,7.46689
60.3,3015.0,7.37705
60.4,3020.0,7.29024
60.5,3025.0,7.20355
60.6,3030.0,7.12554
60.7,3035.0,7.04543
60.8,3040.0,6.96331
60.9,3045.0,6.88354
61.0,3050.0,6.81015
61.1,3055.0,6.74207
61.2,3060.0,6.67368
61.3,3065.0,6.60509
61.4,3070.0,6.53331
61.5,3075.0,6.46277
61.6,3080.0,6.39695
61.7,3085.0,6.33325
61.8,3090.0,6.26691
61.9,3095.0,6.19963
62.0,3100.0,6.13126
62.1,3105.0,6.06725
62.2,3110.0,6.00721
62.3,3115.0,5.94776
62.4,3120.0,5.88634
62.5,3125.0,5.82273
62.6,3130.0,5.76197
62.7,3135.0,5.70272
62.8,3140.0,5.64392
62.9,3145.0,5.58458
63.0,3150.0,5.52383
63.1,3155.0,5.46228
63.2,3160.0,5.403
63.3,3165.0,5.34517
63.4,3170.0,5.28816
63.5,3175.0,5.2322
63.6,3180.0,5.17832
63.7,3185.0,5.12401
63.8,3190.0,5.06882
63.9,3195.0,5.01487
64.0,3200.0,4.96319
64.1,3205.0,4.91404
64.2,3210.0,4.86074
64.3,3215.0,4.80794
64.4,3220.0,4.75661
64.5,3225.0,4.70632
64.6,3230.0,4.65745
64.7,3235.0,4.60478
64.8,3240.0,4.54953
64.9,3245.0,4.49676
65.0,3250.0,4.44397
65.1,3255.0,4.3923
65.2,3260.0,4.33881
65.3,3265.0,4.28382
65.4,3270.0,4.22769
65.5,3275.0,4.1709
65.6,3280.0,4.11511
65.7,3285.0,4.06028
65.8,3290.0,4.00541
65.9,3295.0,3.95038
66.0,3300.0,3.89627
66.1,3305.0,3.84176
66.2,3310.0,3.78739
66.3,3315.0,3.73173
66.4,3320.0,3.6758
66.5,3325.0,3.62073
66.6,3330.0,3.56617
66.7,3335.0,3.51185
66.8,3340.0,3.45696
66.9,3345.0,3.40169
67.0,3350.0,3.34504
67.1,3355.0,3.29005
67.2,3360.0,3.23572
67.3,3365.0,3.18192
67.4,3370.0,3.12673
67.5,3375.0,3.07157
67.6,3380.0,3.01593
67.7,3385.0,2.96214
67.8,3390.0,2.90884
67.9,3395.0,2.85311
68.0,3400.0,2.79905
68.1,3405.0,2.74507
68.2,3410.0,2.69171
68.3,3415.0,2.638
68.4,3420.0,2.58428
68.5,3425.0,2.53022
68.6,3430.0,2.47614
68.7,3435.0,2.42346
68.8,3440.0,2.37139
68.9,3445.0,2.32102
69.0,3450.0,2.26976
69.1,3455.0,2.21761
69.2,3460.0,2.16529
69.3,3465.0,2.11388
69.4,3470.0,2.06336
69.5,3475.0,2.01415
69.6,3480.0,1.96558
69.7,3485.0,1.91631
69.8,3490.0,1.8677
69.9,3495.0,1.82086
70.0,3500.0,1.77483
70.1,3505.0,1.72943
70.2,3510.0,1.68359
70.3,3515.0,1.6401
70.4,3520.0,1.5974
70.5,3525.0,1.5554
70.6,3530.0,1.51613
70.7,3535.0,1.47914
70.8,3540.0,1.44465
70.9,3545.0,1.41152
71.0,3550.0,1.38175
71.1,3555.0,1.35421
71.2,3560.0,1.32878
71.3,3565.0,1.30397
71.4,3570.0,1.27979
71.5,3575.0,1.2564
71.6,3580.0,1.23429
71.7,3585.0,1.21302
71.8,3590.0,1.19231
71.9,3595.0,1.17184
72.0,3600.0,1.15202
72.1,3605.0,1.13249
72.2,3610.0,1.11305
72.3,3615.0,1.09414
72.4,3620.0,1.07576
72.5,3625.0,1.05768
72.6,3630.0,1.03966
72.7,3635.0,1.02212
72.8,3640.0,1.00485
72.9,3645.0,0.987746
73.0,3650.0,0.971006
73.1,3655.0,0.95443
73.2,3660.0,0.938051
73.3,3665.0,0.922074
73.4,3670.0,0.90637
73.5,3675.0,0.890628
73.6,3680.0,0.874861
73.7,3685.0,0.859538
73.8,3690.0,0.844654
73.9,3695.0,0.83033
74.0,3700.0,0.816416
74.1,3705.0,0.802631
74.2,3710.0,0.788864
74.3,3715.0,0.775421
74.4,3720.0,0.762217
74.5,3725.0,0.749205
74.6,3730.0,0.736309
74.7,3735.0,0.723616
74.8,3740.0,0.711173
74.9,3745.0,0.698959
75.0,3750.0,0.686833
75.1,3755.0,0.6747
75.2,3760.0,0.662681
75.3,3765.0,0.650805
75.4,3770.0,0.639067
75.5,3775.0,0.627503
75.6,3780.0,0.616056
75.7,3785.0,0.604807
75.8,3790.0,0.593771
75.9,3795.0,0.582849
76.0,3800.0,0.571888
76.1,3805.0,0.561047
76.2,3810.0,0.550219
76.3,3815.0,0.539395
76.4,3820.0,0.528699
76.5,3825.0,0.51839
76.6,3830.0,0.508566
76.7,3835.0,0.499223
76.8,3840.0,0.489925
76.9,3845.0,0.480991
77.0,3850.0,0.472407
77.1,3855.0,0.464114
77.2,3860.0,0.456128
77.3,3865.0,0.448252
77.4,3870.0,0.440771
77.5,3875.0,0.433589
77.6,3880.0,0.42658
77.7,3885.0,0.419743
77.8,3890.0,0.413152
77.9,3895.0,0.406789
78.0,3900.0,0.400647
78.1,3905.0,0.394645
78.2,3910.0,0.388793
78.3,3915.0,0.383321
78.4,3920.0,0.378099
78.5,3925.0,0.372952
78.6,3930.0,0.367846
78.7,3935.0,0.362835
78.8,3940.0,0.357815
78.9,3945.0,0.352934
79.0,3950.0,0.348046
79.1,3955.0,0.343208
79.2,3960.0,0.338502
79.3,3965.0,0.333908
79.4,3970.0,0.329354
79.5,3975.0,0.324803
79.6,3980.0,0.320311
79.7,3985.0,0.315864
79.8,3990.0,0.311402
79.9,3995.0,0.306996
80.0,4000.0,0.302713
80.1,4005.0,0.29859
80.2,4010.0,0.29455
80.3,4015.0,0.290588
80.4,4020.0,0.286732
80.5,4025.0,0.282939
80.6,4030.0,0.279202
80.7,4035.0,0.275605
80.8,4040.0,0.272104
80.9,4045.0,0.26864
81.0,4050.0,0.265215
81.1,4055.0,0.261829
81.2,4060.0,0.258503
81.3,4065.0,0.25521
81.4,4070.0,0.251977
81.5,4075.0,0.248816
81.6,4080.0,0.245686
81.7,4085.0,0.242613
81.8,4090.0,0.239563
81.9,4095.0,0.236571
82.0,4100.0,0.233654
82.1,4105.0,0.230838
82.2,4110.0,0.228042
82.3,4115.0,0.22529
82.4,4120.0,0.222602
82.5,4125.0,0.219947
82.6,4130.0,0.217301
82.7,4135.0,0.214686
82.8,4140.0,0.212104
82.9,4145.0,0.209538
83.0,4150.0,0.206976
83.1,4155.0,0.204431
83.2,4160.0,0.201878
83.3,4165.0,0.199358
83.4,4170.0,0.196901
83.5,4175.0,0.194452
83.6,4180.0,0.192056
83.7,4185.0,0.189703
83.8,4190.0,0.1874
83.9,4195.0,0.185116
84.0,4200.0,0.182868
84.1,4205.0,0.180633
84.2,4210.0,0.178399
84.3,4215.0,0.176167
84.4,4220.0,0.173941
84.5,4225.0,0.171757
84.6,4230.0,0.169582
84.7,4235.0,0.167421
84.8,4240.0,0.165266
84.9,4245.0,0.163115
85.0,4250.0,0.160986
85.1,4255.0,0.15887
85.2,4260.0,0.156766
85.3,4265.0,0.15464
85.4,4270.0,0.152525
85.5,4275.0,0.150435
85.6,4280.0,0.148337
85.7,4285.0,0.146158
85.8,4290.0,0.143925
85.9,4295.0,0.141688
86.0,4300.0,0.139459
86.1,4305.0,0.137218
86.2,4310.0,0.135036
86.3,4315.0,0.132903
86.4,4320.0,0.130769
86.5,4325.0,0.128645
86.6,4330.0,0.126532
86.7,4335.0,0.124436
86.8,4340.0,0.122349
86.9,4345.0,0.120283
87.0,4350.0,0.11822
87.1,4355.0,0.116212
87.2,4360.0,0.114273
87.3,4365.0,0.112372
87.4,4370.0,0.110475
87.5,4375.0,0.108596
87.6,4380.0,0.106711
87.7,4385.0,0.104847
87.8,4390.0,0.103006
87.9,4395.0,0.101161
88.0,4400.0,0.0993329
88.1,4405.0,0.0975108
88.2,4410.0,0.0957251
88.3,4415.0,0.0939432
88.4,4420.0,0.0921783
88.5,4425.0,0.0904101
88.6,4430.0,0.0886447
88.7,4435.0,0.0869111
88.8,4440.0,0.0851825
88.9,4445.0,0.083498
89.0,4450.0,0.0818281
89.1,4455.0,0.0801904
89.2,4460.0,0.0785746
89.3,4465.0,0.0769721
89.4,4470.0,0.0753854
89.5,4475.0,0.0738135
89.6,4480.0,0.072267
89.7,4485.0,0.0707381
89.8,4490.0,0.069205
89.9,4495.0,0.0676971
90.0,4500.0,0.0662003
90.1,4505.0,0.0647372
90.2,4510.0,0.0632768
90.3,4515.0,0.061835
90.4,4520.0,0.0604255
90.5,4525.0,0.0590574
90.6,4530.0,0.0577506
90.7,4535.0,0.0565156
90.8,4540.0,0.055316
90.9,4545.0,0.0541431
91.0,4550.0,0.0529803
91.1,4555.0,0.0518013
91.2,4560.0,0.0506139
91.3,4565.0,0.0494514
91.4,4570.0,0.0483129
91.5,4575.0,0.0471948
91.6,4580.0,0.0460906
91.7,4585.0,0.04499
91.8,4590.0,0.0438964
91.9,4595.0,0.0428178
92.0,4600.0,0.0417578
92.1,4605.0,0.0407088
92.2,4610.0,0.0395864
92.3,4615.0,0.0384409
92.4,4620.0,0.0373044
92.5,4625.0,0.0361475
92.6,4630.0,0.0349735
92.7,4635.0,0.0337571
92.8,4640.0,0.032546
92.9,4645.0,0.0313281
93.0,4650.0,0.0300896
93.1,4655.0,0.028845
93.2,4660.0,0.0275679
93.3,4665.0,0.0262588
93.4,4670.0,0.0249273
93.5,4675.0,0.0235508
93.6,4680.0,0.0221261
93.7,4685.0,0.0206821
93.8,4690.0,0.019213
93.9,4695.0,0.0177667
94.0,4700.0,0.0163277
94.1,4705.0,0.0149815
94.2,4710.0,0.0136919
94.3,4715.0,0.0125004
94.4,4720.0,0.011353
94.5,4725.0,0.0103503
94.6,4730.0,0.00943708
94.7,4735.0,0.00851089
94.8,4740.0,0.00763208
94.9,4745.0,0.00686782
95.0,4750.0,0.00618736
95.1,4755.0,0.0055608
95.2,4760.0,0.00498008
95.3,4765.0,0.00443244
95.4,4770.0,0.00387082
95.5,4775.0,0.00335004
95.6,4780.0,0.00290522
95.7,4785.0,0.0024907
95.8,4790.0,0.00218473
95.9,4795.0,0.00192666
96.0,4800.0,0.00168628
96.1,4805.0,0.00145351
96.2,4810.0,0.00121859
96.3,4815.0,0.001001
96.4,4820.0,0.000784257
96.5,4825.0,0.000579182
96.6,4830.0,0.000382162
96.7,4835.0,0.00029686
96.8,4840.0,0.000213731
96.9,4845.0,0.000157742
97.0,4850.0,0.000120888
97.1,4855.0,4.85506e-05
97.2,4860.0,3.00908e-05
97.3,4865.0,0.0
97.4,4870.0,0.0
97.5,4875.0,0.0
97.6,4880.0,0.0
97.7,4885.0,0.0
97.8,4890.0,0.0
97.9,4895.0,0.0
98.0,4900.0,0.0
98.1,4905.0,0.0
98.2,4910.0,0.0
98.3,4915.0,0.0
98.4,4920.0,0.0
98.5,4925.0,0.0
98.6,4930.0,0.0
98.7,4935.0,0.0
98.8,4940.0,0.0
98.9,4945.0,0.0
99.0,4950.0,0.0
99.1,4955.0,0.0
99.2,4960.0,0.0
99.3,4965.0,0.0
99.4,4970.0,0.0
99.5,4975.0,0.0
99.6,4980.0,0.0
99.7,4985.0,0.0
99.8,4990.0,0.0
99.9,4995.0,0.0
100.0,5000.0,0.0
100.1,5005.0,0.0
100.2,5010.0,0.0
100.3,5015.0,0.0
100.4,5020.0,0.0
100.5,5025.0,0.0
100.6,5030.0,0.0
100.7,5035.0,0.0
100.8,5040.0,0.0
100.9,5045.0,0.0
101.0,5050.0,0.0
101.1,5055.0,0.0
101.2,5060.0,0.0
