Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
59.6,2980.0,10.0939
59.7,2985.0,10.0685
59.8,2990.0,10.0431
59.9,2995.0,10.0178
60.0,3000.0,9.99256
60.1,3005.0,9.96735
60.2,3010.0,9.94216
60.3,3015.0,9.9171
60.4,3020.0,9.892
60.5,3025.0,9.86692
60.6,3030.0,9.8419
60.7,3035.0,9.81694
60.8,3040.0,9.7921
60.9,3045.0,9.76728
61.0,3050.0,9.74251
61.1,3055.0,9.71777
61.2,3060.0,9.69301
61.3,3065.0,9.66827
61.4,3070.0,9.64357
61.5,3075.0,9.61889
61.6,3080.0,9.59435
61.7,3085.0,9.56985
61.8,3090.0,9.54549
61.9,3095.0,9.52122
62.0,3100.0,9.49701
62.1,3105.0,9.47275
62.2,3110.0,9.44836
62.3,3115.0,9.42403
62.4,3120.0,9.39979
62.5,3125.0,9.37563
62.6,3130.0,9.35154
62.7,3135.0,9.32753
62.8,3140.0,9.30361
62.9,3145.0,9.27978
63.0,3150.0,9.25601
63.1,3155.0,9.23229
63.2,3160.0,9.20866
63.3,3165.0,9.18509
63.4,3170.0,9.1616
63.5,3175.0,9.1382
63.6,3180.0,9.11481
63.7,3185.0,9.09146
63.8,3190.0,9.06819
63.9,3195.0,9.04498
64.0,3200.0,9.02185
64.1,3205.0,8.99882
64.2,3210.0,8.97578
64.3,3215.0,8.95278
64.4,3220.0,8.92982
64.5,3225.0,8.90687
64.6,3230.0,8.88392
64.7,3235.0,8.86096
64.8,3240.0,8.83807
64.9,3245.0,8.81524
65.0,3250.0,8.79241
65.1,3255.0,8.76963
65.2,3260.0,8.74686
65.3,3265.0,8.72417
65.4,3270.0,8.70155
65.5,3275.0,8.67886
65.6,3280.0,8.65614
65.7,3285.0,8.63349
65.8,3290.0,8.61081
65.9,3295.0,8.58808
66.0,3300.0,8.56543
66.1,3305.0,8.54281
66.2,3310.0,8.52022
66.3,3315.0,8.49767
66.4,3320.0,8.47517
66.5,3325.0,8.45276
