Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
23.0,1150.0,63.7179
23.1,1155.0,63.3998
23.2,1160.0,63.0763
23.3,1165.0,62.7426
23.4,1170.0,62.4052
23.5,1175.0,62.077
23.6,1180.0,61.742
23.7,1185.0,61.3983
23.8,1190.0,61.0753
23.9,1195.0,60.7554
24.0,1200.0,60.427
24.1,1205.0,60.0865
24.2,1210.0,59.7434
24.3,1215.0,59.4273
24.4,1220.0,59.1136
24.5,1225.0,58.8022
24.6,1230.0,58.4747
24.7,1235.0,58.1641
24.8,1240.0,57.8511
24.9,1245.0,57.5279
25.0,1250.0,57.2093
25.1,1255.0,56.891
25.2,1260.0,56.5669
25.3,1265.0,56.245
25.4,1270.0,55.9264
25.5,1275.0,55.5991
25.6,1280.0,55.2735
25.7,1285.0,54.9408
25.8,1290.0,54.6209
25.9,1295.0,54.2872
26.0,1300.0,53.933
26.1,1305.0,53.5628
26.2,1310.0,53.1682
26.3,1315.0,52.7406
26.4,1320.0,52.3131
26.5,1325.0,51.8266
26.6,1330.0,51.353
26.7,1335.0,50.8925
26.8,1340.0,50.4484
26.9,1345.0,50.0253
27.0,1350.0,49.6217
27.1,1355.0,49.2301
27.2,1360.0,48.8757
27.3,1365.0,48.529
27.4,1370.0,48.2051
27.5,1375.0,47.8811
27.6,1380.0,47.5602
27.7,1385.0,47.2413
27.8,1390.0,46.9337
27.9,1395.0,46.6223
28.0,1400.0,46.3295
28.1,1405.0,46.0374
28.2,1410.0,45.7547
28.3,1415.0,45.4715
28.4,1420.0,45.1942
28.5,1425.0,44.9337
28.6,1430.0,44.6596
28.7,1435.0,44.3921
28.8,1440.0,44.126
28.9,1445.0,43.8716
29.0,1450.0,43.611
29.1,1455.0,43.3533
29.2,1460.0,43.0935
29.3,1465.0,42.8282
29.4,1470.0,42.5591
29.5,1475.0,42.2713
29.6,1480.0,41.9795
29.7,1485.0,41.6837
29.8,1490.0,41.3889
29.9,1495.0,41.0869
30.0,1500.0,40.7808
30.1,1505.0,40.484
30.2,1510.0,40.1707
30.3,1515.0,39.8662
30.4,1520.0,39.568
30.5,1525.0,39.2675
30.6,1530.0,38.9743
30.7,1535.0,38.6896
30.8,1540.0,38.3946
30.9,1545.0,38.1046
31.0,1550.0,37.8145
31.1,1555.0,37.5296
31.2,1560.0,37.2371
31.3,1565.0,36.9585
31.4,1570.0,36.6814
31.5,1575.0,36.3919
31.6,1580.0,36.1003
31.7,1585.0,35.7974
31.8,1590.0,35.4914
31.9,1595.0,35.1829
32.0,1600.0,34.8843
32.1,1605.0,34.5899
32.2,1610.0,34.3153
32.3,1615.0,34.0419
32.4,1620.0,33.7785
32.5,1625.0,33.5218
32.6,1630.0,33.2649
32.7,1635.0,33.0136
32.8,1640.0,32.7597
32.9,1645.0,32.5109
33.0,1650.0,32.2575
33.1,1655.0,32.0125
33.2,1660.0,31.7766
33.3,1665.0,31.5366
33.4,1670.0,31.3072
33.5,1675.0,31.0837
33.6,1680.0,30.8472
33.7,1685.0,30.6277
33.8,1690.0,30.4059
33.9,1695.0,30.1794
34.0,1700.0,29.9603
34.1,1705.0,29.7393
34.2,1710.0,29.5283
34.3,1715.0,29.3314
34.4,1720.0,29.1237
34.5,1725.0,28.9235
34.6,1730.0,28.7261
34.7,1735.0,28.5318
34.8,1740.0,28.3409
34.9,1745.0,28.1502
35.0,1750.0,27.9562
35.1,1755.0,27.7749
35.2,1760.0,27.5871
35.3,1765.0,27.4072
35.4,1770.0,27.2165
35.5,1775.0,27.0351
35.6,1780.0,26.8539
35.7,1785.0,26.6798
35.8,1790.0,26.5024
35.9,1795.0,26.3233
36.0,1800.0,26.1525
36.1,1805.0,25.9849
36.2,1810.0,25.8222
36.3,1815.0,25.6556
36.4,1820.0,25.4866
36.5,1825.0,25.3215
36.6,1830.0,25.1629
36.7,1835.0,25.0122
36.8,1840.0,24.8626
36.9,1845.0,24.713
37.0,1850.0,24.567
37.1,1855.0,24.4264
37.2,1860.0,24.2845
37.3,1865.0,24.1247
37.4,1870.0,23.985
37.5,1875.0,23.846
37.6,1880.0,23.7106
37.7,1885.0,23.5808
37.8,1890.0,23.455
37.9,1895.0,23.3226
38.0,1900.0,23.1915
38.1,1905.0,23.064
38.2,1910.0,22.932
38.3,1915.0,22.796
38.4,1920.0,22.6711
38.5,1925.0,22.5495
38.6,1930.0,22.4265
38.7,1935.0,22.301
38.8,1940.0,22.1796
38.9,1945.0,22.0623
39.0,1950.0,21.9462
39.1,1955.0,21.8264
39.2,1960.0,21.7044
39.3,1965.0,21.5879
39.4,1970.0,21.4741
39.5,1975.0,21.3629
39.6,1980.0,21.2525
39.7,1985.0,21.1451
39.8,1990.0,21.0399
39.9,1995.0,20.935
40.0,2000.0,20.8271
40.1,2005.0,20.7183
40.2,2010.0,20.6125
40.3,2015.0,20.5076
40.4,2020.0,20.4076
40.5,2025.0,20.3101
40.6,2030.0,20.2149
40.7,2035.0,20.1211
40.8,2040.0,20.0261
40.9,2045.0,19.9316
41.0,2050.0,19.8378
41.1,2055.0,19.746
41.2,2060.0,19.6537
41.3,2065.0,19.5636
41.4,2070.0,19.4766
41.5,2075.0,19.3919
41.6,2080.0,19.3098
41.7,2085.0,19.2283
41.8,2090.0,19.1479
41.9,2095.0,19.0684
42.0,2100.0,18.9889
42.1,2105.0,18.91
42.2,2110.0,18.8317
42.3,2115.0,18.7552
42.4,2120.0,18.6796
42.5,2125.0,18.6039
42.6,2130.0,18.5296
42.7,2135.0,18.4553
42.8,2140.0,18.3837
42.9,2145.0,18.3129
43.0,2150.0,18.2426
43.1,2155.0,18.1725
43.2,2160.0,18.1026
43.3,2165.0,18.0311
43.4,2170.0,17.9628
43.5,2175.0,17.8963
43.6,2180.0,17.8309
43.7,2185.0,17.7649
43.8,2190.0,17.6997
43.9,2195.0,17.6354
44.0,2200.0,17.5719
44.1,2205.0,17.5087
44.2,2210.0,17.4461
44.3,2215.0,17.384
44.4,2220.0,17.3225
44.5,2225.0,17.262
44.6,2230.0,17.2023
44.7,2235.0,17.1437
44.8,2240.0,17.0844
44.9,2245.0,17.0251
45.0,2250.0,16.9669
45.1,2255.0,16.9093
45.2,2260.0,16.8508
45.3,2265.0,16.791
45.4,2270.0,16.7314
45.5,2275.0,16.6722
45.6,2280.0,16.6137
45.7,2285.0,16.5566
45.8,2290.0,16.5008
45.9,2295.0,16.4457
46.0,2300.0,16.3911
46.1,2305.0,16.3367
46.2,2310.0,16.2827
46.3,2315.0,16.2286
46.4,2320.0,16.1748
46.5,2325.0,16.1213
46.6,2330.0,16.0679
46.7,2335.0,16.0147
46.8,2340.0,15.9621
46.9,2345.0,15.9099
47.0,2350.0,15.8582
47.1,2355.0,15.8065
47.2,2360.0,15.7548
47.3,2365.0,15.7034
47.4,2370.0,15.6524
47.5,2375.0,15.6021
47.6,2380.0,15.5518
47.7,2385.0,15.5015
47.8,2390.0,15.4513
47.9,2395.0,15.401
48.0,2400.0,15.3516
48.1,2405.0,15.3021
48.2,2410.0,15.253
48.3,2415.0,15.2041
48.4,2420.0,15.1555
48.5,2425.0,15.1072
48.6,2430.0,15.0588
48.7,2435.0,15.0105
48.8,2440.0,14.9623
48.9,2445.0,14.9145
49.0,2450.0,14.8668
49.1,2455.0,14.8192
49.2,2460.0,14.7723
49.3,2465.0,14.7256
49.4,2470.0,14.6794
49.5,2475.0,14.6335
49.6,2480.0,14.5877
49.7,2485.0,14.5421
49.8,2490.0,14.4965
49.9,2495.0,14.4512
50.0,2500.0,14.4059
50.1,2505.0,14.3606
50.2,2510.0,14.3163
50.3,2515.0,14.2721
50.4,2520.0,14.2277
50.5,2525.0,14.1833
50.6,2530.0,14.1392
50.7,2535.0,14.0956
50.8,2540.0,14.0523
50.9,2545.0,14.0095
51.0,2550.0,13.9669
51.1,2555.0,13.9245
51.2,2560.0,13.8825
51.3,2565.0,13.8413
51.4,2570.0,13.8009
51.5,2575.0,13.7613
51.6,2580.0,13.7221
51.7,2585.0,13.6833
51.8,2590.0,13.6446
51.9,2595.0,13.6062
52.0,2600.0,13.5682
52.1,2605.0,13.5305
52.2,2610.0,13.4928
52.3,2615.0,13.4555
52.4,2620.0,13.4186
52.5,2625.0,13.3822
52.6,2630.0,13.346
52.7,2635.0,13.3102
52.8,2640.0,13.2743
52.9,2645.0,13.2386
53.0,2650.0,13.203
53.1,2655.0,13.1677
53.2,2660.0,13.1327
53.3,2665.0,13.098
53.4,2670.0,13.0637
53.5,2675.0,13.0294
53.6,2680.0,12.9956
53.7,2685.0,12.962
53.8,2690.0,12.9287
53.9,2695.0,12.8956
54.0,2700.0,12.8628
54.1,2705.0,12.83
54.2,2710.0,12.7974
54.3,2715.0,12.7651
54.4,2720.0,12.7332
54.5,2725.0,12.7015
54.6,2730.0,12.6699
54.7,2735.0,12.6385
54.8,2740.0,12.6072
54.9,2745.0,12.576
55.0,2750.0,12.545
55.1,2755.0,12.5141
55.2,2760.0,12.4832
55.3,2765.0,12.4524
55.4,2770.0,12.4217
55.5,2775.0,12.3913
55.6,2780.0,12.361
55.7,2785.0,12.3308
55.8,2790.0,12.3007
55.9,2795.0,12.2706
56.0,2800.0,12.2408
56.1,2805.0,12.2108
56.2,2810.0,12.181
56.3,2815.0,12.1513
56.4,2820.0,12.1215
56.5,2825.0,12.0919
56.6,2830.0,12.0625
56.7,2835.0,12.0331
56.8,2840.0,12.004
56.9,2845.0,11.9748
57.0,2850.0,11.9459
57.1,2855.0,11.9171
57.2,2860.0,11.8884
57.3,2865.0,11.8597
57.4,2870.0,11.8311
57.5,2875.0,11.8026
57.6,2880.0,11.774
57.7,2885.0,11.7454
57.8,2890.0,11.7164
57.9,2895.0,11.6875
58.0,2900.0,11.6585
58.1,2905.0,11.6298
58.2,2910.0,11.6013
58.3,2915.0,11.573
58.4,2920.0,11.5447
58.5,2925.0,11.5163
58.6,2930.0,11.4878
58.7,2935.0,11.4593
58.8,2940.0,11.4312
58.9,2945.0,11.4031
59.0,2950.0,11.375
59.1,2955.0,11.3467
59.2,2960.0,11.3184
59.3,2965.0,11.2899
59.4,2970.0,11.2614
59.5,2975.0,11.2327
59.6,2980.0,11.204
59.7,2985.0,11.1753
59.8,2990.0,11.1468
59.9,2995.0,11.1182
60.0,3000.0,11.0896
60.1,3005.0,11.0609
60.2,3010.0,11.0321
60.3,3015.0,11.0032
60.4,3020.0,10.9742
60.5,3025.0,10.945
60.6,3030.0,10.9157
60.7,3035.0,10.8864
60.8,3040.0,10.8572
60.9,3045.0,10.828
61.0,3050.0,10.799
61.1,3055.0,10.7701
61.2,3060.0,10.7412
61.3,3065.0,10.7122
61.4,3070.0,10.6833
61.5,3075.0,10.6544
61.6,3080.0,10.6255
61.7,3085.0,10.5965
61.8,3090.0,10.5675
61.9,3095.0,10.5385
62.0,3100.0,10.5093
62.1,3105.0,10.48
62.2,3110.0,10.4507
62.3,3115.0,10.4215
62.4,3120.0,10.3923
62.5,3125.0,10.3631
62.6,3130.0,10.3338
62.7,3135.0,10.3044
62.8,3140.0,10.275
62.9,3145.0,10.2456
63.0,3150.0,10.2162
63.1,3155.0,10.1865
63.2,3160.0,10.1567
63.3,3165.0,10.1266
63.4,3170.0,10.0962
63.5,3175.0,10.0658
63.6,3180.0,10.0353
63.7,3185.0,10.0048
63.8,3190.0,9.97437
63.9,3195.0,9.94396
64.0,3200.0,9.9135
64.1,3205.0,9.88298
64.2,3210.0,9.85231
64.3,3215.0,9.8216
64.4,3220.0,9.79082
64.5,3225.0,9.76006
64.6,3230.0,9.72926
64.7,3235.0,9.69839
64.8,3240.0,9.66773
64.9,3245.0,9.63708
65.0,3250.0,9.60639
65.1,3255.0,9.57561
65.2,3260.0,9.54467
65.3,3265.0,9.5134
65.4,3270.0,9.48202
65.5,3275.0,9.45067
65.6,3280.0,9.41932
65.7,3285.0,9.38794
65.8,3290.0,9.35651
65.9,3295.0,9.32526
66.0,3300.0,9.29422
66.1,3305.0,9.26306
66.2,3310.0,9.23188
66.3,3315.0,9.20063
66.4,3320.0,9.16944
66.5,3325.0,9.13828
66.6,3330.0,9.10707
66.7,3335.0,9.07593
66.8,3340.0,9.04482
66.9,3345.0,9.01374
67.0,3350.0,8.9828
67.1,3355.0,8.95189
67.2,3360.0,8.92099
67.3,3365.0,8.89009
67.4,3370.0,8.85923
67.5,3375.0,8.82837
67.6,3380.0,8.79741
67.7,3385.0,8.76637
67.8,3390.0,8.73534
67.9,3395.0,8.70434
68.0,3400.0,8.67342
68.1,3405.0,8.64249
68.2,3410.0,8.61133
68.3,3415.0,8.57977
68.4,3420.0,8.54798
68.5,3425.0,8.5161
68.6,3430.0,8.48415
68.7,3435.0,8.4522
68.8,3440.0,8.42009
68.9,3445.0,8.38794
69.0,3450.0,8.35579
69.1,3455.0,8.32358
69.2,3460.0,8.2912
69.3,3465.0,8.25854
69.4,3470.0,8.22571
69.5,3475.0,8.19266
69.6,3480.0,8.15938
69.7,3485.0,8.12596
69.8,3490.0,8.09239
69.9,3495.0,8.05859
70.0,3500.0,8.02463
70.1,3505.0,7.99051
70.2,3510.0,7.95626
70.3,3515.0,7.922
70.4,3520.0,7.88777
70.5,3525.0,7.85348
70.6,3530.0,7.81912
70.7,3535.0,7.78467
70.8,3540.0,7.75004
70.9,3545.0,7.71543
71.0,3550.0,7.68081
71.1,3555.0,7.64612
71.2,3560.0,7.61126
71.3,3565.0,7.57637
71.4,3570.0,7.54134
71.5,3575.0,7.50628
71.6,3580.0,7.47115
71.7,3585.0,7.43587
71.8,3590.0,7.4005
71.9,3595.0,7.3649
72.0,3600.0,7.32922
72.1,3605.0,7.29347
72.2,3610.0,7.25762
72.3,3615.0,7.22178
72.4,3620.0,7.18585
72.5,3625.0,7.14972
72.6,3630.0,7.1136
72.7,3635.0,7.07749
72.8,3640.0,7.04143
72.9,3645.0,7.00533
73.0,3650.0,6.96931
73.1,3655.0,6.93336
73.2,3660.0,6.89739
73.3,3665.0,6.86151
73.4,3670.0,6.82581
73.5,3675.0,6.79021
73.6,3680.0,6.7547
73.7,3685.0,6.71938
73.8,3690.0,6.68436
73.9,3695.0,6.64948
74.0,3700.0,6.61464
74.1,3705.0,6.58005
74.2,3710.0,6.54543
74.3,3715.0,6.51094
74.4,3720.0,6.47666
74.5,3725.0,6.44258
74.6,3730.0,6.40863
74.7,3735.0,6.37513
74.8,3740.0,6.34185
74.9,3745.0,6.30875
75.0,3750.0,6.27572
75.1,3755.0,6.24279
75.2,3760.0,6.21002
75.3,3765.0,6.17747
75.4,3770.0,6.14484
75.5,3775.0,6.11216
75.6,3780.0,6.07953
75.7,3785.0,6.04676
75.8,3790.0,6.01396
75.9,3795.0,5.98131
76.0,3800.0,5.94874
76.1,3805.0,5.9162
76.2,3810.0,5.88375
76.3,3815.0,5.85118
76.4,3820.0,5.81885
76.5,3825.0,5.78654
76.6,3830.0,5.75435
76.7,3835.0,5.72218
76.8,3840.0,5.69007
76.9,3845.0,5.65791
77.0,3850.0,5.62576
77.1,3855.0,5.59369
77.2,3860.0,5.56162
77.3,3865.0,5.52957
77.4,3870.0,5.49735
77.5,3875.0,5.46526
77.6,3880.0,5.43332
77.7,3885.0,5.40119
77.8,3890.0,5.36897
77.9,3895.0,5.33666
78.0,3900.0,5.30435
78.1,3905.0,5.27208
78.2,3910.0,5.23985
78.3,3915.0,5.20774
78.4,3920.0,5.17575
78.5,3925.0,5.14378
78.6,3930.0,5.11188
78.7,3935.0,5.08004
78.8,3940.0,5.04818
78.9,3945.0,5.01634
79.0,3950.0,4.98461
79.1,3955.0,4.95292
79.2,3960.0,4.92108
79.3,3965.0,4.88911
79.4,3970.0,4.8572
79.5,3975.0,4.8253
79.6,3980.0,4.79345
79.7,3985.0,4.76168
79.8,3990.0,4.72976
79.9,3995.0,4.69791
80.0,4000.0,4.66618
80.1,4005.0,4.63452
80.2,4010.0,4.60293
80.3,4015.0,4.5714
80.4,4020.0,4.5399
80.5,4025.0,4.5084
80.6,4030.0,4.47702
80.7,4035.0,4.44567
80.8,4040.0,4.41441
80.9,4045.0,4.38309
81.0,4050.0,4.35171
81.1,4055.0,4.32037
81.2,4060.0,4.28889
81.3,4065.0,4.25732
81.4,4070.0,4.22558
81.5,4075.0,4.19378
81.6,4080.0,4.16173
81.7,4085.0,4.12968
81.8,4090.0,4.09773
81.9,4095.0,4.06557
82.0,4100.0,4.03341
82.1,4105.0,4.00117
82.2,4110.0,3.96875
82.3,4115.0,3.93628
82.4,4120.0,3.90372
82.5,4125.0,3.87102
82.6,4130.0,3.83814
82.7,4135.0,3.80511
82.8,4140.0,3.7717
82.9,4145.0,3.73802
83.0,4150.0,3.70423
83.1,4155.0,3.6703
83.2,4160.0,3.6363
83.3,4165.0,3.60217
83.4,4170.0,3.56799
83.5,4175.0,3.53382
83.6,4180.0,3.49943
83.7,4185.0,3.46474
83.8,4190.0,3.42991
83.9,4195.0,3.39513
84.0,4200.0,3.36
84.1,4205.0,3.32467
84.2,4210.0,3.28939
84.3,4215.0,3.25396
84.4,4220.0,3.21843
84.5,4225.0,3.18307
84.6,4230.0,3.14762
84.7,4235.0,3.11183
84.8,4240.0,3.07586
84.9,4245.0,3.03987
85.0,4250.0,3.00402
85.1,4255.0,2.96809
85.2,4260.0,2.93215
85.3,4265.0,2.89604
85.4,4270.0,2.85972
85.5,4275.0,2.82321
85.6,4280.0,2.78664
85.7,4285.0,2.75022
85.8,4290.0,2.71341
85.9,4295.0,2.67647
86.0,4300.0,2.63934
86.1,4305.0,2.6022
86.2,4310.0,2.56536
86.3,4315.0,2.52826
86.4,4320.0,2.49098
86.5,4325.0,2.45351
86.6,4330.0,2.41573
86.7,4335.0,2.37794
86.8,4340.0,2.34052
86.9,4345.0,2.30309
87.0,4350.0,2.26519
87.1,4355.0,2.22733
87.2,4360.0,2.18975
87.3,4365.0,2.15197
87.4,4370.0,2.11454
87.5,4375.0,2.07702
87.6,4380.0,2.03836
87.7,4385.0,1.99972
87.8,4390.0,1.96071
87.9,4395.0,1.92179
88.0,4400.0,1.88312
88.1,4405.0,1.84297
88.2,4410.0,1.80163
88.3,4415.0,1.76158
88.4,4420.0,1.72215
88.5,4425.0,1.68226
88.6,4430.0,1.64121
88.7,4435.0,1.60069
88.8,4440.0,1.56258
88.9,4445.0,1.52332
89.0,4450.0,1.48487
89.1,4455.0,1.44505
89.2,4460.0,1.40695
89.3,4465.0,1.36807
89.4,4470.0,1.3309
89.5,4475.0,1.29282
89.6,4480.0,1.25483
89.7,4485.0,1.21732
89.8,4490.0,1.18019
89.9,4495.0,1.14365
90.0,4500.0,1.1073
90.1,4505.0,1.07096
90.2,4510.0,1.03482
90.3,4515.0,0.99878
90.4,4520.0,0.962897
90.5,4525.0,0.926916
90.6,4530.0,0.891023
90.7,4535.0,0.855313
90.8,4540.0,0.819751
90.9,4545.0,0.784624
91.0,4550.0,0.749807
91.1,4555.0,0.715317
91.2,4560.0,0.681244
91.3,4565.0,0.647569
91.4,4570.0,0.614114
91.5,4575.0,0.581171
91.6,4580.0,0.548732
91.7,4585.0,0.516918
91.8,4590.0,0.485588
91.9,4595.0,0.454974
92.0,4600.0,0.424973
92.1,4605.0,0.395933
92.2,4610.0,0.3676
92.3,4615.0,0.340247
92.4,4620.0,0.313763
92.5,4625.0,0.288158
92.6,4630.0,0.263781
92.7,4635.0,0.240892
92.8,4640.0,0.219212
92.9,4645.0,0.19892
93.0,4650.0,0.180243
93.1,4655.0,0.163611
93.2,4660.0,0.148561
93.3,4665.0,0.134717
93.4,4670.0,0.122045
93.5,4675.0,0.110234
93.6,4680.0,0.0995528
93.7,4685.0,0.08976
93.8,4690.0,0.0808513
93.9,4695.0,0.0724998
94.0,4700.0,0.0646032
94.1,4705.0,0.057281
94.2,4710.0,0.050669
94.3,4715.0,0.0444613
94.4,4720.0,0.0384663
94.5,4725.0,0.0330198
94.6,4730.0,0.028251
94.7,4735.0,0.0239248
94.8,4740.0,0.0201151
94.9,4745.0,0.0167301
95.0,4750.0,0.0137966
95.1,4755.0,0.011114
95.2,4760.0,0.00880554
95.3,4765.0,0.00699275
95.4,4770.0,0.00534632
95.5,4775.0,0.00389025
95.6,4780.0,0.00257595
95.7,4785.0,0.00170898
95.8,4790.0,0.000970591
95.9,4795.0,0.000379748
96.0,4800.0,9.89963e-05
96.1,4805.0,1.07805e-05
96.2,4810.0,0.0
96.3,4815.0,0.0
96.4,4820.0,0.0
96.5,4825.0,0.0
96.6,4830.0,0.0
96.7,4835.0,0.0
96.8,4840.0,0.0
96.9,4845.0,0.0
97.0,4850.0,0.0
97.1,4855.0,0.0
97.2,4860.0,0.0
97.3,4865.0,0.0
97.4,4870.0,0.0
97.5,4875.0,0.0
97.6,4880.0,0.0
97.7,4885.0,0.0
97.8,4890.0,0.0
97.9,4895.0,0.0
98.0,4900.0,0.0
98.1,4905.0,0.0
98.2,4910.0,0.0
98.3,4915.0,0.0
98.4,4920.0,0.0
98.5,4925.0,0.0
98.6,4930.0,0.0
98.7,4935.0,0.0
98.8,4940.0,0.0
98.9,4945.0,0.0
99.0,4950.0,0.0
99.1,4955.0,0.0
99.2,4960.0,0.0
99.3,4965.0,0.0
99.4,4970.0,0.0
99.5,4975.0,0.0
99.6,4980.0,0.0
99.7,4985.0,0.0
99.8,4990.0,0.0
99.9,4995.0,0.0
100.0,5000.0,0.0
100.1,5005.0,0.0
100.2,5010.0,0.0
100.3,5015.0,0.0
100.4,5020.0,0.0
100.5,5025.0,0.0
100.6,5030.0,0.0
100.7,5035.0,0.0
100.8,5040.0,0.0
100.9,5045.0,0.0
101.0,5050.0,0.0
101.1,5055.0,0.0
101.2,5060.0,0.0
101.3,5065.0,0.0
101.4,5070.0,0.0
101.5,5075.0,0.0
101.6,5080.0,0.0
101.7,5085.0,0.0
101.8,5090.0,0.0
