Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
23.0,1150.0,35.9195
23.1,1155.0,35.8321
23.2,1160.0,35.7458
23.3,1165.0,35.6601
23.4,1170.0,35.575
23.5,1175.0,35.49
23.6,1180.0,35.405
23.7,1185.0,35.3209
23.8,1190.0,35.2374
23.9,1195.0,35.155
24.0,1200.0,35.0732
24.1,1205.0,34.9918
24.2,1210.0,34.9113
24.3,1215.0,34.8319
24.4,1220.0,34.7516
24.5,1225.0,34.6712
24.6,1230.0,34.5914
24.7,1235.0,34.5117
24.8,1240.0,34.4319
24.9,1245.0,34.3525
25.0,1250.0,34.2731
25.1,1255.0,34.1956
25.2,1260.0,34.1183
25.3,1265.0,34.041
25.4,1270.0,33.9648
25.5,1275.0,33.8887
25.6,1280.0,33.8133
25.7,1285.0,33.7386
25.8,1290.0,33.6636
25.9,1295.0,33.5883
26.0,1300.0,33.5107
26.1,1305.0,33.4307
26.2,1310.0,33.3545
26.3,1315.0,33.2784
26.4,1320.0,33.2013
26.5,1325.0,33.1258
26.6,1330.0,33.0508
26.7,1335.0,32.9769
26.8,1340.0,32.9036
26.9,1345.0,32.8305
27.0,1350.0,32.7564
27.1,1355.0,32.6834
27.2,1360.0,32.611
27.3,1365.0,32.5386
27.4,1370.0,32.4659
27.5,1375.0,32.3937
27.6,1380.0,32.3214
27.7,1385.0,32.2474
27.8,1390.0,32.1744
27.9,1395.0,32.1011
28.0,1400.0,32.0279
28.1,1405.0,31.9553
28.2,1410.0,31.8831
28.3,1415.0,31.8109
28.4,1420.0,31.7391
28.5,1425.0,31.6669
28.6,1430.0,31.5945
28.7,1435.0,31.5232
28.8,1440.0,31.4523
28.9,1445.0,31.3823
29.0,1450.0,31.3126
29.1,1455.0,31.2427
29.2,1460.0,31.1726
29.3,1465.0,31.1014
29.4,1470.0,31.0303
29.5,1475.0,30.9601
29.6,1480.0,30.8902
29.7,1485.0,30.8201
29.8,1490.0,30.7498
29.9,1495.0,30.6799
30.0,1500.0,30.6095
30.1,1505.0,30.539
30.2,1510.0,30.4683
30.3,1515.0,30.3986
30.4,1520.0,30.3291
30.5,1525.0,30.259
30.6,1530.0,30.1896
30.7,1535.0,30.1208
30.8,1540.0,30.0488
30.9,1545.0,29.9779
31.0,1550.0,29.9063
31.1,1555.0,29.8346
31.2,1560.0,29.7633
31.3,1565.0,29.6925
31.4,1570.0,29.6205
31.5,1575.0,29.5489
31.6,1580.0,29.477
31.7,1585.0,29.4037
31.8,1590.0,29.3313
31.9,1595.0,29.2594
32.0,1600.0,29.1862
32.1,1605.0,29.1113
32.2,1610.0,29.0351
32.3,1615.0,28.9581
32.4,1620.0,28.8843
32.5,1625.0,28.8101
32.6,1630.0,28.7375
32.7,1635.0,28.6661
32.8,1640.0,28.5931
32.9,1645.0,28.5185
33.0,1650.0,28.4461
33.1,1655.0,28.3743
33.2,1660.0,28.3039
33.3,1665.0,28.2323
33.4,1670.0,28.1589
33.5,1675.0,28.0859
33.6,1680.0,28.0158
33.7,1685.0,27.946
33.8,1690.0,27.8761
33.9,1695.0,27.8058
34.0,1700.0,27.7364
34.1,1705.0,27.6666
34.2,1710.0,27.598
34.3,1715.0,27.5288
34.4,1720.0,27.4568
34.5,1725.0,27.3864
34.6,1730.0,27.3129
34.7,1735.0,27.2403
34.8,1740.0,27.169
34.9,1745.0,27.0966
35.0,1750.0,27.0237
35.1,1755.0,26.9519
35.2,1760.0,26.8801
35.3,1765.0,26.8082
35.4,1770.0,26.7361
35.5,1775.0,26.6644
35.6,1780.0,26.59
35.7,1785.0,26.5163
35.8,1790.0,26.4434
35.9,1795.0,26.3681
36.0,1800.0,26.2962
36.1,1805.0,26.222
36.2,1810.0,26.1463
36.3,1815.0,26.07
36.4,1820.0,25.9935
36.5,1825.0,25.9161
36.6,1830.0,25.8384
36.7,1835.0,25.7621
36.8,1840.0,25.6856
36.9,1845.0,25.6081
37.0,1850.0,25.5291
37.1,1855.0,25.4511
37.2,1860.0,25.3726
37.3,1865.0,25.2926
37.4,1870.0,25.2099
37.5,1875.0,25.1263
37.6,1880.0,25.0448
37.7,1885.0,24.9617
37.8,1890.0,24.8774
37.9,1895.0,24.7917
38.0,1900.0,24.7055
38.1,1905.0,24.6216
38.2,1910.0,24.5374
38.3,1915.0,24.4501
38.4,1920.0,24.3635
38.5,1925.0,24.2728
38.6,1930.0,24.1842
38.7,1935.0,24.096
38.8,1940.0,24.0075
38.9,1945.0,23.9171
39.0,1950.0,23.8259
39.1,1955.0,23.7341
39.2,1960.0,23.642
39.3,1965.0,23.5509
39.4,1970.0,23.461
39.5,1975.0,23.3715
39.6,1980.0,23.2821
39.7,1985.0,23.1905
39.8,1990.0,23.1014
39.9,1995.0,23.0094
40.0,2000.0,22.9183
40.1,2005.0,22.8285
40.2,2010.0,22.7369
40.3,2015.0,22.6456
40.4,2020.0,22.5553
40.5,2025.0,22.4658
40.6,2030.0,22.3748
40.7,2035.0,22.2828
40.8,2040.0,22.19
40.9,2045.0,22.0991
41.0,2050.0,22.0099
41.1,2055.0,21.9203
41.2,2060.0,21.8315
41.3,2065.0,21.7451
41.4,2070.0,21.6583
41.5,2075.0,21.5698
41.6,2080.0,21.4829
41.7,2085.0,21.3959
41.8,2090.0,21.3117
41.9,2095.0,21.2281
42.0,2100.0,21.1449
42.1,2105.0,21.0636
42.2,2110.0,20.9806
42.3,2115.0,20.9018
42.4,2120.0,20.8253
42.5,2125.0,20.7494
42.6,2130.0,20.6736
42.7,2135.0,20.5993
42.8,2140.0,20.5268
42.9,2145.0,20.4556
43.0,2150.0,20.3844
43.1,2155.0,20.3147
43.2,2160.0,20.245
43.3,2165.0,20.1765
43.4,2170.0,20.1092
43.5,2175.0,20.0438
43.6,2180.0,19.9798
43.7,2185.0,19.9182
43.8,2190.0,19.8559
43.9,2195.0,19.7922
44.0,2200.0,19.7296
44.1,2205.0,19.6672
44.2,2210.0,19.6065
44.3,2215.0,19.5478
44.4,2220.0,19.4908
44.5,2225.0,19.4335
44.6,2230.0,19.3762
44.7,2235.0,19.3196
44.8,2240.0,19.2647
44.9,2245.0,19.2089
45.0,2250.0,19.1521
45.1,2255.0,19.0965
45.2,2260.0,19.0411
45.3,2265.0,18.9873
45.4,2270.0,18.9345
45.5,2275.0,18.88
45.6,2280.0,18.8271
45.7,2285.0,18.774
45.8,2290.0,18.7203
45.9,2295.0,18.6661
46.0,2300.0,18.6129
46.1,2305.0,18.5605
46.2,2310.0,18.5068
46.3,2315.0,18.4549
46.4,2320.0,18.4037
46.5,2325.0,18.3526
46.6,2330.0,18.3005
46.7,2335.0,18.2485
46.8,2340.0,18.1964
46.9,2345.0,18.1448
47.0,2350.0,18.0938
47.1,2355.0,18.0432
47.2,2360.0,17.9931
47.3,2365.0,17.9435
47.4,2370.0,17.8942
47.5,2375.0,17.8448
47.6,2380.0,17.7939
47.7,2385.0,17.7428
47.8,2390.0,17.6921
47.9,2395.0,17.6418
48.0,2400.0,17.592
48.1,2405.0,17.5418
48.2,2410.0,17.4913
48.3,2415.0,17.4408
48.4,2420.0,17.3901
48.5,2425.0,17.3382
48.6,2430.0,17.285
48.7,2435.0,17.2335
48.8,2440.0,17.1826
48.9,2445.0,17.1315
49.0,2450.0,17.0803
49.1,2455.0,17.0288
49.2,2460.0,16.9767
49.3,2465.0,16.9244
49.4,2470.0,16.8715
49.5,2475.0,16.8175
49.6,2480.0,16.7633
49.7,2485.0,16.71
49.8,2490.0,16.6568
49.9,2495.0,16.6028
50.0,2500.0,16.5485
50.1,2505.0,16.4945
50.2,2510.0,16.4401
50.3,2515.0,16.3853
50.4,2520.0,16.3299
50.5,2525.0,16.2731
50.6,2530.0,16.2159
50.7,2535.0,16.1588
50.8,2540.0,16.1022
50.9,2545.0,16.0452
51.0,2550.0,15.9881
51.1,2555.0,15.9304
51.2,2560.0,15.8719
51.3,2565.0,15.8127
51.4,2570.0,15.7524
51.5,2575.0,15.6907
51.6,2580.0,15.6288
51.7,2585.0,15.5674
51.8,2590.0,15.5056
51.9,2595.0,15.4435
52.0,2600.0,15.3807
52.1,2605.0,15.3166
52.2,2610.0,15.25
52.3,2615.0,15.1839
52.4,2620.0,15.1163
52.5,2625.0,15.0481
52.6,2630.0,14.9799
52.7,2635.0,14.9125
52.8,2640.0,14.8452
52.9,2645.0,14.7772
53.0,2650.0,14.7076
53.1,2655.0,14.6396
53.2,2660.0,14.5727
53.3,2665.0,14.5068
53.4,2670.0,14.4409
53.5,2675.0,14.3745
53.6,2680.0,14.3086
53.7,2685.0,14.2421
53.8,2690.0,14.1759
53.9,2695.0,14.1094
54.0,2700.0,14.0419
54.1,2705.0,13.9766
54.2,2710.0,13.9118
54.3,2715.0,13.8477
54.4,2720.0,13.7831
54.5,2725.0,13.7187
54.6,2730.0,13.6547
54.7,2735.0,13.5912
54.8,2740.0,13.5279
54.9,2745.0,13.4654
55.0,2750.0,13.4029
55.1,2755.0,13.3411
55.2,2760.0,13.2773
55.3,2765.0,13.2136
55.4,2770.0,13.1507
55.5,2775.0,13.0887
55.6,2780.0,13.0271
55.7,2785.0,12.9659
55.8,2790.0,12.9043
55.9,2795.0,12.8425
56.0,2800.0,12.78
56.1,2805.0,12.7167
56.2,2810.0,12.6541
56.3,2815.0,12.5924
56.4,2820.0,12.5317
56.5,2825.0,12.4702
56.6,2830.0,12.4085
56.7,2835.0,12.3458
56.8,2840.0,12.2829
56.9,2845.0,12.22
57.0,2850.0,12.1583
57.1,2855.0,12.0968
57.2,2860.0,12.0353
57.3,2865.0,11.9737
57.4,2870.0,11.9122
57.5,2875.0,11.8518
57.6,2880.0,11.7919
57.7,2885.0,11.7326
57.8,2890.0,11.6718
57.9,2895.0,11.6105
58.0,2900.0,11.5503
58.1,2905.0,11.4891
58.2,2910.0,11.4289
58.3,2915.0,11.3694
58.4,2920.0,11.3083
58.5,2925.0,11.2473
58.6,2930.0,11.1867
58.7,2935.0,11.1235
58.8,2940.0,11.0579
58.9,2945.0,10.991
59.0,2950.0,10.9219
59.1,2955.0,10.8509
59.2,2960.0,10.7783
59.3,2965.0,10.704
59.4,2970.0,10.63
59.5,2975.0,10.5543
59.6,2980.0,10.4779
59.7,2985.0,10.4002
59.8,2990.0,10.3208
59.9,2995.0,10.2397
60.0,3000.0,10.1574
60.1,3005.0,10.0745
60.2,3010.0,9.99041
60.3,3015.0,9.90438
60.4,3020.0,9.81841
60.5,3025.0,9.73014
60.6,3030.0,9.64195
60.7,3035.0,9.55269
60.8,3040.0,9.46441
60.9,3045.0,9.37464
61.0,3050.0,9.27957
61.1,3055.0,9.18488
61.2,3060.0,9.0927
61.3,3065.0,9.00113
61.4,3070.0,8.90761
61.5,3075.0,8.81162
61.6,3080.0,8.7138
61.7,3085.0,8.61668
61.8,3090.0,8.51777
61.9,3095.0,8.4168
62.0,3100.0,8.31368
62.1,3105.0,8.20591
62.2,3110.0,8.09635
62.3,3115.0,7.99187
62.4,3120.0,7.88493
62.5,3125.0,7.77944
62.6,3130.0,7.66868
62.7,3135.0,7.55654
62.8,3140.0,7.43828
62.9,3145.0,7.32002
63.0,3150.0,7.20063
63.1,3155.0,7.08121
63.2,3160.0,6.95987
63.3,3165.0,6.83531
63.4,3170.0,6.7112
63.5,3175.0,6.58704
63.6,3180.0,6.46365
63.7,3185.0,6.3397
63.8,3190.0,6.21767
63.9,3195.0,6.09465
64.0,3200.0,5.97651
64.1,3205.0,5.86097
64.2,3210.0,5.74833
64.3,3215.0,5.63657
64.4,3220.0,5.5257
64.5,3225.0,5.41974
64.6,3230.0,5.31438
64.7,3235.0,5.21076
64.8,3240.0,5.11016
64.9,3245.0,5.00747
65.0,3250.0,4.90602
65.1,3255.0,4.80698
65.2,3260.0,4.70951
65.3,3265.0,4.61584
65.4,3270.0,4.52392
65.5,3275.0,4.43367
65.6,3280.0,4.34365
65.7,3285.0,4.25371
65.8,3290.0,4.16478
65.9,3295.0,4.07663
66.0,3300.0,3.98754
66.1,3305.0,3.89955
66.2,3310.0,3.81266
66.3,3315.0,3.72785
66.4,3320.0,3.64416
66.5,3325.0,3.56153
66.6,3330.0,3.48068
66.7,3335.0,3.40022
66.8,3340.0,3.31888
66.9,3345.0,3.2323
67.0,3350.0,3.15081
67.1,3355.0,3.06942
67.2,3360.0,2.99295
67.3,3365.0,2.92033
67.4,3370.0,2.85127
67.5,3375.0,2.78742
67.6,3380.0,2.73057
67.7,3385.0,2.67732
67.8,3390.0,2.62769
67.9,3395.0,2.58357
68.0,3400.0,2.54415
68.1,3405.0,2.5051
68.2,3410.0,2.46951
68.3,3415.0,2.43681
68.4,3420.0,2.40777
68.5,3425.0,2.38056
68.6,3430.0,2.35581
68.7,3435.0,2.3333
68.8,3440.0,2.31167
68.9,3445.0,2.29118
69.0,3450.0,2.27191
69.1,3455.0,2.2538
69.2,3460.0,2.2362
69.3,3465.0,2.21869
69.4,3470.0,2.20116
69.5,3475.0,2.18395
69.6,3480.0,2.16693
69.7,3485.0,2.15003
69.8,3490.0,2.13336
69.9,3495.0,2.11708
70.0,3500.0,2.10107
70.1,3505.0,2.08522
70.2,3510.0,2.06944
70.3,3515.0,2.05381
70.4,3520.0,2.03837
70.5,3525.0,2.02319
70.6,3530.0,2.0082
70.7,3535.0,1.99329
70.8,3540.0,1.97858
70.9,3545.0,1.96396
71.0,3550.0,1.94939
71.1,3555.0,1.93502
71.2,3560.0,1.92081
71.3,3565.0,1.90672
71.4,3570.0,1.89294
71.5,3575.0,1.87936
71.6,3580.0,1.86594
71.7,3585.0,1.85265
71.8,3590.0,1.83939
71.9,3595.0,1.82624
72.0,3600.0,1.81321
72.1,3605.0,1.80029
72.2,3610.0,1.78747
72.3,3615.0,1.77484
72.4,3620.0,1.76238
72.5,3625.0,1.75008
72.6,3630.0,1.73791
72.7,3635.0,1.72586
72.8,3640.0,1.71389
72.9,3645.0,1.70205
73.0,3650.0,1.69027
73.1,3655.0,1.67856
73.2,3660.0,1.66692
73.3,3665.0,1.65531
73.4,3670.0,1.64382
73.5,3675.0,1.63243
73.6,3680.0,1.6211
73.7,3685.0,1.60992
73.8,3690.0,1.5989
73.9,3695.0,1.58803
74.0,3700.0,1.57717
74.1,3705.0,1.56632
74.2,3710.0,1.55547
74.3,3715.0,1.54466
74.4,3720.0,1.53359
74.5,3725.0,1.52244
74.6,3730.0,1.51136
74.7,3735.0,1.50056
74.8,3740.0,1.48995
74.9,3745.0,1.47939
75.0,3750.0,1.46886
75.1,3755.0,1.45832
75.2,3760.0,1.44778
75.3,3765.0,1.43729
75.4,3770.0,1.4269
75.5,3775.0,1.4165
75.6,3780.0,1.40624
75.7,3785.0,1.39609
75.8,3790.0,1.38602
75.9,3795.0,1.37602
76.0,3800.0,1.36606
76.1,3805.0,1.35611
76.2,3810.0,1.34616
76.3,3815.0,1.33621
76.4,3820.0,1.3263
76.5,3825.0,1.31645
76.6,3830.0,1.3067
76.7,3835.0,1.297
76.8,3840.0,1.28734
76.9,3845.0,1.27771
77.0,3850.0,1.26814
77.1,3855.0,1.25858
77.2,3860.0,1.24908
77.3,3865.0,1.23971
77.4,3870.0,1.23039
77.5,3875.0,1.22117
77.6,3880.0,1.21203
77.7,3885.0,1.20296
77.8,3890.0,1.19392
77.9,3895.0,1.18498
78.0,3900.0,1.17619
78.1,3905.0,1.1675
78.2,3910.0,1.15891
78.3,3915.0,1.15037
78.4,3920.0,1.14183
78.5,3925.0,1.13333
78.6,3930.0,1.12491
78.7,3935.0,1.1166
78.8,3940.0,1.10837
78.9,3945.0,1.10017
79.0,3950.0,1.09203
79.1,3955.0,1.08394
79.2,3960.0,1.07592
79.3,3965.0,1.06796
79.4,3970.0,1.06007
79.5,3975.0,1.05223
79.6,3980.0,1.04448
79.7,3985.0,1.03682
79.8,3990.0,1.02919
79.9,3995.0,1.02156
80.0,4000.0,1.01395
80.1,4005.0,1.00636
80.2,4010.0,0.998813
80.3,4015.0,0.991299
80.4,4020.0,0.983868
80.5,4025.0,0.976479
80.6,4030.0,0.969137
80.7,4035.0,0.961884
80.8,4040.0,0.954703
80.9,4045.0,0.947551
81.0,4050.0,0.940445
81.1,4055.0,0.933411
81.2,4060.0,0.926453
81.3,4065.0,0.919562
81.4,4070.0,0.912672
81.5,4075.0,0.905789
81.6,4080.0,0.898942
81.7,4085.0,0.892124
81.8,4090.0,0.885327
81.9,4095.0,0.878601
82.0,4100.0,0.871906
82.1,4105.0,0.865239
82.2,4110.0,0.858596
82.3,4115.0,0.852005
82.4,4120.0,0.845455
82.5,4125.0,0.838941
82.6,4130.0,0.83248
82.7,4135.0,0.826071
82.8,4140.0,0.81968
82.9,4145.0,0.81329
83.0,4150.0,0.8069
83.1,4155.0,0.800552
83.2,4160.0,0.794223
83.3,4165.0,0.787946
83.4,4170.0,0.781747
83.5,4175.0,0.775529
83.6,4180.0,0.769335
83.7,4185.0,0.763266
83.8,4190.0,0.757222
83.9,4195.0,0.751231
84.0,4200.0,0.745281
84.1,4205.0,0.739391
84.2,4210.0,0.733546
84.3,4215.0,0.727731
84.4,4220.0,0.721907
84.5,4225.0,0.716109
84.6,4230.0,0.710361
84.7,4235.0,0.704641
84.8,4240.0,0.698929
84.9,4245.0,0.693244
85.0,4250.0,0.687598
85.1,4255.0,0.681978
85.2,4260.0,0.676393
85.3,4265.0,0.670854
85.4,4270.0,0.665373
85.5,4275.0,0.659932
85.6,4280.0,0.654516
85.7,4285.0,0.649101
85.8,4290.0,0.643671
85.9,4295.0,0.638286
86.0,4300.0,0.632918
86.1,4305.0,0.627591
86.2,4310.0,0.62231
86.3,4315.0,0.6171
86.4,4320.0,0.611857
86.5,4325.0,0.606613
86.6,4330.0,0.601359
86.7,4335.0,0.596175
86.8,4340.0,0.591056
86.9,4345.0,0.585954
87.0,4350.0,0.580895
87.1,4355.0,0.57591
87.2,4360.0,0.570938
87.3,4365.0,0.565985
87.4,4370.0,0.561067
87.5,4375.0,0.556178
87.6,4380.0,0.551258
87.7,4385.0,0.546339
87.8,4390.0,0.541443
87.9,4395.0,0.536601
88.0,4400.0,0.531788
88.1,4405.0,0.526976
88.2,4410.0,0.522199
88.3,4415.0,0.51743
88.4,4420.0,0.512704
88.5,4425.0,0.508024
88.6,4430.0,0.503373
88.7,4435.0,0.498736
88.8,4440.0,0.494099
88.9,4445.0,0.489423
89.0,4450.0,0.484752
89.1,4455.0,0.480087
89.2,4460.0,0.475414
89.3,4465.0,0.470781
89.4,4470.0,0.466163
89.5,4475.0,0.461619
89.6,4480.0,0.457118
89.7,4485.0,0.452639
89.8,4490.0,0.448185
89.9,4495.0,0.443769
90.0,4500.0,0.439405
90.1,4505.0,0.43505
90.2,4510.0,0.430701
90.3,4515.0,0.426383
90.4,4520.0,0.422113
90.5,4525.0,0.417842
90.6,4530.0,0.413558
90.7,4535.0,0.409292
90.8,4540.0,0.405009
90.9,4545.0,0.400691
91.0,4550.0,0.396413
91.1,4555.0,0.392157
91.2,4560.0,0.387907
91.3,4565.0,0.383675
91.4,4570.0,0.379467
91.5,4575.0,0.375307
91.6,4580.0,0.371187
91.7,4585.0,0.367099
91.8,4590.0,0.363049
91.9,4595.0,0.358971
92.0,4600.0,0.354906
92.1,4605.0,0.350875
92.2,4610.0,0.346846
92.3,4615.0,0.342844
92.4,4620.0,0.338912
92.5,4625.0,0.335091
92.6,4630.0,0.331309
92.7,4635.0,0.327499
92.8,4640.0,0.323665
92.9,4645.0,0.319856
93.0,4650.0,0.316068
93.1,4655.0,0.312289
93.2,4660.0,0.30854
93.3,4665.0,0.304834
93.4,4670.0,0.301125
93.5,4675.0,0.29738
93.6,4680.0,0.293656
93.7,4685.0,0.289872
93.8,4690.0,0.286081
93.9,4695.0,0.282308
94.0,4700.0,0.278556
94.1,4705.0,0.274878
94.2,4710.0,0.271178
94.3,4715.0,0.267476
94.4,4720.0,0.263831
94.5,4725.0,0.2603
94.6,4730.0,0.256811
94.7,4735.0,0.25335
94.8,4740.0,0.249894
94.9,4745.0,0.246422
95.0,4750.0,0.242948
95.1,4755.0,0.239461
95.2,4760.0,0.236077
95.3,4765.0,0.232718
95.4,4770.0,0.229385
95.5,4775.0,0.225982
95.6,4780.0,0.222602
95.7,4785.0,0.219205
95.8,4790.0,0.215855
95.9,4795.0,0.21261
96.0,4800.0,0.209392
96.1,4805.0,0.206166
96.2,4810.0,0.202962
96.3,4815.0,0.199716
96.4,4820.0,0.196448
96.5,4825.0,0.193232
96.6,4830.0,0.190005
96.7,4835.0,0.186886
96.8,4840.0,0.183825
96.9,4845.0,0.180785
97.0,4850.0,0.177728
97.1,4855.0,0.174691
97.2,4860.0,0.17163
97.3,4865.0,0.168603
97.4,4870.0,0.165541
97.5,4875.0,0.162535
97.6,4880.0,0.159634
97.7,4885.0,0.156706
97.8,4890.0,0.153784
97.9,4895.0,0.150906
98.0,4900.0,0.148005
98.1,4905.0,0.144912
98.2,4910.0,0.141967
98.3,4915.0,0.138994
98.4,4920.0,0.135943
98.5,4925.0,0.132925
98.6,4930.0,0.129932
98.7,4935.0,0.126977
98.8,4940.0,0.124018
98.9,4945.0,0.121027
99.0,4950.0,0.117996
99.1,4955.0,0.115129
99.2,4960.0,0.112348
99.3,4965.0,0.109649
99.4,4970.0,0.106976
99.5,4975.0,0.104314
99.6,4980.0,0.101714
99.7,4985.0,0.0989509
99.8,4990.0,0.0964355
99.9,4995.0,0.0939214
100.0,5000.0,0.0914777
100.1,5005.0,0.0889566
100.2,5010.0,0.0864661
100.3,5015.0,0.0840041
100.4,5020.0,0.0814648
100.5,5025.0,0.078923
100.6,5030.0,0.0764169
100.7,5035.0,0.0738629
100.8,5040.0,0.0712869
100.9,5045.0,0.0686863
101.0,5050.0,0.0662492
101.1,5055.0,0.0639308
101.2,5060.0,0.0616127
